date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Down 7,Aroon Up 7,Aroon Up 14,Aroon Down 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Middle Band 3,Real Lower Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Middle Band 7,Real Upper Band 7,Real Lower Band 7,Real Middle Band 14,Real Lower Band 14,Real Upper Band 14,Real Middle Band 21,Real Upper Band 21,Real Lower Band 21,Real Upper Band 42,Real Lower Band 42,Real Middle Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2014-10-09,5.184,9031052.0,DIA.MC,5.3373,5.3628,5.387,5.6363,5.809,6.0973,5.3048,5.3392,5.3568,5.492,5.6292,5.928,5.2412,5.2538,5.2524,5.3011,5.4034,5.654,5.4006,5.4114,5.3864,5.4015,5.4257,5.976,16.4589,17.0307,16.9174,20.0627,24.287,33.1255,50.9337,56.4891,58.2749,42.4984,31.022,15.7447,-0.249,-0.196,-0.5,-0.922,-1.268,-0.936,-100.0,-151.5758,-141.9527,-107.3816,-126.6888,-186.3745,-0.7595,-0.7595,-0.7595,-0.7595,-0.7595,-0.7595,-67.0823,-65.9386,-66.1652,-59.8746,-51.426,-33.7491,0.9542,0.9636,0.912,0.849,0.8035,0.8471,66.6667,100.0,80.0,100.0,100.0,0.0,0.0,100.0,4.7619,100.0,40.4762,100.0,30.934,36.6259,41.757,45.6407,43.0747,32.8545,35.6958,36.8445,38.0003,38.2153,36.5798,32.2132,18.8291,17.0904,15.613,14.2635,14.554,16.2807,0.2802,0.4123,0.5427,0.9168,1.2192,2.002,0.1478,0.1913,0.223,0.3422,0.4851,1.0118,5.5616,5.3373,5.1131,5.3628,5.1738,5.5518,5.387,5.5782,5.1958,5.6363,5.0762,6.1963,5.809,6.4875,5.1304,6.8747,5.3199,6.0973,5.0474,4.3175,3.9355,3.3056,3.0617,2.8545,6.2711,5.6984,-0.2104,-0.0493,-0.2597,28.4386,28.9858,-6.4478,32.7698,5.7765,18066893.7101,-274179447.0
2014-10-10,5.082,11649717.0,DIA.MC,5.2383,5.3054,5.3251,5.5615,5.7502,6.0725,5.1772,5.2456,5.2806,5.4181,5.5631,5.8807,5.1056,5.1341,5.1468,5.2122,5.3201,5.5878,5.3291,5.3648,5.3284,5.3069,5.3382,5.9036,11.9079,13.814,14.4288,18.3146,22.7606,32.0087,49.834,54.5264,56.9284,43.0033,31.7398,16.2,-0.297,-0.287,-0.433,-1.047,-1.233,-1.04,-95.1249,-130.3314,-176.4862,-134.9824,-146.0525,-198.5361,-0.2775,-0.2775,-0.2775,-0.2775,-0.2775,-0.2775,-76.1841,-72.372,-71.1424,-63.3709,-54.4788,-35.9825,0.9448,0.9465,0.9215,0.8292,0.8048,0.8301,33.3333,100.0,60.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,38.0952,100.0,47.6345,46.6755,48.8496,49.5665,46.0967,34.869,39.8959,39.3962,39.8083,39.252,37.4079,32.7784,14.151,14.3227,13.6797,13.2357,13.8018,15.8294,0.2778,0.4209,0.5562,0.9423,1.2522,2.0454,0.0985,0.153,0.1911,0.3177,0.462,0.9877,5.5477,5.2383,4.929,5.3054,5.0129,5.5979,5.3251,5.5802,5.0701,5.5615,5.005,6.118,5.7502,6.4563,5.0441,6.9092,5.2359,6.0725,4.5672,4.2041,3.9273,3.3742,3.1365,2.9235,6.2592,5.7012,-0.2239,-0.054,-0.2779,29.5713,25.6993,-6.814,35.0623,5.6959,15575335.739,-285829164.0
2014-10-13,4.938,8719949.0,DIA.MC,5.068,5.2064,5.262,5.4854,5.6855,6.0438,5.027,5.1231,5.1838,5.3349,5.4892,5.828,4.9578,4.9951,5.0203,5.1072,5.2243,5.5135,5.1553,5.2432,5.2531,5.1971,5.2317,5.8113,7.5104,10.3606,11.6148,16.1722,20.8209,30.5207,53.8213,54.7527,56.7007,43.7373,32.5619,16.6917,-0.511,-0.495,-0.442,-1.065,-1.359,-1.206,-81.9596,-103.1953,-131.9243,-140.5896,-145.6835,-193.5225,-0.476,-0.476,-0.476,-0.476,-0.476,-0.476,-84.9793,-79.2787,-76.7705,-67.6556,-58.3582,-38.9586,0.9062,0.9089,0.9178,0.8226,0.7842,0.8037,0.0,100.0,40.0,100.0,100.0,57.1429,0.0,100.0,0.0,100.0,35.7143,100.0,61.7959,55.6581,55.3347,53.28,49.0019,36.8524,40.1323,39.653,39.9372,39.3786,37.6225,33.0622,9.4762,11.2959,11.4837,12.0027,12.8769,15.2558,0.2782,0.4297,0.5697,0.968,1.2855,2.0897,0.0657,0.1224,0.1638,0.295,0.44,0.9642,5.2698,5.068,4.8662,5.2064,4.8305,5.5823,5.262,5.6267,4.8973,5.4854,4.9007,6.0702,5.6855,6.4275,4.9435,6.9487,5.1389,6.0438,4.6794,4.3889,4.1269,3.5558,3.2951,3.0475,6.246,5.7039,-0.2392,-0.0613,-0.3004,21.4614,9.699,-7.1602,31.3074,5.6073,8150051.6561,-294549113.0
2014-10-14,4.88,9187878.0,DIA.MC,4.9667,5.1066,5.1921,5.4054,5.6272,6.0145,4.933,5.0143,5.0883,5.2542,5.416,5.7738,4.8724,4.8947,4.9187,5.011,5.1328,5.4394,5.0329,5.1393,5.1763,5.101,5.1424,5.7206,6.1404,9.2024,10.6397,15.3912,20.0965,29.9463,61.5965,57.2265,57.761,44.8063,33.5528,17.2456,-0.304,-0.499,-0.489,-1.121,-1.225,-1.23,-100.0,-98.4962,-117.126,-157.1356,-149.4381,-193.0718,-0.1376,-0.1376,-0.1376,-0.1376,-0.1376,-0.1376,-87.7193,-81.5952,-78.7207,-69.2175,-59.8069,-40.1074,0.9414,0.9072,0.9089,0.8132,0.7993,0.7987,0.0,100.0,20.0,100.0,100.0,42.8571,7.1429,100.0,0.0,100.0,33.3333,100.0,77.1469,67.1219,64.1224,58.7026,53.3715,39.9542,49.9114,45.88,44.5833,42.1041,39.6957,34.3447,6.4389,9.026,9.746,10.9563,12.0684,14.7352,0.3395,0.4977,0.6423,1.0529,1.3783,2.1939,0.0438,0.0979,0.1404,0.274,0.419,0.9413,5.1365,4.9667,4.7968,5.1066,4.703,5.5102,5.1921,5.6284,4.7558,5.4054,4.8179,5.9928,5.6272,6.419,4.8354,6.9861,5.043,6.0145,4.6458,4.4463,4.2176,3.6602,3.3882,3.1167,6.2323,5.7066,-0.2552,-0.0641,-0.3193,14.7967,8.9919,-7.3866,32.0451,5.5112,8487221.4909,-303736991.0
2014-10-15,4.72,8384478.0,DIA.MC,4.846,4.9608,5.0903,5.3224,5.5638,5.9789,4.8097,4.8855,4.9703,5.1628,5.3335,5.7136,4.733,4.7596,4.7891,4.8965,5.0272,5.3563,4.8939,4.953,5.0292,4.9842,5.031,5.5903,3.4991,6.642,8.3764,13.4602,18.2569,28.4341,68.1694,59.9081,59.0711,45.9293,34.5681,17.8124,-0.362,-0.729,-0.713,-1.162,-1.332,-1.498,-88.0198,-103.2098,-106.1159,-150.9474,-146.3852,-186.2233,-0.678,-0.678,-0.678,-0.678,-0.678,-0.678,-93.0018,-86.716,-83.2472,-73.0795,-63.4863,-43.1319,0.9288,0.8662,0.8688,0.8024,0.7799,0.7591,0.0,100.0,0.0,100.0,100.0,28.5714,0.0,100.0,14.2857,100.0,30.9524,100.0,81.3152,70.6344,66.9318,60.5287,54.8742,41.0521,41.0938,41.235,41.3053,40.4479,38.6603,33.9731,4.2348,7.0964,8.1823,9.9455,11.2645,14.1979,0.2833,0.4552,0.6076,1.0347,1.3697,2.1987,0.0292,0.0783,0.1204,0.2544,0.3991,0.9189,5.0304,4.846,4.6616,4.9608,4.6389,5.2827,5.0903,5.5833,4.5972,5.3224,4.7004,5.9443,5.5638,6.4201,4.7074,7.0251,4.9327,5.9789,4.8688,4.6776,4.4519,3.8711,3.5743,3.2646,6.2172,5.7091,-0.2728,-0.0704,-0.3432,8.1173,5.6611,-7.7886,28.3175,5.3996,813292.474,-312121469.0
2014-10-16,4.623,12659373.0,DIA.MC,4.741,4.8486,4.9823,5.2419,5.4942,5.94,4.6982,4.7729,4.8534,5.0696,5.248,5.6506,4.6221,4.6413,4.6694,4.7833,4.9206,5.2705,4.7735,4.8063,4.896,4.8745,4.9124,5.4498,2.5153,5.4854,7.281,12.4412,17.2516,27.5695,75.8261,64.1157,61.4705,47.4282,35.7942,18.4648,-0.315,-0.561,-0.756,-1.127,-1.46,-1.632,-100.0,-125.2187,-119.9571,-154.2971,-157.3209,-191.3462,-0.4245,-0.4245,-0.4245,-0.4245,-0.4245,-0.4245,-94.9695,-89.0292,-85.438,-75.1177,-65.4969,-44.8611,0.9362,0.8918,0.8595,0.804,0.76,0.7391,0.0,100.0,0.0,100.0,100.0,14.2857,0.0,100.0,9.5238,100.0,28.5714,100.0,91.1395,80.9463,75.8668,66.9138,60.316,45.2108,56.923,51.2569,48.8549,44.9161,42.0425,36.0434,2.6387,5.3974,6.7041,8.9034,10.407,13.5995,0.4199,0.5952,0.7518,1.1918,1.5355,2.3773,0.0195,0.0627,0.1032,0.2362,0.3801,0.897,4.9529,4.741,4.5291,4.8486,4.525,5.1722,4.9823,5.5053,4.4592,5.2419,4.5723,5.9115,5.4942,6.4059,4.5825,7.0609,4.8192,5.94,5.3185,5.0233,4.755,4.0995,3.7619,3.397,6.2012,5.7116,-0.2914,-0.0744,-0.3658,8.7603,11.6278,-8.2073,31.1696,5.2892,1268665.6035,-324780842.0
2014-10-17,4.81,9576521.0,DIA.MC,4.7177,4.7942,4.891,5.1747,5.4318,5.905,4.7327,4.76,4.8104,5.012,5.1858,5.598,4.7349,4.6905,4.6811,4.7419,4.8625,5.2082,4.7744,4.8067,4.879,4.863,4.8907,5.3779,46.2329,33.4228,28.3545,24.3346,25.5499,31.6726,69.6521,63.6127,61.5381,48.2793,36.7071,19.0347,-0.07,-0.272,-0.639,-0.94,-1.312,-1.469,31.961,-34.6673,-60.6075,-101.1747,-122.3256,-157.2155,0.8595,0.8595,0.8595,0.8595,0.8595,0.8595,-7.5342,-33.1544,-43.2909,-51.3309,-48.9002,-36.6549,0.9857,0.9465,0.8827,0.8365,0.7857,0.766,0.0,66.6667,0.0,80.0,85.7143,0.0,0.0,92.8571,4.7619,95.2381,26.1905,97.619,57.304,61.6007,61.9441,59.3431,54.9646,42.404,40.6415,42.2884,42.5061,41.5906,39.789,34.9734,11.0311,10.0485,9.9887,10.612,11.5634,14.1451,0.2799,0.4761,0.6444,1.1066,1.4623,2.3207,0.076,0.1131,0.1514,0.2824,0.425,0.9386,4.8704,4.7177,4.5649,4.7942,4.5695,5.0189,4.891,5.2553,4.5267,5.1747,4.5345,5.8149,5.4318,6.3426,4.5209,7.0721,4.7379,5.905,4.773,4.6815,4.5024,3.9512,3.6385,3.2847,6.1873,5.714,-0.306,-0.0584,-0.3644,13.6445,23.6447,-8.3082,35.5793,5.1515,9809887.0359,-315204321.0
2014-10-20,4.818,6165626.0,DIA.MC,4.7503,4.7702,4.8387,5.1129,5.3704,5.8681,4.7828,4.7679,4.7921,4.9644,5.13,5.5474,4.7878,4.7301,4.6991,4.714,4.8154,5.1513,4.7775,4.8072,4.8713,4.8556,4.8758,5.3064,47.7369,34.4588,29.1582,24.8051,25.8838,31.8418,57.65,60.5664,60.2543,48.7106,37.408,19.547,0.098,-0.12,-0.366,-0.866,-1.288,-1.55,78.0781,44.2177,-18.7934,-74.7105,-102.1332,-137.4192,-0.0556,-0.0556,-0.0556,-0.0556,-0.0556,-0.0556,-4.5262,-31.0824,-41.6836,-50.3897,-48.2324,-36.3165,1.0208,0.9757,0.9294,0.8476,0.7891,0.7566,0.0,33.3333,0.0,60.0,71.4286,0.0,0.0,85.7143,0.0,90.4762,23.8095,95.2381,33.646,48.3808,52.551,54.3179,51.4263,40.5488,33.9809,38.4468,39.7527,40.1288,38.7915,34.4941,16.8712,13.375,12.3646,11.8792,12.4433,14.5908,0.1866,0.3809,0.5523,1.0276,1.3927,2.2655,0.0927,0.1325,0.1718,0.3042,0.4467,0.9583,4.9305,4.7503,4.5701,4.7702,4.5911,4.9493,4.8387,5.114,4.5634,5.1129,4.5155,5.7102,5.3704,6.2647,4.4761,7.0718,4.6645,5.8681,3.7994,4.1126,4.1196,3.7963,3.5484,3.2456,6.1736,5.7163,-0.3165,-0.042,-0.3585,26.9424,45.5548,-8.2116,38.8479,5.0372,9946900.947,-309038695.0
2014-10-21,4.944,6433856.0,DIA.MC,4.8573,4.783,4.819,5.0721,5.314,5.8342,4.8797,4.8259,4.8184,4.9419,5.0912,5.5045,4.9031,4.8275,4.7719,4.7263,4.7984,5.1104,4.8515,4.8095,4.8734,4.8633,4.887,5.2685,68.5325,49.829,41.2641,31.9803,31.001,34.4604,42.3742,52.5071,56.2345,48.3171,37.7009,19.948,0.321,0.064,-0.138,-0.571,-1.185,-1.424,93.5484,98.1021,39.4854,-54.1061,-83.2886,-122.0398,0.5059,0.5059,0.5059,0.5059,0.5059,0.5059,37.0651,-0.3421,-17.4719,-36.0394,-37.9981,-31.0792,1.0694,1.0131,0.9728,0.8965,0.8067,0.7764,100.0,0.0,0.0,40.0,57.1429,0.0,0.0,78.5714,0.0,85.7143,21.4286,92.8571,11.8224,20.27,32.1162,43.2013,43.5594,36.3882,20.0299,29.0882,32.7419,36.2422,36.0993,33.1746,25.4009,19.2833,16.8234,14.3749,14.1925,15.4727,0.1244,0.3047,0.4734,0.9542,1.3264,2.2115,0.1578,0.202,0.2432,0.3785,0.5215,1.0315,4.9801,4.8573,4.7346,4.783,4.5686,4.9974,4.819,5.0352,4.6028,5.0721,4.5134,5.6307,5.314,6.1579,4.4701,7.0597,4.6088,5.8342,4.1876,4.2378,4.1779,3.8037,3.5389,3.2104,6.1613,5.7185,-0.3212,-0.0186,-0.3397,46.7779,71.1342,-8.1096,46.7498,4.479,15674294.3274,-302604839.0
2014-10-22,4.919,6209235.0,DIA.MC,4.8937,4.8228,4.8163,5.0391,5.2624,5.7986,4.9105,4.8712,4.8434,4.9215,5.0553,5.4619,4.9234,4.8698,4.8126,4.7332,4.7812,5.0705,4.8669,4.8218,4.8737,4.8673,4.8919,5.2283,61.276,47.0901,39.6939,31.3413,30.5614,34.1934,35.7594,44.6099,52.0227,47.7412,37.8803,20.3129,0.109,0.199,-0.019,-0.461,-1.084,-1.498,100.0,95.2745,103.8732,-34.3084,-66.349,-108.6397,-0.232,-0.232,-0.232,-0.232,-0.232,-0.232,22.552,-5.8198,-20.6122,-37.3175,-38.8773,-31.6132,1.0227,1.0422,0.9962,0.9143,0.8194,0.7666,100.0,0.0,100.0,20.0,42.8571,0.0,28.5714,71.4286,0.0,80.9524,19.0476,90.4762,22.5298,13.0212,26.7514,40.2545,41.4693,35.2772,15.3853,25.3127,29.7421,34.4792,34.8543,32.5494,24.334,19.4801,17.1877,14.6874,14.4204,15.5731,0.0829,0.2438,0.4058,0.886,1.2632,2.1589,0.1312,0.1876,0.2345,0.3774,0.5226,1.0329,5.0026,4.8937,4.7847,4.8228,4.5964,5.0492,4.8163,5.0269,4.6057,5.0391,4.5031,5.5752,5.2624,6.0628,4.4619,7.0412,4.556,5.7986,3.653,3.9157,3.9623,3.7315,3.5086,3.2104,6.1489,5.7206,-0.3216,-0.0016,-0.3232,66.8077,83.734,-8.1611,50.7085,4.4838,15425924.9274,-308814074.0
2014-10-23,4.903,9134359.0,DIA.MC,4.922,4.8788,4.8196,5.0059,5.2101,5.76,4.9152,4.8979,4.8651,4.9034,5.0227,5.4202,4.9154,4.8852,4.8352,4.7376,4.7654,5.0325,4.8719,4.8446,4.874,4.8699,4.8936,5.184,55.6221,45.1066,38.5973,30.9155,30.2729,34.0206,31.2317,41.632,49.7727,47.4852,38.1794,20.7087,0.085,0.28,0.023,-0.466,-1.098,-1.618,-37.5862,39.1092,63.5292,-40.1254,-67.3052,-107.5175,-0.0523,-0.0523,-0.0523,-0.0523,-0.0523,-0.0523,11.2442,-9.7867,-22.8055,-38.169,-39.4542,-31.9588,1.0176,1.0606,1.0047,0.9132,0.817,0.7519,66.6667,33.3333,80.0,0.0,28.5714,0.0,21.4286,64.2857,4.7619,76.1905,16.6667,88.0952,22.1764,29.7202,36.273,44.1575,44.1614,36.9369,25.8368,29.3938,32.0414,35.3664,35.4628,32.9408,16.4575,15.9249,14.9839,13.6999,13.7359,15.1701,0.1373,0.277,0.4298,0.9047,1.2851,2.1895,0.0875,0.1501,0.201,0.3505,0.4978,1.0083,4.9557,4.922,4.8883,4.8788,4.7697,4.9879,4.8196,5.0347,4.6045,5.0059,4.4988,5.5129,5.2101,5.952,4.4681,7.011,4.5091,5.76,3.6126,3.8444,3.9085,3.7269,3.5194,3.2277,6.1365,5.7227,-0.3188,0.011,-0.3078,80.6224,86.9989,-8.1236,53.2244,4.4938,19674463.9972,-317948433.0
2014-10-24,4.853,6254339.0,DIA.MC,4.8917,4.8874,4.8386,4.9644,5.1611,5.7212,4.8807,4.8893,4.8735,4.883,4.9902,5.378,4.8728,4.8663,4.8302,4.7315,4.7448,4.9931,4.8635,4.8449,4.8729,4.8681,4.8876,5.1386,38.8283,38.7337,35.0654,29.5639,29.3635,33.4789,28.2133,39.2496,47.8442,47.2475,38.4643,21.0951,-0.091,0.043,0.133,-0.58,-1.029,-1.633,-72.1154,-21.6499,39.7035,-37.9541,-63.8962,-103.184,-0.1308,-0.1308,-0.1308,-0.1308,-0.1308,-0.1308,-22.3434,-22.5326,-29.8693,-40.8722,-41.2731,-33.0422,0.9816,1.0089,1.0282,0.8932,0.8251,0.7482,33.3333,0.0,60.0,0.0,14.2857,71.4286,14.2857,57.1429,0.0,71.4286,14.2857,85.7143,22.1764,29.7202,36.273,44.1575,44.1614,36.9369,18.9008,25.071,28.7867,33.5314,34.1755,32.2938,12.0394,13.5829,13.4619,12.9891,13.2373,14.8722,0.0915,0.2216,0.3684,0.8401,1.2239,2.1373,0.0583,0.1201,0.1723,0.3254,0.474,0.9843,4.9479,4.8917,4.8354,4.8874,4.796,4.9788,4.8386,5.0381,4.6391,4.9644,4.5119,5.417,5.1611,5.8533,4.4689,6.9809,4.4614,5.7212,3.3262,3.6429,3.7673,3.6877,3.5139,3.2471,6.1236,5.7247,-0.3143,0.0181,-0.2962,81.0555,72.4334,-8.2142,57.9607,4.5036,18519816.7972,-324202772.0
2014-10-27,4.704,13157164.0,DIA.MC,4.82,4.8646,4.8501,4.9162,5.1113,5.6802,4.7868,4.8282,4.8398,4.8483,4.9486,5.3307,4.7454,4.7736,4.7637,4.692,4.7027,4.9435,4.7926,4.836,4.869,4.8488,4.8602,5.0764,16.5254,25.3776,26.6022,25.9263,26.8405,31.9271,45.0409,44.2627,49.503,47.8113,39.11,21.5924,-0.215,-0.114,0.081,-0.675,-1.046,-1.722,-100.0,-166.6667,-101.3737,-69.9701,-78.7034,-108.8236,-0.5885,-0.5885,-0.5885,-0.5885,-0.5885,-0.5885,-66.9492,-49.2447,-46.7956,-48.1474,-46.319,-36.1459,0.9563,0.9763,1.0175,0.8745,0.8181,0.732,100.0,100.0,100.0,100.0,0.0,100.0,7.1429,50.0,0.0,66.6667,11.9048,83.3333,78.6961,64.3152,59.4558,55.1411,52.0236,41.9822,39.4774,36.5481,36.2995,36.9361,36.5543,33.7666,4.7064,7.9373,9.2297,10.68,11.536,13.7979,0.326,0.4423,0.5808,1.0451,1.4306,2.3515,0.0389,0.0961,0.1477,0.3022,0.4515,0.9609,4.9891,4.82,4.6509,4.8646,4.6933,5.0359,4.8501,5.002,4.6983,4.9162,4.5091,5.3234,5.1113,5.7769,4.4457,6.9574,4.4029,5.6802,5.852,5.1453,4.859,4.2965,3.9618,3.5248,6.1094,5.7266,-0.3106,0.0149,-0.2956,71.3408,54.59,-8.0342,52.4081,4.5132,14203848.487,-337359936.0
2014-10-28,5.003,11452830.0,DIA.MC,4.8533,4.8764,4.8777,4.8844,5.0757,5.6467,4.8783,4.8743,4.878,4.8598,4.9388,5.2992,4.9275,4.8908,4.8533,4.7369,4.7199,4.925,4.7998,4.8388,4.8766,4.8565,4.8701,5.0698,69.4118,59.9866,53.1019,41.4855,38.0551,37.8491,53.459,47.3824,50.4953,48.2296,39.6768,22.0654,0.1,0.059,0.193,-0.446,-0.747,-1.405,89.6635,88.5878,111.8874,27.6051,-35.8796,-83.8555,0.5267,0.5267,0.5267,0.5267,0.5267,0.5267,38.8235,19.9733,6.2039,-17.029,-23.8898,-24.3018,1.0204,1.0119,1.0401,0.9182,0.8701,0.7807,100.0,66.6667,100.0,80.0,85.7143,100.0,0.0,42.8571,0.0,61.9048,9.5238,80.9524,70.2953,59.861,56.449,53.6672,51.0126,41.4572,24.2423,26.9253,28.9864,32.638,33.4492,32.1312,4.2286,6.7606,8.069,9.8408,10.8507,13.2977,0.2173,0.3538,0.4978,0.9705,1.3625,2.2955,0.0379,0.0888,0.1386,0.2926,0.442,0.95,5.0975,4.8533,4.6092,4.8764,4.6788,5.074,4.8777,5.0579,4.6976,4.8844,4.5967,5.1721,5.0757,5.6778,4.4737,6.9196,4.3738,5.6467,5.9735,5.2534,4.9039,4.2452,3.877,3.3999,6.0984,5.7285,-0.302,0.0341,-0.268,62.1026,59.2843,-7.3985,54.7017,4.529,22068125.087,-325907106.0
2014-10-29,4.988,6189851.0,DIA.MC,4.8983,4.8902,4.902,4.8704,5.0426,5.6139,4.9457,4.9115,4.9056,4.8737,4.9308,5.2686,4.9806,4.947,4.9065,4.7716,4.7338,4.907,4.8107,4.8418,4.8817,4.8593,4.8778,5.0625,66.2531,58.2913,52.003,41.02,37.7503,37.6806,53.9154,48.4136,50.6703,48.4612,40.1461,22.5091,0.135,0.069,0.17,-0.196,-0.696,-1.38,71.7073,114.5746,133.171,94.4776,-15.4653,-73.3146,-0.2979,-0.2979,-0.2979,-0.2979,-0.2979,-0.2979,32.5061,16.5826,4.0061,-17.96,-24.4994,-24.6387,1.0278,1.014,1.0353,0.9622,0.8776,0.7833,100.0,33.3333,100.0,60.0,71.4286,100.0,0.0,35.7143,0.0,57.1429,7.1429,78.5714,54.8281,52.5386,51.7206,51.4717,49.5334,40.7022,19.615,23.7412,26.4526,31.0522,32.2761,31.4944,5.7228,7.3869,8.4176,9.9485,10.893,13.2731,0.1449,0.2831,0.4267,0.9011,1.2976,2.2408,0.0423,0.0881,0.1358,0.2887,0.4379,0.9444,5.1734,4.8983,4.6232,4.8902,4.6739,5.1065,4.902,5.0891,4.7149,4.8704,4.6266,5.1141,5.0426,5.5802,4.5049,6.8818,4.3459,5.6139,4.9365,4.7807,4.6198,4.1557,3.8381,3.3962,6.0873,5.7303,-0.2905,0.0461,-0.2445,61.2495,69.8742,-6.6218,55.291,4.535,21321830.9948,-332096957.0
2014-10-30,4.966,5830238.0,DIA.MC,4.9857,4.9028,4.9051,4.8621,5.0164,5.579,4.9795,4.9368,4.9216,4.8864,4.9239,5.2385,4.9793,4.9643,4.9319,4.7961,4.7436,4.8888,4.855,4.8441,4.8824,4.8608,4.8823,5.0529,60.2238,55.4198,50.2246,40.3056,37.2903,37.4303,61.3753,51.8554,52.13,48.9979,40.7469,22.9918,0.262,0.063,0.022,-0.116,-0.549,-1.465,-33.125,44.5111,55.5132,74.0491,-22.9056,-75.3364,-0.2915,-0.2915,-0.2915,-0.2915,-0.2915,-0.2915,20.4476,10.8397,0.4492,-19.3887,-25.4194,-25.1393,1.0557,1.0128,1.0044,0.9772,0.9005,0.7722,66.6667,0.0,80.0,40.0,57.1429,85.7143,0.0,28.5714,0.0,52.381,4.7619,76.1905,76.295,65.6222,60.8877,55.9744,52.7628,42.7817,28.3444,28.2679,29.3774,32.2862,33.0925,31.9839,3.8112,5.8675,7.1417,9.1132,10.2329,12.8173,0.2096,0.3395,0.4787,0.9498,1.3488,2.3005,0.0282,0.0705,0.1164,0.2681,0.4171,0.9219,5.0161,4.9857,4.9553,4.9028,4.6778,5.1278,4.9051,5.0957,4.7146,4.8621,4.6408,5.0833,5.0164,5.5113,4.5215,6.8356,4.3223,5.579,4.9636,4.8363,4.688,4.2312,3.9083,3.4485,6.076,5.732,-0.2774,0.0524,-0.225,71.6128,85.6797,-5.761,52.9296,4.5616,22714478.9382,-337927195.0
2014-10-31,5.064,7088311.0,DIA.MC,5.006,4.945,4.9259,4.8711,5.0014,5.5445,5.0187,4.9905,4.9613,4.9133,4.9282,5.2145,5.0491,5.0266,4.9912,4.8419,4.7706,4.8813,4.8787,4.8617,4.8896,4.8638,4.8868,5.054,75.2646,65.0158,57.7361,44.9081,40.6716,39.2712,60.0589,52.7946,52.5557,49.3121,41.2378,23.4426,0.061,0.211,0.145,0.126,-0.316,-1.449,95.0739,96.2567,111.975,143.7052,10.6551,-62.0327,0.0336,0.0336,0.0336,0.0336,0.0336,0.0336,50.5292,30.0315,15.4723,-10.1838,-18.6568,-21.4577,1.0122,1.0435,1.0295,1.0255,0.9413,0.7775,100.0,0.0,100.0,20.0,42.8571,100.0,0.0,21.4286,19.0476,47.619,2.381,73.8095,57.4262,56.5518,55.1103,53.3971,51.0562,41.9244,22.8328,25.1523,27.0711,30.9384,32.1082,31.4509,6.1748,6.9806,7.8345,9.3993,10.4034,12.8697,0.1397,0.2716,0.4103,0.8819,1.2846,2.2457,0.0378,0.0754,0.1188,0.2679,0.4162,0.9189,5.09,5.006,4.922,4.945,4.6954,5.1946,4.9259,5.147,4.7047,4.8711,4.629,5.1132,5.0014,5.4696,4.5331,6.776,4.313,5.5445,4.0283,4.2641,4.2762,4.0208,3.7621,3.3572,6.0659,5.7337,-0.2618,0.0624,-0.1994,81.1189,87.8027,-4.6219,56.1835,4.5869,28015820.7785,-330838884.0
