date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Up 14,Aroon Down 14,Aroon Up 21,Aroon Down 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Lower Band 3,Real Upper Band 3,Real Upper Band 5,Real Lower Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Upper Band 14,Real Lower Band 14,Real Middle Band 14,Real Upper Band 21,Real Lower Band 21,Real Middle Band 21,Real Lower Band 42,Real Middle Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2014-10-15,2.6275,3447412.0,CPR.MI,2.6825,2.7245,2.7307,2.7673,2.8049,2.8688,2.6692,2.6992,2.7131,2.7422,2.7671,2.8287,2.6452,2.6641,2.6758,2.6985,2.7195,2.7605,2.7172,2.7714,2.7801,2.7884,2.7983,2.8984,12.9326,19.2105,22.4379,28.6305,32.3211,38.1509,49.8,37.8597,35.8609,26.6311,19.0792,10.5872,-0.175,-0.115,-0.1375,-0.1825,-0.2875,-0.2225,-100.0,-118.4063,-161.5385,-193.0181,-170.3462,-201.9929,-0.725,-0.725,-0.725,-0.725,-0.725,-0.725,-74.1349,-61.5789,-55.1242,-42.7389,-35.3578,-23.6982,0.9376,0.9581,0.9503,0.9351,0.9014,0.9219,100.0,0.0,40.0,100.0,0.0,100.0,21.4286,100.0,14.2857,100.0,100.0,30.9524,73.3474,58.6317,52.3961,41.8281,34.8025,23.4344,41.7989,37.4051,35.4638,31.795,29.4397,25.773,6.4267,9.7546,11.0778,13.041,14.2386,15.9868,0.091,0.1218,0.1513,0.2427,0.3249,0.5629,0.014,0.0318,0.0473,0.0995,0.1572,0.3492,2.6825,2.6046,2.7604,2.8453,2.6037,2.7245,2.7307,2.6267,2.8347,2.8819,2.6527,2.7673,2.9544,2.6553,2.8049,2.694,2.8688,3.0436,2.7622,2.4785,2.3193,2.0751,2.0003,1.9792,2.9681,2.9598,-0.0543,-0.0121,-0.0423,30.0835,10.1571,-2.3621,37.255,2.8906,215651808.4907,311603442.0
2014-10-16,2.59,6890728.0,CPR.MI,2.6433,2.688,2.7079,2.7511,2.7883,2.8618,2.6229,2.6543,2.6779,2.7185,2.7476,2.8158,2.5956,2.6143,2.63,2.6644,2.6912,2.7414,2.6684,2.7261,2.7502,2.7655,2.767,2.8844,9.4568,15.77,19.3205,26.2918,30.4305,36.9621,63.0297,45.8753,40.8559,28.7669,20.4169,11.0895,-0.1175,-0.1825,-0.16,-0.2275,-0.3475,-0.295,-100.0,-123.6885,-151.9239,-217.0931,-214.3144,-234.4868,-0.4754,-0.4754,-0.4754,-0.4754,-0.4754,-0.4754,-81.0864,-68.4599,-61.3589,-47.4164,-39.1391,-26.0757,0.9566,0.9342,0.9418,0.9193,0.8817,0.8977,100.0,0.0,20.0,100.0,42.8571,100.0,14.2857,100.0,9.5238,100.0,100.0,28.5714,89.489,77.9378,70.826,56.532,47.1718,31.6826,56.4994,49.6226,45.7735,38.6466,34.6409,28.7579,3.134,6.1526,7.8173,10.7319,12.4346,14.9197,0.1682,0.2049,0.2372,0.3329,0.417,0.657,0.0093,0.0254,0.0405,0.0924,0.1497,0.3409,2.6433,2.5408,2.7458,2.8359,2.5401,2.688,2.7079,2.567,2.8487,2.8937,2.6085,2.7511,2.9518,2.6249,2.7883,2.6675,2.8618,3.056,3.8308,3.1891,2.8579,2.3753,2.213,2.1003,2.9643,2.9598,-0.0631,-0.0167,-0.0464,21.0831,16.6192,-2.6875,38.2488,2.8695,215086994.7202,304712714.0
2014-10-17,2.66,3872754.0,CPR.MI,2.6258,2.6595,2.6961,2.7388,2.7762,2.8565,2.6313,2.645,2.666,2.7064,2.7359,2.8064,2.6343,2.6283,2.6324,2.6548,2.6792,2.73,2.6679,2.7176,2.7464,2.7587,2.7583,2.8779,48.3358,40.5948,38.061,36.6883,37.5863,40.5069,71.8494,52.2878,45.1373,30.7501,21.6909,11.5798,-0.0525,-0.1425,-0.0825,-0.1725,-0.255,-0.2225,-1.6529,-56.3872,-78.4,-138.5495,-161.6284,-186.8236,0.8,0.8,0.8,0.8,0.8,0.8,-3.3284,-18.8105,-23.878,-26.6234,-24.8274,-18.9861,0.9806,0.9492,0.9699,0.9391,0.9125,0.9228,66.6667,33.3333,0.0,80.0,28.5714,85.7143,7.1429,92.8571,4.7619,95.2381,97.619,26.1905,89.489,77.9378,70.826,56.532,47.1718,31.6826,37.5676,38.093,37.361,34.3514,31.8615,27.5238,2.0839,4.7231,6.3806,9.5392,11.4369,14.2794,0.1121,0.1639,0.2033,0.3091,0.3971,0.6414,0.0062,0.0203,0.0347,0.0858,0.1425,0.3327,2.6258,2.5686,2.683,2.7532,2.5658,2.6595,2.6961,2.555,2.8371,2.8809,2.5966,2.7388,2.9381,2.6143,2.7762,2.6529,2.8565,3.0601,3.7398,3.236,2.9222,2.4161,2.2312,2.0858,2.9613,2.9598,-0.0637,-0.0138,-0.0499,17.0909,24.4964,-2.8279,46.2521,2.8381,218959748.7202,308585468.0
2014-10-20,2.6675,2998508.0,CPR.MI,2.6392,2.6515,2.6811,2.7252,2.7651,2.8505,2.6521,2.6477,2.6588,2.6969,2.726,2.7976,2.656,2.6422,2.6387,2.6496,2.6705,2.7202,2.6679,2.716,2.7412,2.7517,2.7517,2.8706,51.671,42.8506,39.8087,37.7022,38.3003,40.8719,64.9548,53.1666,46.6283,32.0134,22.6418,11.9938,0.04,-0.04,-0.105,-0.19,-0.2325,-0.25,100.0,24.2227,-27.0048,-80.204,-113.1464,-147.5173,0.3684,0.3684,0.3684,0.3684,0.3684,0.3684,3.342,-14.2989,-20.3827,-24.5956,-23.3994,-18.2562,1.0152,0.9852,0.9621,0.9335,0.9198,0.9143,33.3333,0.0,0.0,60.0,14.2857,71.4286,0.0,85.7143,0.0,90.4762,95.2381,23.8095,51.1656,56.6816,55.5738,48.4364,41.6592,28.9701,30.3271,33.475,33.9076,32.5036,30.6355,26.9608,9.7973,9.255,9.6828,11.291,12.6169,14.8486,0.0747,0.1312,0.1742,0.287,0.3782,0.6261,0.0241,0.0363,0.0498,0.0997,0.1558,0.3448,2.6392,2.5694,2.709,2.7335,2.5695,2.6515,2.6811,2.5541,2.8081,2.8551,2.5952,2.7252,2.9234,2.6069,2.7651,2.6399,2.8505,3.0612,3.0798,2.9377,2.7521,2.3644,2.2037,2.0728,2.9583,2.9598,-0.0628,-0.0103,-0.0525,29.7689,48.1912,-2.808,46.9435,2.8094,220380094.615,311583976.0
2014-10-21,2.71,2890008.0,CPR.MI,2.6792,2.651,2.6679,2.7177,2.7561,2.8464,2.6875,2.6672,2.6661,2.6949,2.721,2.791,2.6962,2.6748,2.6627,2.6565,2.6706,2.715,2.6866,2.7159,2.7396,2.7503,2.7497,2.867,68.7942,54.9642,49.2715,43.2484,42.2322,42.9049,44.5999,48.1351,44.9029,32.369,23.1716,12.3038,0.12,-0.0025,-0.0925,-0.105,-0.19,-0.1725,95.6522,100.2331,40.1246,-36.1751,-73.4419,-116.5936,1.0,1.0,1.0,1.0,1.0,1.0,37.5885,9.9284,-1.4569,-13.5032,-15.5357,-14.1902,1.0463,0.9991,0.967,0.9627,0.9345,0.9402,0.0,100.0,20.0,40.0,0.0,57.1429,0.0,78.5714,0.0,85.7143,92.8571,21.4286,3.89,28.0094,34.5505,36.9914,33.7676,25.0133,21.97,27.9099,29.6941,30.2014,29.0892,26.2375,20.3247,15.6961,14.4441,13.891,14.4029,15.738,0.0498,0.1049,0.1494,0.2665,0.3602,0.6112,0.0461,0.059,0.0726,0.1226,0.1783,0.3666,2.6792,2.6351,2.7232,2.7315,2.5705,2.651,2.6679,2.5814,2.7544,2.8378,2.5976,2.7177,2.9038,2.6083,2.7561,2.6318,2.8464,3.0611,2.7897,2.7745,2.6514,2.3259,2.1757,2.0466,2.9558,2.9598,-0.058,-0.0044,-0.0536,47.8079,70.736,-2.7774,49.5847,2.7834,223270102.615,314473984.0
2014-10-22,2.72,1971432.0,CPR.MI,2.6992,2.6695,2.6696,2.7152,2.7501,2.8411,2.7079,2.6902,2.6791,2.6952,2.7177,2.7852,2.7172,2.6988,2.6835,2.6652,2.6727,2.7112,2.7015,2.7166,2.7394,2.7499,2.7488,2.8624,72.2628,57.6071,51.3702,44.5004,43.1276,43.3742,35.016,41.4823,42.0195,32.3091,23.4952,12.5604,0.06,0.0925,0.0125,-0.035,-0.125,-0.225,84.6154,95.2381,93.1309,-8.9412,-48.6372,-97.7443,0.55,0.55,0.55,0.55,0.55,0.55,44.5255,15.2141,2.7404,-10.9991,-13.7448,-13.2516,1.0226,1.0352,1.0046,0.9873,0.9561,0.9236,0.0,100.0,0.0,20.0,0.0,42.8571,14.2857,71.4286,0.0,80.9524,90.4762,19.0476,15.8482,14.8712,24.7192,31.5305,29.9665,23.0791,16.5103,23.9314,26.6082,28.4645,27.9059,25.673,22.729,17.7351,16.0608,14.8175,15.0373,16.0449,0.0332,0.0839,0.128,0.2475,0.343,0.5966,0.0457,0.0622,0.0773,0.1288,0.1848,0.3729,2.6992,2.6536,2.7447,2.7616,2.5774,2.6695,2.6696,2.5795,2.7598,2.8335,2.5968,2.7152,2.8931,2.6072,2.7501,2.6253,2.8411,3.0569,2.4657,2.5791,2.5269,2.2831,2.152,2.0343,2.9535,2.9598,-0.0528,0.0006,-0.0534,68.5548,86.7372,-2.6499,58.2151,2.7597,224847248.215,316445416.0
2014-10-23,2.765,2893954.0,CPR.MI,2.7317,2.7045,2.6771,2.7138,2.746,2.8364,2.7408,2.722,2.7029,2.7018,2.7191,2.7816,2.7569,2.7368,2.7171,2.6839,2.6827,2.7119,2.7297,2.7381,2.7401,2.75,2.7491,2.8598,84.1525,68.1279,60.0478,49.8609,47.0086,45.4414,41.9329,36.8488,36.2727,31.1291,23.2691,12.6708,0.0975,0.175,0.0525,-0.02,-0.0875,-0.195,100.0,119.281,133.9506,48.6486,1.0378,-65.4645,0.6786,0.6786,0.6786,0.6786,0.6786,0.6786,68.305,36.2559,20.0955,-0.2781,-5.9829,-9.1173,1.0366,1.0676,1.0194,0.9928,0.9693,0.9341,0.0,100.0,100.0,0.0,100.0,28.5714,7.1429,64.2857,19.0476,76.1905,88.0952,16.6667,55.7669,18.3144,1.7918,15.7899,18.747,17.1973,10.8488,19.1535,22.747,26.1933,26.3315,24.9046,38.2039,27.7421,23.577,19.0495,18.0174,17.5957,0.0221,0.0672,0.1097,0.2298,0.3267,0.5824,0.078,0.0973,0.1137,0.1671,0.2235,0.4115,2.7317,2.6838,2.7795,2.7808,2.6282,2.7045,2.6771,2.5674,2.7869,2.8291,2.5984,2.7138,2.8816,2.6103,2.746,2.6227,2.8364,3.0502,2.4609,2.536,2.4923,2.2663,2.1367,2.0139,2.9516,2.9597,-0.0445,0.0071,-0.0516,84.2242,95.1993,-2.3719,59.6074,2.52,227121069.215,319339370.0
2014-10-24,2.7425,2357052.0,CPR.MI,2.7425,2.721,2.6936,2.7121,2.7427,2.8315,2.7463,2.7347,2.7193,2.7056,2.7188,2.7773,2.752,2.7443,2.7292,2.6938,2.6877,2.7105,2.731,2.739,2.7405,2.75,2.749,2.8566,63.6799,58.9796,54.3866,47.396,45.3827,44.6073,46.5442,33.1419,31.3468,30.0335,23.0537,12.7786,0.0325,0.0825,0.115,-0.0225,-0.0675,-0.205,45.1613,80.4465,90.6647,52.2193,2.8903,-64.0495,-0.4167,-0.4167,-0.4167,-0.4167,-0.4167,-0.4167,27.3598,17.9593,8.7733,-5.2081,-9.2347,-10.7854,1.012,1.031,1.0438,0.9919,0.976,0.9304,0.0,66.6667,80.0,0.0,85.7143,14.2857,0.0,57.1429,14.2857,71.4286,85.7143,14.2857,55.7669,18.3144,1.7918,15.7899,18.747,17.1973,8.6294,17.0286,20.9718,25.1143,25.574,24.5285,30.3885,24.6644,21.737,18.2648,17.4991,17.33,0.0148,0.0537,0.0941,0.2134,0.3111,0.5686,0.052,0.0778,0.0975,0.1552,0.2129,0.4017,2.7425,2.7058,2.7792,2.7866,2.6554,2.721,2.6936,2.584,2.8031,2.8252,2.5991,2.7121,2.8754,2.6101,2.7427,2.6188,2.8315,3.0443,2.0795,2.3007,2.3361,2.2129,2.1125,2.0124,2.9495,2.9597,-0.0393,0.0098,-0.0492,90.9347,90.8677,-2.1377,66.2064,2.5225,226728227.215,316982318.0
2014-10-27,2.7275,2425048.0,CPR.MI,2.745,2.733,2.7132,2.7105,2.7385,2.8273,2.7388,2.7368,2.7278,2.7077,2.7174,2.7724,2.7371,2.7391,2.7303,2.6983,2.6897,2.708,2.7309,2.7377,2.7378,2.7498,2.7486,2.8536,51.2193,53.044,50.6711,45.7714,44.3099,44.0551,31.1166,27.3932,28.5345,29.4255,23.0332,12.9345,0.0075,0.06,0.1375,-0.0225,-0.09,-0.1775,-100.0,31.746,60.6231,40.107,-5.0793,-68.0475,-0.6154,-0.6154,-0.6154,-0.6154,-0.6154,-0.6154,2.4386,6.0879,1.3422,-8.4572,-11.3802,-11.8899,1.0028,1.0225,1.0531,0.9918,0.9681,0.9389,0.0,33.3333,60.0,0.0,71.4286,0.0,21.4286,50.0,9.5238,66.6667,83.3333,11.9048,0.2612,4.3984,11.6603,21.5226,22.6229,19.3266,19.4587,21.418,23.5014,26.1303,26.2585,24.9176,19.3573,19.6133,18.5931,16.8745,16.5696,16.8461,0.0348,0.068,0.1056,0.2231,0.3213,0.58,0.0347,0.0623,0.0836,0.1441,0.2028,0.3921,2.745,2.7142,2.7758,2.7714,2.6946,2.733,2.7132,2.6426,2.7838,2.8221,2.599,2.7105,2.8669,2.61,2.7385,2.6136,2.8273,3.0411,2.1883,2.3273,2.3538,2.2363,2.1364,2.0321,2.9473,2.9596,-0.036,0.0105,-0.0465,88.5825,79.6807,-2.0382,68.0511,2.525,225982058.5996,314557270.0
2014-10-28,2.785,1682090.0,CPR.MI,2.7517,2.748,2.7311,2.7136,2.7362,2.8238,2.7588,2.7542,2.7457,2.7176,2.7216,2.7705,2.7741,2.7675,2.7559,2.7166,2.7016,2.711,2.7329,2.7441,2.747,2.7502,2.749,2.8523,77.0458,68.3207,62.2154,52.4936,49.1482,46.6487,28.8304,23.6627,24.7732,28.4953,22.8433,13.0425,0.02,0.075,0.125,0.0425,-0.0475,-0.1475,100.0,116.8831,99.0761,83.743,43.6574,-42.1204,1.0,1.0,1.0,1.0,1.0,1.0,54.0917,36.6414,24.4308,4.9872,-1.7036,-6.7026,1.0072,1.0277,1.047,1.0155,0.9832,0.9497,0.0,100.0,100.0,0.0,100.0,0.0,14.2857,42.8571,4.7619,61.9048,80.9524,9.5238,24.2581,8.7409,2.2056,16.4023,19.0453,17.4699,13.1328,17.4633,20.449,24.3636,25.0239,24.3026,21.545,20.8086,19.5664,17.4974,17.0171,17.0741,0.0232,0.0544,0.0905,0.2072,0.306,0.5662,0.0381,0.0648,0.0866,0.1488,0.2081,0.3978,2.7517,2.703,2.8004,2.7961,2.6999,2.748,2.7311,2.6601,2.802,2.8306,2.5966,2.7136,2.8595,2.6129,2.7362,2.6122,2.8238,3.0354,2.117,2.2363,2.2709,2.1812,2.091,1.9919,2.9457,2.9595,-0.0284,0.0145,-0.0429,83.8018,80.8571,-1.9339,67.9394,2.5275,227664148.5996,316239360.0
2014-10-29,2.7925,2118264.0,CPR.MI,2.7683,2.7625,2.7489,2.715,2.7331,2.8207,2.7792,2.769,2.7611,2.7281,2.7267,2.769,2.7917,2.7862,2.7754,2.7334,2.7135,2.7145,2.7445,2.7504,2.7558,2.7505,2.7496,2.8513,79.2004,69.9165,63.5148,53.3066,49.7462,46.9771,37.9907,25.0467,23.3279,26.9398,22.3352,13.0615,0.05,0.0725,0.125,0.02,-0.065,-0.1325,92.6606,130.6471,136.1111,114.3807,87.1134,-21.1953,0.5,0.5,0.5,0.5,0.5,0.5,58.4008,39.8329,27.0295,6.6133,-0.5077,-6.0457,1.0182,1.0267,1.0469,1.0072,0.9773,0.9547,33.3333,100.0,100.0,0.0,100.0,0.0,100.0,35.7143,0.0,57.1429,78.5714,7.1429,56.3111,30.5825,14.6561,6.7177,12.1726,13.8409,9.5053,14.7915,18.281,23.0501,24.093,23.8311,34.0084,27.8246,24.5598,20.1482,18.864,18.0363,0.0155,0.0435,0.0776,0.1924,0.2914,0.5527,0.0554,0.0818,0.1042,0.1682,0.2282,0.4183,2.7683,2.7103,2.8264,2.8118,2.7132,2.7625,2.7489,2.6889,2.809,2.8353,2.5947,2.715,2.847,2.6192,2.7331,2.6113,2.8207,3.03,1.9447,2.1066,2.1714,2.1351,2.0628,1.9776,2.9441,2.9595,-0.0215,0.0171,-0.0386,80.6237,81.3333,-1.6046,66.2702,2.5326,227664148.5996,318357624.0
2014-10-30,2.8,2255320.0,CPR.MI,2.7925,2.7695,2.7618,2.7148,2.7324,2.8169,2.795,2.7815,2.7738,2.7395,2.7328,2.768,2.8019,2.7994,2.7907,2.7489,2.7252,2.7186,2.7692,2.7536,2.7626,2.7508,2.7499,2.8503,81.7675,71.6985,64.9221,54.1517,50.3591,47.3094,25.7226,20.5331,20.3581,26.0011,22.0714,13.1379,0.0725,0.035,0.09,-0.0025,-0.015,-0.1575,24.5283,67.4342,87.9179,104.3333,81.4858,-24.5409,0.0357,0.0357,0.0357,0.0357,0.0357,0.0357,63.5349,43.397,29.8441,8.3033,0.7181,-5.3812,1.0266,1.0127,1.0332,0.9991,0.9947,0.9467,0.0,66.6667,80.0,0.0,85.7143,0.0,92.8571,28.5714,0.0,52.381,76.1905,4.7619,1.1866,2.4788,2.5393,13.7978,16.796,16.2699,21.1767,20.4075,21.6703,24.3949,24.9632,24.2946,20.68,21.445,20.597,18.4793,17.7835,17.4954,0.0378,0.0623,0.094,0.2062,0.3051,0.5671,0.0369,0.0655,0.0894,0.1562,0.2173,0.4084,2.7925,2.7803,2.8047,2.8274,2.7116,2.7695,2.7618,2.702,2.8215,2.8346,2.595,2.7148,2.8443,2.6204,2.7324,2.6119,2.8169,3.0219,2.1263,2.1807,2.2134,2.1558,2.0784,1.9849,2.9427,2.9594,-0.0153,0.0187,-0.034,83.6595,88.7879,-1.2673,64.9346,2.5411,229113997.171,320612944.0
2014-10-31,2.8675,3054910.0,CPR.MI,2.82,2.7945,2.7829,2.7263,2.7377,2.8138,2.8325,2.8142,2.8003,2.7598,2.7451,2.7704,2.8546,2.8428,2.8294,2.7783,2.7473,2.7286,2.8129,2.7881,2.7852,2.759,2.7529,2.8506,93.1615,83.0164,75.0336,60.9936,55.4891,50.1875,34.4473,23.7453,20.8843,24.3004,21.2666,13.0613,0.0825,0.125,0.1475,0.16,0.1125,-0.13,100.0,149.1228,166.0153,155.2217,161.1111,27.0724,0.5,0.5,0.5,0.5,0.5,0.5,86.3229,66.0329,50.0673,21.9872,10.9781,0.375,1.0296,1.0456,1.0542,1.0591,1.0408,0.9566,0.0,100.0,100.0,20.0,100.0,0.0,100.0,21.4286,100.0,47.619,73.8095,2.381,51.8966,36.5941,24.0415,2.1915,5.1697,9.921,13.5152,15.9888,18.3409,22.4627,23.5949,23.5956,42.6772,34.4443,29.951,23.4693,21.2752,19.3364,0.0252,0.0498,0.0806,0.1914,0.2905,0.5536,0.0796,0.1074,0.1316,0.2,0.262,0.4537,2.82,2.7525,2.8875,2.8837,2.7053,2.7945,2.7829,2.6981,2.8676,2.8693,2.5832,2.7263,2.8634,2.612,2.7377,2.616,2.8138,3.0116,2.1688,2.1743,2.1888,2.1229,2.0449,1.948,2.9419,2.9593,-0.0049,0.0233,-0.0282,86.303,88.7879,-0.62,69.2265,2.5493,232168907.171,323667854.0
2014-11-03,2.7825,3226550.0,CPR.MI,2.8167,2.8055,2.7854,2.7313,2.7376,2.808,2.8138,2.8102,2.8002,2.7673,2.7492,2.7689,2.8073,2.8176,2.8164,2.7808,2.7517,2.7303,2.8126,2.7878,2.7852,2.7594,2.753,2.8484,42.7264,50.9465,52.7109,50.7276,48.8184,46.884,24.1929,20.7055,18.6487,23.0072,20.7627,13.0551,-0.01,0.055,0.0175,0.07,-0.0025,-0.2425,-21.4286,17.5439,52.5822,88.9175,97.1016,-3.2376,-0.697,-0.697,-0.697,-0.697,-0.697,-0.697,-14.5472,1.8931,5.4219,1.4553,-2.3631,-6.232,0.9964,1.0202,1.0063,1.0258,0.9991,0.9198,33.3333,66.6667,80.0,0.0,85.7143,0.0,92.8571,14.2857,95.2381,42.8571,71.4286,0.0,3.6842,8.5464,5.2351,6.1958,10.6859,12.8031,22.7361,21.1689,21.6526,23.789,24.4385,24.0436,24.4755,25.1254,24.0449,21.0131,19.7198,18.5857,0.0493,0.0724,0.1016,0.2103,0.3092,0.5729,0.0531,0.0859,0.1128,0.1857,0.2495,0.4429,2.8167,2.7434,2.89,2.8687,2.7423,2.8055,2.7854,2.7018,2.8689,2.8769,2.5856,2.7313,2.8632,2.6121,2.7376,2.6213,2.808,2.9947,2.5982,2.4575,2.4083,2.2689,2.1653,2.0389,2.9403,2.9592,-0.0034,0.0198,-0.0232,84.1414,74.8485,0.0116,57.6704,2.5621,229529002.6256,320441304.0
2014-11-04,2.7625,2182012.0,CPR.MI,2.8042,2.801,2.7882,2.7409,2.7375,2.8029,2.7867,2.7958,2.7945,2.7715,2.7514,2.7668,2.7742,2.7914,2.7982,2.7777,2.7522,2.7302,2.8106,2.7874,2.7849,2.7596,2.7531,2.846,35.8722,45.7486,48.7312,48.6526,47.4103,46.1518,23.4683,18.1307,16.8769,22.1927,20.4554,13.0952,-0.0375,-0.0225,0.02,0.135,-0.0025,-0.215,-89.9281,-87.4317,-33.3796,48.1049,55.4571,-26.2652,-0.0455,-0.0455,-0.0455,-0.0455,-0.0455,-0.0455,-28.2556,-8.5028,-2.5376,-2.6947,-5.1793,-7.6965,0.9866,0.9919,1.0073,1.0514,0.9991,0.9278,0.0,33.3333,60.0,0.0,71.4286,14.2857,85.7143,7.1429,90.4762,38.0952,69.0476,0.0,22.0191,7.8314,6.2458,11.6048,14.3094,14.7378,27.744,24.4738,23.9698,24.8642,25.1575,24.4332,17.7308,20.9189,21.1516,19.6934,18.859,18.1564,0.0554,0.0804,0.1096,0.2177,0.317,0.5818,0.0354,0.0687,0.0967,0.1725,0.2376,0.4323,2.8042,2.7131,2.8952,2.8721,2.7299,2.801,2.7882,2.7095,2.8669,2.8753,2.6065,2.7409,2.8629,2.6121,2.7375,2.6234,2.8029,2.9824,2.4083,2.3784,2.3637,2.2643,2.1719,2.0522,2.9386,2.9591,-0.0038,0.0155,-0.0193,71.6768,51.3939,0.4204,57.0777,2.5743,228140449.5347,318259292.0
2014-11-05,2.8275,2331090.0,CPR.MI,2.7908,2.808,2.8025,2.7579,2.7412,2.7996,2.7983,2.8047,2.8043,2.783,2.7596,2.768,2.8118,2.8127,2.8142,2.7913,2.764,2.736,2.8114,2.7883,2.7877,2.7674,2.7542,2.8457,64.0146,61.6459,60.1417,55.0832,52.1228,48.8133,19.3306,16.3604,15.2873,20.9704,19.9404,13.0736,-0.04,0.035,0.1,0.2375,0.0775,-0.1375,59.4937,16.9492,39.9435,83.354,95.9579,8.853,0.9583,0.9583,0.9583,0.9583,0.9583,0.9583,28.0292,23.2917,20.2833,10.1664,4.2457,-2.3735,0.9861,1.0125,1.0367,1.0917,1.0282,0.9536,66.6667,0.0,40.0,20.0,57.1429,0.0,78.5714,0.0,85.7143,33.3333,66.6667,0.0,11.0551,9.279,5.7503,5.0795,9.639,12.1879,18.4065,19.4725,20.4469,22.9585,23.8177,23.7436,22.982,23.4558,22.9419,20.7388,19.6298,18.5847,0.0369,0.0643,0.0939,0.2022,0.3019,0.5679,0.0461,0.0775,0.1054,0.1826,0.2488,0.4445,2.7908,2.7365,2.8452,2.8812,2.7348,2.808,2.8025,2.7381,2.8669,2.8698,2.6459,2.7579,2.8723,2.6101,2.7412,2.6272,2.7996,2.972,2.3644,2.3364,2.3205,2.2247,2.1346,2.0141,2.9375,2.959,0.0011,0.0163,-0.0152,55.6566,40.7273,0.9478,64.0881,2.586,230277282.0347,320590382.0
2014-11-06,2.795,3217040.0,CPR.MI,2.795,2.807,2.8039,2.7675,2.7437,2.796,2.8004,2.8003,2.8024,2.788,2.7645,2.7677,2.8007,2.8057,2.8098,2.7941,2.7686,2.7385,2.8111,2.7883,2.7878,2.7689,2.7546,2.8448,48.1626,52.1035,53.2308,51.6033,49.7809,47.608,22.0351,16.745,14.8431,19.5816,19.3283,13.0191,0.0125,-0.005,0.01,0.135,0.0525,-0.155,48.1928,-2.1368,21.2121,74.0,86.4851,11.9976,-0.5909,-0.5909,-0.5909,-0.5909,-0.5909,-0.5909,-3.6749,4.2069,6.4617,3.2067,-0.4382,-4.7839,1.0045,0.9982,1.0036,1.0508,1.0191,0.9475,33.3333,0.0,20.0,0.0,42.8571,0.0,71.4286,0.0,80.9524,28.5714,64.2857,0.0,27.4441,18.2835,12.1774,1.528,7.0867,10.7867,13.0417,16.1178,17.9404,21.5116,22.7798,23.1972,22.9078,23.3303,22.9156,20.8641,19.7648,18.68,0.0246,0.0515,0.0805,0.1877,0.2875,0.5544,0.0432,0.0745,0.1028,0.1821,0.2495,0.4464,2.795,2.7419,2.8481,2.8808,2.7332,2.807,2.8039,2.7407,2.8672,2.8666,2.6684,2.7675,2.8768,2.6106,2.7437,2.6301,2.796,2.9618,2.2505,2.2844,2.2932,2.2304,2.1503,2.0359,2.936,2.9589,0.0023,0.014,-0.0117,44.1467,40.3188,1.234,55.7008,2.5973,227937616.5801,317373342.0
