date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Down 7,Aroon Up 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Lower Band 3,Real Middle Band 3,Real Upper Band 5,Real Lower Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Lower Band 14,Real Upper Band 14,Real Middle Band 14,Real Middle Band 21,Real Lower Band 21,Real Upper Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2018-09-27,34.47,107008.0,IFRX,34.5417,34.063,34.1014,33.6986,33.6348,32.3507,34.55,34.3247,34.2246,33.9551,33.7644,32.9907,34.5772,34.5499,34.5056,34.4215,34.2656,33.474,34.174,33.6866,33.6035,32.7657,32.8186,32.4993,59.6057,59.594,59.2146,57.4924,55.6597,53.2649,33.8006,30.7554,28.7112,22.7675,21.3098,21.3879,0.84,0.075,-0.3,1.42,1.63,4.35,-100.0,-9.6288,-24.7465,43.2036,62.9142,91.5127,0.3154,0.3154,0.3154,0.3154,0.3154,0.3154,19.2114,19.188,18.4292,14.9849,11.3194,6.5298,1.025,1.0022,0.9914,1.043,1.0496,1.1444,33.3333,0.0,20.0,40.0,0.0,14.2857,50.0,57.1429,71.4286,14.2857,4.7619,35.7143,22.0963,1.2865,10.1792,18.0446,19.4346,20.0844,26.4695,20.1426,17.6019,15.1802,14.8067,14.8106,16.8889,20.6676,21.5914,21.8649,21.9503,22.255,1.1864,1.5396,1.9108,3.5173,5.516,12.483,0.757,1.5798,2.3439,5.0662,8.1773,18.7574,34.8181,34.2652,34.5417,35.3082,32.8178,34.063,34.1014,33.0212,35.1816,32.2797,35.1175,33.6986,33.6348,32.2098,35.0597,32.3507,29.2635,35.4379,4.3344,4.435,4.4991,4.8014,5.1464,5.8232,27.9121,12.5572,0.5336,0.0657,0.5993,53.1804,63.7848,1.6346,54.1198,29.824,-1391884.4456,-300720.0
2018-09-28,34.32,9282.0,IFRX,34.5083,34.315,34.1471,33.7643,33.6786,32.44,34.4392,34.4103,34.2793,34.038,33.8267,33.0823,34.4226,34.4829,34.4912,34.4707,34.3417,33.5746,34.1772,33.8024,33.613,32.7962,32.8372,32.535,51.8786,55.8854,56.7738,56.4546,55.0441,53.0046,26.0023,27.9906,27.5286,22.7561,21.3539,21.3857,-0.1,1.26,0.32,0.92,0.92,3.75,35.1709,45.7243,50.5706,79.3966,100.4799,108.2376,-0.2467,-0.2467,-0.2467,-0.2467,-0.2467,-0.2467,3.7572,11.7708,13.5475,12.9092,10.0882,6.0092,0.9971,1.0381,1.0094,1.0275,1.0275,1.1227,100.0,66.6667,0.0,20.0,0.0,0.0,42.8571,50.0,66.6667,9.5238,2.381,33.3333,10.4056,16.9314,20.4333,22.6083,22.2372,21.2973,19.5674,17.1812,15.8109,14.4713,14.3795,14.6233,24.1126,24.1851,23.9317,22.9263,22.6035,22.5376,0.7909,1.2317,1.6379,3.2661,5.2534,12.1858,0.9747,1.7338,2.4791,5.1743,8.2579,18.7808,34.8515,34.1652,34.5083,35.0529,33.5771,34.315,34.1471,33.0609,35.2334,32.3218,35.2068,33.7643,33.6786,32.2288,35.1283,32.44,29.3471,35.5329,3.9259,4.1777,4.3119,4.6973,5.069,5.7825,27.9762,12.6343,0.5449,0.0453,0.5902,62.574,67.838,1.5621,54.3051,29.9431,-1394050.8327,-310002.0
2018-10-01,34.73,28945.0,IFRX,34.5067,34.535,34.195,33.8786,33.6662,32.5221,34.55,34.5487,34.425,34.1668,33.9223,33.1888,34.6658,34.6628,34.6517,34.607,34.4755,33.705,34.1798,33.9566,33.6283,32.8685,32.8491,32.5748,68.5791,63.6206,61.7956,58.6517,56.4272,53.639,29.3255,28.5258,27.851,23.0583,21.5265,21.4123,-0.005,1.1,0.335,1.6,-0.26,3.45,99.6727,131.9523,103.5891,111.6944,136.1811,122.6734,0.4034,0.4034,0.4034,0.4034,0.4034,0.4034,37.1582,27.2411,23.5912,17.3035,12.8544,7.278,0.9999,1.0327,1.0097,1.0483,0.9926,1.1103,100.0,33.3333,100.0,0.0,28.5714,14.2857,35.7143,42.8571,61.9048,4.7619,0.0,30.9524,35.9719,30.6669,29.7852,26.9867,24.9774,22.5022,13.5734,14.2288,13.9423,13.6938,13.904,14.4125,28.8249,26.816,25.7711,23.8166,23.1622,22.7821,0.5273,0.9854,1.4039,3.0328,5.0032,11.8956,1.1198,1.8571,2.5949,5.2747,8.3346,18.8036,34.8454,34.1679,34.5067,34.8717,34.1983,34.535,34.195,33.0418,35.3482,32.402,35.3551,33.8786,33.6662,32.2576,35.0748,32.5221,29.374,35.6702,3.7285,3.988,4.1418,4.555,4.9338,5.6598,28.0437,12.7114,0.5577,0.0513,0.609,66.3457,67.4142,1.6018,53.1172,30.0599,-1399645.2445,-281057.0
2018-10-02,34.89,12651.0,IFRX,34.6467,34.629,34.4564,34.0229,33.709,32.5552,34.7417,34.667,34.5987,34.3016,34.0335,33.299,34.8627,34.8392,34.8169,34.7514,34.616,33.8402,34.3025,34.0309,33.9175,32.9748,32.8784,32.5957,73.8845,66.487,63.7148,59.5103,56.9697,53.8879,27.7578,27.8532,27.6017,23.2228,21.6443,21.4285,0.42,0.47,1.83,2.02,0.9,1.39,20.4142,60.4247,66.1365,88.8711,106.9461,109.245,-0.0361,-0.0361,-0.0361,-0.0361,-0.0361,-0.0361,47.769,32.9741,27.4297,19.0206,13.9394,7.7757,1.0122,1.0137,1.0554,1.0615,1.0265,1.0415,66.6667,0.0,80.0,40.0,14.2857,0.0,28.5714,35.7143,57.1429,0.0,78.5714,28.5714,24.6224,25.1627,26.106,25.3616,24.0012,22.0948,13.2032,13.9447,13.7762,13.6299,13.8601,14.3883,21.829,23.322,23.5101,22.8926,22.6145,22.5498,0.4515,0.8883,1.3033,2.9162,4.8649,11.7124,0.7465,1.4856,2.2242,4.898,7.9377,18.3559,35.1268,34.1666,34.6467,35.0392,34.2188,34.629,34.4564,33.6842,35.2286,32.5742,35.4715,34.0229,33.709,32.2117,35.2064,32.5552,29.3382,35.7722,3.2672,3.6516,3.8737,4.3802,4.7906,5.5563,28.1122,12.7884,0.5721,0.0575,0.6296,69.2654,72.5439,1.6677,64.6344,30.1743,-1389737.8348,-268406.0
2018-10-03,35.0,9774.0,IFRX,34.8733,34.682,34.6521,34.1657,33.7943,32.6381,34.9183,34.7907,34.7346,34.4319,34.1509,33.4127,35.0012,34.9843,34.9625,34.8898,34.7534,33.9754,34.6125,34.0738,34.1266,33.0802,32.9489,32.647,77.7575,68.6124,65.1203,60.1234,57.3529,54.0615,22.9306,26.3033,26.9237,23.2779,21.7181,21.4365,0.68,0.265,1.37,2.0,1.79,3.48,-40.0,46.7484,65.9395,83.4768,97.8661,104.5759,0.0,0.0,0.0,0.0,0.0,0.0,55.515,37.2248,30.2405,20.2467,14.7059,8.123,1.0198,1.0076,1.0407,1.0606,1.0539,1.1104,33.3333,0.0,60.0,20.0,0.0,71.4286,21.4286,28.5714,52.381,4.7619,76.1905,26.1905,13.2763,20.1035,22.8555,23.9945,23.1929,21.763,11.8702,13.1202,13.2438,13.4051,13.7178,14.3214,15.5045,19.7228,21.0913,21.8689,22.0024,22.2889,0.381,0.7906,1.1971,2.7879,4.7133,11.5135,0.4977,1.1885,1.9065,4.5481,7.5598,17.9189,35.095,34.6516,34.8733,35.1901,34.1739,34.682,34.6521,34.1813,35.1229,32.7548,35.5767,34.1657,33.7943,32.2185,35.3701,32.6381,29.3535,35.9227,3.057,3.4435,3.6895,4.2443,4.6747,5.4703,28.1811,12.8653,0.5871,0.0602,0.6473,72.2128,76.6804,1.7614,65.7573,30.2864,-1379963.8348,-258632.0
2018-10-04,34.95,13160.0,IFRX,34.9467,34.778,34.7279,34.3029,33.879,32.7126,34.9567,34.88,34.8091,34.5365,34.256,33.5202,34.9981,35.0227,35.0249,34.9832,34.8604,34.0961,34.6898,34.2091,34.1926,33.1717,33.0148,32.6913,70.617,66.226,63.8096,59.681,57.1102,53.9669,19.7368,22.6113,25.2302,23.1011,21.6993,21.4262,0.22,0.48,0.53,1.92,1.78,3.13,-92.8571,9.2744,42.6346,71.5722,87.1373,98.6684,0.104,0.104,0.104,0.104,0.104,0.104,41.2341,32.4521,27.6192,19.3621,14.2203,7.9338,1.0063,1.0139,1.0154,1.0581,1.0537,1.0984,0.0,100.0,40.0,0.0,28.5714,57.1429,14.2857,21.4286,47.619,0.0,73.8095,23.8095,13.3492,7.8433,15.0695,20.8025,21.3246,21.0049,12.803,13.3837,13.4045,13.4656,13.7429,14.3226,9.7874,15.6618,18.1612,20.5395,21.1928,21.9395,0.434,0.8125,1.2061,2.7687,4.6688,11.4194,0.3318,0.9508,1.6341,4.2232,7.1998,17.4923,35.0366,34.8567,34.9467,35.2707,34.2853,34.778,34.7279,34.2603,35.1954,32.9903,35.6154,34.3029,33.879,32.2559,35.5022,32.7126,29.3642,36.061,3.2331,3.474,3.6779,4.2023,4.6288,5.4328,28.2488,12.9422,0.5997,0.0502,0.6498,75.0355,75.8821,1.5617,68.8468,30.3963,-1370804.4748,-271792.0
2018-10-05,34.8,3744.0,IFRX,34.9167,34.874,34.7371,34.4407,33.9771,32.7767,34.8833,34.8873,34.8271,34.6028,34.3397,33.6173,34.8727,34.9484,34.9897,35.0154,34.9235,34.1939,34.6961,34.3003,34.198,33.2521,33.0893,32.7261,49.9684,58.585,59.6104,58.2954,56.3587,53.6781,17.6076,19.6577,23.7787,22.9369,21.6815,21.4162,-0.09,0.48,0.065,1.93,2.06,2.69,-87.5,-79.8817,28.8964,63.798,78.9094,93.3358,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.0632,17.17,19.2209,16.5908,12.7174,7.3562,0.9974,1.014,1.0019,1.0587,1.0629,1.0838,66.6667,66.6667,20.0,80.0,14.2857,42.8571,7.1429,14.2857,42.8571,38.0952,71.4286,21.4286,13.3492,7.8433,15.0695,20.8025,21.3246,21.0049,9.4558,11.4909,12.1447,12.9241,13.4113,14.1769,7.2285,13.4469,16.4545,19.7135,20.6814,21.7162,0.2893,0.65,1.0338,2.571,4.4465,11.1475,0.2212,0.7607,1.4007,3.9216,6.8569,17.0758,35.0866,34.7467,34.9167,35.0702,34.6778,34.874,34.7371,34.2668,35.2075,33.3773,35.5041,34.4407,33.9771,32.3927,35.5616,32.7767,29.3743,36.179,2.931,3.251,3.4944,4.0831,4.5368,5.3811,28.3143,13.0191,0.6062,0.0262,0.6324,74.0753,69.6633,1.5971,68.8251,30.5039,-1368558.0748,-275536.0
2018-10-08,34.3,19550.0,IFRX,34.6833,34.788,34.7129,34.4071,34.0367,32.8562,34.575,34.696,34.7179,34.584,34.369,33.6881,34.4482,34.6211,34.7393,34.9113,34.8878,34.2388,34.5201,34.3003,34.1998,33.2652,33.1156,32.7597,20.2957,39.5647,47.4636,53.8106,53.8773,52.7149,36.2181,22.9052,22.6598,21.8072,21.2788,21.3281,-0.7,-0.43,-0.17,-0.47,1.25,3.34,-100.0,-166.6667,-153.8272,-25.5357,31.5189,71.7257,-0.3727,-0.3727,-0.3727,-0.3727,-0.3727,-0.3727,-59.4086,-20.8706,-5.0728,7.6211,7.7547,5.4299,0.98,0.9876,0.9951,0.9865,1.0378,1.1079,33.3333,100.0,0.0,100.0,0.0,28.5714,0.0,7.1429,38.0952,33.3333,69.0476,19.0476,73.4391,35.8955,15.9464,7.121,13.2259,17.715,26.3809,21.0257,18.5948,15.7222,15.0809,14.8682,4.04,9.9182,13.48,18.133,19.6781,21.2701,0.9629,1.29,1.6561,3.1573,5.0048,11.6521,0.1475,0.6085,1.2006,3.6415,6.5304,16.6692,35.2391,34.1276,34.6833,35.2939,34.2821,34.788,34.7129,34.1769,35.2488,33.3579,35.4564,34.4071,34.0367,32.5029,35.5704,32.8562,29.4713,36.241,3.5471,3.5775,3.7095,4.182,4.6073,5.4413,28.3741,13.0959,0.5993,-0.0276,0.5717,68.4148,59.6989,1.6533,63.696,30.6095,-1366008.0748,-295086.0
2018-10-09,34.1,24900.0,IFRX,34.4,34.63,34.6814,34.4143,34.07,32.9388,34.2833,34.4667,34.5646,34.543,34.3748,33.746,34.155,34.3289,34.4835,34.7725,34.8188,34.2616,34.3334,34.2429,34.1976,33.27,33.1279,32.7898,14.9641,34.0391,43.3421,52.0845,52.8992,52.3302,48.6251,25.5033,21.7007,20.7582,20.8954,21.242,-0.85,-0.79,-0.22,0.1,0.7,3.47,-28.1243,-64.318,-95.9699,-6.2704,39.7627,74.817,-0.4024,-0.4024,-0.4024,-0.4024,-0.4024,-0.4024,-70.0719,-31.9218,-13.3158,4.1689,5.7983,4.6604,0.9757,0.9774,0.9936,1.0029,1.021,1.1133,0.0,66.6667,40.0,80.0,85.7143,14.2857,0.0,0.0,33.3333,28.5714,66.6667,16.6667,73.4391,35.8955,15.9464,7.121,13.2259,17.715,18.8669,17.5589,16.5002,14.9455,14.6323,14.6822,2.8893,8.2829,11.9616,17.2372,19.0927,21.004,0.6419,1.032,1.4195,2.9318,4.7665,11.3747,0.0983,0.4868,1.0291,3.3814,6.2194,16.2723,34.9888,33.8112,34.4,35.3555,33.9045,34.63,34.6814,34.0413,35.3216,33.3749,35.4537,34.4143,34.07,32.5628,35.5772,32.9388,29.6064,36.2713,3.3259,3.4472,3.6042,4.1091,4.5489,5.4105,28.4314,13.1726,0.5798,-0.0781,0.5016,59.9297,50.427,1.8963,62.0082,30.7129,-1384073.4861,-319986.0
2018-10-10,32.76,22151.0,IFRX,33.72,34.182,34.4,34.2975,34.0524,32.9795,33.4633,33.8433,34.0843,34.3225,34.2557,33.7377,33.063,33.4291,33.7293,34.3228,34.5232,34.1601,33.6341,33.5838,33.7829,33.2454,33.1251,32.7895,4.1109,15.6887,25.8179,42.2953,46.9078,49.8338,63.2683,34.1264,25.3988,20.1266,19.9478,21.0324,-2.04,-2.24,-1.97,-1.635,-0.37,1.71,-100.0,-164.7207,-200.3919,-169.6858,-80.0579,24.1781,-0.6786,-0.6786,-0.6786,-0.6786,-0.6786,-0.6786,-91.7783,-68.6225,-48.3643,-15.4095,-6.1844,-0.3324,0.9414,0.936,0.9433,0.9525,0.9888,1.0551,33.3333,100.0,20.0,100.0,100.0,0.0,100.0,7.1429,28.5714,23.8095,64.2857,14.2857,92.5546,68.6185,47.587,11.9164,0.9957,12.4366,41.09,31.9062,26.9071,19.8752,17.6593,15.9656,1.5888,5.938,9.5556,15.6427,18.0145,20.5007,1.695,2.0926,2.4837,3.9894,5.8065,12.3708,0.0655,0.3895,0.8821,3.1398,5.9233,15.8849,35.0874,32.3526,33.72,35.7349,32.6291,34.182,34.4,32.9163,35.8837,32.953,35.642,34.2975,34.0524,32.4939,35.6109,32.9795,29.699,36.2601,4.1972,4.004,4.0253,4.3765,4.7794,5.6327,28.4747,13.2491,0.5306,-0.1965,0.3342,47.2676,31.6768,1.7343,53.9277,30.8142,-1404792.8493,-342137.0
2018-10-11,33.75,14502.0,IFRX,33.5367,33.942,34.2371,34.3468,34.0943,33.0683,33.4783,33.6993,33.9218,34.2495,34.2282,33.7735,33.4567,33.5049,33.6777,34.2036,34.4362,34.1549,33.6385,33.598,33.7805,33.2544,33.1332,32.8119,46.8395,43.7122,44.9893,49.8018,51.1958,51.5819,73.0304,41.0248,28.5685,19.5402,19.0453,20.8277,-0.55,-1.2,-1.14,0.69,0.88,3.73,-34.0735,-69.6097,-102.1682,-121.3122,-64.1456,31.7525,0.7895,0.7895,0.7895,0.7895,0.7895,0.7895,-6.321,-12.5757,-10.0215,-0.3963,2.3916,3.1638,0.984,0.9657,0.9673,1.0209,1.0268,1.1243,0.0,66.6667,0.0,80.0,85.7143,28.5714,92.8571,0.0,23.8095,19.0476,61.9048,11.9048,92.5546,68.6185,47.587,11.9164,0.9957,12.4366,28.3913,25.847,23.2869,18.6448,16.9919,15.7101,1.0978,4.8104,8.27,14.6744,17.3337,20.1727,1.13,1.6741,2.1289,3.7044,5.53,12.0763,0.0437,0.3116,0.7561,2.9156,5.6412,15.5067,34.6716,32.4017,33.5367,35.3053,32.5787,33.942,34.2371,32.7541,35.7202,33.1443,35.5493,34.3468,34.0943,32.6202,35.5684,33.0683,29.9135,36.2231,3.9308,3.8382,3.8697,4.205,4.5919,5.4241,28.5274,13.3255,0.4801,-0.202,0.2781,37.2216,29.5609,1.5026,56.6668,30.9135,-1396396.9545,-327635.0
2018-10-12,33.11,4772.0,IFRX,33.2067,33.604,33.9671,34.3096,34.0995,33.1095,33.265,33.422,33.64,34.0846,34.1387,33.7754,33.1485,33.2102,33.3732,33.9467,34.2476,34.091,33.6013,33.5409,33.6943,33.2524,33.1331,32.8153,32.7068,34.4573,37.6506,45.6661,48.535,50.4184,53.8449,33.5153,25.2144,18.4118,18.5908,20.7026,-0.99,-1.69,-1.89,-0.52,0.11,1.73,65.8006,-39.3061,-64.8272,-120.6817,-68.354,32.1953,-0.5159,-0.5159,-0.5159,-0.5159,-0.5159,-0.5159,-34.5863,-31.0854,-24.6988,-8.6678,-2.93,0.8369,0.971,0.9514,0.946,0.9845,1.0033,1.0551,100.0,100.0,20.0,100.0,100.0,14.2857,100.0,35.7143,19.0476,14.2857,59.5238,9.5238,15.474,3.4775,5.0894,3.7424,9.5018,15.5721,15.0112,17.7468,17.8882,16.5263,15.7873,15.2301,20.5074,16.554,16.1555,17.8114,19.1025,20.8483,0.7533,1.3393,1.8248,3.4398,5.2666,11.7888,1.0291,1.2492,1.648,3.7073,6.3726,16.1375,34.0265,32.3869,33.2067,34.773,32.435,33.604,33.9671,32.4502,35.4841,32.9941,35.6252,34.3096,34.0995,32.6403,35.5587,33.1095,29.9991,36.2199,5.0522,4.5585,4.4014,4.4903,4.7979,5.5673,28.5733,13.4017,0.4201,-0.2401,0.18,28.0273,22.8441,1.0606,47.5412,31.0109,-1399211.7283,-332407.0
2018-10-15,32.51,3170.0,IFRX,33.1233,33.246,33.6186,34.1732,34.0748,33.185,32.9167,33.0573,33.2757,33.8446,33.9942,33.7476,32.6118,32.7348,32.9229,33.5896,33.9781,33.9764,33.5823,33.4144,33.5077,33.2022,33.128,32.8088,22.9634,27.6075,31.9502,42.1335,46.1728,49.3494,36.6359,29.3235,23.2527,17.1315,18.0588,20.5589,-0.25,-1.79,-2.44,-1.91,-0.52,3.17,-100.0,-146.1085,-140.3176,-199.7614,-194.102,-30.9321,0.1176,0.1176,0.1176,0.1176,0.1176,0.1176,-54.0732,-44.785,-36.0995,-15.733,-7.6545,-1.3011,0.9924,0.9478,0.9302,0.9445,0.9843,1.108,66.6667,100.0,0.0,100.0,100.0,0.0,100.0,28.5714,14.2857,9.5238,57.1429,7.1429,2.2179,12.5563,11.4828,0.4871,7.4183,14.6678,17.7283,19.0942,18.8389,17.0222,16.1091,15.3722,16.959,14.834,14.958,17.1888,18.6907,20.6569,0.7172,1.2864,1.7791,3.4091,5.2309,11.7231,0.6861,0.9994,1.4126,3.4425,6.0691,15.7532,34.136,32.1107,33.1233,34.4392,32.0528,33.246,33.6186,32.0449,35.1923,32.5676,35.7789,34.1732,34.0748,32.5287,35.6208,33.185,30.2983,36.0717,4.148,4.1447,4.1499,4.4003,4.7563,5.5863,28.6126,13.4777,0.3467,-0.2936,0.0531,25.2405,23.3164,0.6406,42.4126,31.1062,-1400517.0224,-335577.0
2018-10-16,34.85,70508.0,IFRX,33.49,33.396,33.6257,34.1814,34.169,33.2936,33.78,33.592,33.5836,33.9349,34.0647,33.825,34.2072,33.7985,33.6676,33.8845,34.1494,34.0816,33.6613,33.4429,33.5141,33.2111,33.1666,32.872,71.9124,63.2358,59.7071,56.3238,55.118,53.3048,49.3368,34.6603,26.4164,18.1416,18.4752,20.6138,1.1,0.75,0.05,0.115,1.98,4.56,80.4305,119.3486,60.0948,-2.0279,-2.1561,59.5278,0.5703,0.5703,0.5703,0.5703,0.5703,0.5703,43.8247,26.4717,19.4141,12.6477,10.2361,6.6096,1.0326,1.022,1.0014,1.0033,1.0602,1.1505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9.5238,100.0,54.7619,4.7619,74.7386,56.0074,45.3986,31.2735,26.8027,22.8639,7.3935,11.2353,12.8528,14.1531,14.3587,14.6313,51.1423,39.8429,34.226,27.0336,24.8741,23.305,0.4781,1.0291,1.5249,3.1656,4.9818,11.444,3.3074,3.6495,4.0608,6.0466,8.6301,18.2282,35.4747,31.5053,33.49,35.0719,31.7201,33.396,33.6257,32.0303,35.2211,32.5632,35.7996,34.1814,34.169,32.6883,35.6498,33.2936,30.5094,36.0777,6.1856,5.2567,4.8636,4.5843,4.7408,5.3447,28.675,13.5537,0.3053,-0.1655,0.1399,26.9872,34.801,0.6053,50.0479,31.1997,-1358062.6033,-265069.0
2018-10-17,33.6,2199.0,IFRX,33.6533,33.564,33.5257,34.1193,34.1133,33.3757,33.835,33.66,33.5771,33.8573,34.013,33.8393,33.8292,33.6937,33.6135,33.8121,34.0798,34.0653,33.6601,33.4465,33.5154,33.217,33.1726,32.8874,47.6514,47.5948,47.6055,49.3604,50.4184,51.1203,57.8041,38.9297,29.1282,19.0796,18.8717,20.6674,0.49,0.84,-0.7,-0.87,-1.17,3.45,37.4853,57.7034,39.4054,-31.0442,-36.3962,41.0594,-0.441,-0.441,-0.441,-0.441,-0.441,-0.441,-4.6971,-4.8104,-4.789,-1.2792,0.8368,2.2406,1.0148,1.0256,0.9796,0.9748,0.9664,1.1144,66.6667,66.6667,80.0,80.0,85.7143,85.7143,92.8571,92.8571,4.7619,95.2381,52.381,2.381,74.7386,56.0074,45.3986,31.2735,26.8027,22.8639,5.0909,8.8739,10.7849,12.9383,13.5585,14.2669,35.2149,31.4688,28.7192,24.7133,23.488,22.7246,0.3188,0.8233,1.3071,2.9395,4.7445,11.1715,2.2049,2.9196,3.4807,5.6147,8.2192,17.7942,35.5654,31.7412,33.6533,35.1149,32.0131,33.564,33.5257,32.0271,35.0243,32.4835,35.7551,34.1193,34.1133,32.6392,35.5875,33.3757,30.7695,35.9819,6.2117,5.5225,5.153,4.8298,4.9593,5.5498,28.7242,13.6296,0.2656,-0.1591,0.1065,33.9204,43.6439,0.2745,46.3765,31.2913,-1358930.9264,-267268.0
2018-10-18,33.1,3901.0,IFRX,33.85,33.434,33.3829,34.0321,34.0705,33.4614,33.5583,33.5053,33.4707,33.7214,33.9209,33.8264,33.3024,33.3589,33.3635,33.6295,33.9316,34.004,33.6473,33.4399,33.5068,33.2146,33.1718,32.8921,39.6296,42.3565,43.4918,46.8646,48.6753,50.276,63.4489,42.3452,31.4525,19.9506,19.2494,20.7197,0.59,-0.65,-1.0,-1.22,-0.9,3.6,-100.0,-10.3648,-8.9437,-70.7299,-86.6449,5.3196,-0.7996,-0.7996,-0.7996,-0.7996,-0.7996,-0.7996,-20.7409,-15.2871,-13.0163,-6.2709,-2.6494,0.5521,1.0181,0.9807,0.9707,0.9645,0.9735,1.122,33.3333,33.3333,60.0,60.0,71.4286,71.4286,85.7143,85.7143,0.0,90.4762,50.0,0.0,74.7386,56.0074,45.3986,31.2735,26.8027,22.8639,4.0097,7.7055,9.7306,12.283,13.1156,14.0599,27.7363,27.3252,25.9118,23.4616,22.7207,22.3949,0.2125,0.6586,1.1204,2.7295,4.5186,10.9055,1.47,2.3357,2.9835,5.2137,7.8278,17.3705,35.322,32.378,33.85,35.0095,31.8585,33.434,33.3829,31.9409,34.8248,32.3202,35.7441,34.0321,34.0705,32.5346,35.6064,33.4614,31.1507,35.7722,5.3371,5.1648,4.9693,4.7954,4.9564,5.5804,28.768,13.7053,0.2203,-0.1811,0.0392,44.0086,53.5809,-0.1908,45.0159,31.3811,-1362485.3249,-271169.0
2018-10-19,33.18,5837.0,IFRX,33.2933,33.448,33.4429,33.9214,34.0126,33.5207,33.2233,33.4207,33.42,33.6078,33.8399,33.8133,33.1801,33.2258,33.2414,33.5029,33.8161,33.9537,33.4711,33.4385,33.5033,33.2136,33.1719,32.8967,41.974,43.598,44.3888,47.3235,48.9717,50.4103,67.2121,45.0777,33.4448,20.7594,19.6091,20.7707,-1.67,0.07,0.42,-1.55,-1.215,2.49,-68.5665,-20.8173,-32.772,-72.7513,-91.5632,-10.2878,-0.1009,-0.1009,-0.1009,-0.1009,-0.1009,-0.1009,-16.052,-12.804,-11.2223,-5.353,-2.0567,0.8205,0.9521,1.0021,1.0128,0.9554,0.9647,1.0811,0.0,0.0,40.0,40.0,57.1429,57.1429,78.5714,78.5714,85.7143,85.7143,47.619,0.0,74.7386,56.0074,45.3986,31.2735,26.8027,22.8639,3.3515,6.9956,9.0914,11.8834,12.844,13.9322,23.1832,24.8079,24.2096,22.6984,22.2501,22.1915,0.1417,0.5269,0.9603,2.5346,4.3034,10.6458,0.98,1.8686,2.5572,4.8413,7.455,16.9569,33.7319,32.8547,33.2933,35.013,31.883,33.448,33.4429,32.0766,34.8091,32.2038,35.639,33.9214,34.0126,32.4389,35.5863,33.5207,31.3756,35.6658,4.2466,4.5401,4.5479,4.5916,4.8086,5.4842,28.8121,13.7808,0.1747,-0.1823,-0.0075,45.3467,38.8152,-0.6575,47.3836,31.4691,-1366135.2374,-265332.0
