date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Up 14,Aroon Down 14,Aroon Down 21,Aroon Up 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Lower Band 3,Real Middle Band 3,Real Upper Band 5,Real Lower Band 5,Real Middle Band 5,Real Upper Band 7,Real Middle Band 7,Real Lower Band 7,Real Upper Band 14,Real Lower Band 14,Real Middle Band 14,Real Upper Band 21,Real Middle Band 21,Real Lower Band 21,Real Upper Band 42,Real Middle Band 42,Real Lower Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2012-05-03,20.01,348109.0,DIA.MI,19.94,19.95,20.1214,20.6,21.1162,21.1836,19.9567,19.952,20.0307,20.2616,20.6366,21.0606,19.949,19.8758,19.8253,19.9388,20.1746,20.6502,20.2749,20.5441,20.8287,20.9342,21.3568,21.499,44.4292,38.6793,37.9506,39.975,41.9321,44.4147,14.7184,20.6707,23.0115,17.7771,14.0325,12.6465,0.04,-0.97,-0.19,-2.6,-1.84,-1.97,53.4096,-0.3792,-29.7022,-71.2721,-83.9427,-99.813,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-11.1416,-22.6413,-24.0988,-20.05,-16.1358,-11.1706,1.002,0.9538,0.9906,0.885,0.9158,0.9104,33.3333,66.6667,20.0,80.0,0.0,85.7143,7.1429,92.8571,95.2381,38.0952,14.2857,16.6667,2.5878,10.5851,14.167,15.1945,13.7527,11.9171,21.3356,24.0093,25.2761,25.8684,25.4371,24.7358,20.2592,19.413,19.003,19.0441,19.2864,19.468,0.3251,0.7186,1.1268,2.4372,3.6535,7.4203,0.3087,0.5811,0.8471,1.7943,2.7701,5.8401,20.0393,19.8407,19.94,20.031,19.869,19.95,20.8355,20.1214,19.4074,22.1528,19.0472,20.6,23.0695,21.1162,19.1628,22.9648,21.1836,19.4024,2.538,2.9916,3.1826,3.3632,3.418,3.5695,27.4157,23.8217,-0.3606,-0.1233,-0.4839,20.3145,21.5055,-4.4293,46.4255,22.1431,-7028296.081,8446522.0
2012-05-04,20.65,364518.0,DIA.MI,20.1867,20.088,20.1971,20.4564,21.0457,21.1602,20.3117,20.1853,20.1629,20.2683,20.5942,21.0358,20.4655,20.2667,20.1247,20.0488,20.2074,20.6265,20.4338,20.5779,20.8228,20.9158,21.3344,21.4904,79.4014,60.9525,53.4696,47.3173,46.6784,46.6691,30.3886,23.394,22.5213,16.6813,13.4559,12.4906,0.74,0.69,0.53,-2.01,-1.48,-0.98,100.0,166.6667,75.8183,-1.0546,-45.4093,-58.3622,0.65,0.65,0.65,0.65,0.65,0.65,58.8028,21.905,6.9391,-5.3655,-6.6431,-6.6618,1.0372,1.0346,1.0263,0.9113,0.9331,0.9547,100.0,33.3333,0.0,60.0,28.5714,71.4286,0.0,85.7143,90.4762,33.3333,11.9048,14.2857,61.7289,34.2871,19.5805,2.4352,1.9237,6.0978,10.7509,16.9363,20.0332,23.2148,23.7042,23.919,45.4319,34.6102,29.7885,24.3737,22.8094,21.1696,0.2167,0.5749,0.9658,2.2631,3.4795,7.2437,0.9158,1.1748,1.4361,2.3761,3.3482,6.411,20.848,19.5253,20.1867,20.6557,19.5203,20.088,21.0013,20.1971,19.393,21.5134,19.3995,20.4564,22.9539,21.0457,19.1375,22.9431,21.1602,19.3774,3.2538,3.2877,3.3352,3.372,3.385,3.4918,27.3976,23.7899,-0.3745,-0.0555,-0.43,27.7783,42.2252,-4.4271,49.0167,22.017,-6846037.081,8811040.0
2012-05-07,22.18,603662.0,DIA.MI,20.9467,20.53,20.3686,20.5071,21.0462,21.1631,21.3083,20.8827,20.6586,20.4981,20.6973,21.0833,21.7883,21.3331,20.9954,20.523,20.5038,20.7441,21.2099,21.2154,20.9279,20.9366,21.338,21.4936,93.6751,81.2759,72.5898,59.9345,55.7561,51.4875,49.6532,32.7611,27.2804,17.6273,13.7247,12.3323,2.28,2.21,1.2,0.71,0.01,0.12,100.0,158.4495,209.3998,200.7079,49.8396,43.6594,0.6725,0.6725,0.6725,0.6725,0.6725,0.6725,87.3501,62.5518,45.1797,19.8691,11.5122,2.9749,1.1146,1.1107,1.0572,1.0331,1.0005,1.0054,100.0,0.0,100.0,40.0,100.0,57.1429,100.0,78.5714,85.7143,28.5714,9.5238,11.9048,88.1823,70.2295,55.8347,29.9258,19.1017,5.8403,3.9757,9.1882,12.8899,18.5278,20.3678,22.1994,63.3088,52.5386,45.4814,34.3527,29.9862,24.9532,0.1445,0.4599,0.8278,2.1015,3.3138,7.0712,2.3005,2.6299,2.9209,3.8964,4.8787,7.9484,22.7675,19.1259,20.9467,22.2709,18.7891,20.53,21.926,20.3686,18.8112,21.7964,19.2179,20.5071,22.9556,21.0462,19.1368,22.9521,21.1631,19.3741,5.4611,4.5136,4.1365,3.6527,3.493,3.4193,27.3795,23.7738,-0.3517,0.0909,-0.2608,42.7503,64.5202,-3.7778,54.8715,19.62,-6458533.432,9414702.0
2012-05-08,21.6,252916.0,DIA.MI,21.4767,20.868,20.6029,20.5221,21.0162,21.1617,21.635,21.2393,20.9664,20.6438,20.7477,21.1036,21.7819,21.5789,21.3054,20.7642,20.662,20.8014,21.2763,21.283,21.0356,20.941,21.3408,21.4941,67.1975,65.1964,61.4265,54.5965,52.2176,49.7422,62.4962,40.2548,31.3596,18.5058,13.9808,12.1777,1.59,1.69,1.64,0.21,-0.63,-0.06,52.6459,85.2319,118.8058,187.2439,57.4019,47.4037,-0.7667,-0.7667,-0.7667,-0.7667,-0.7667,-0.7667,34.3949,30.3928,22.8529,9.193,4.4353,-0.5155,1.0795,1.0849,1.0822,1.0098,0.9717,0.9972,66.6667,0.0,80.0,20.0,85.7143,42.8571,92.8571,71.4286,80.9524,23.8095,7.1429,9.5238,88.1823,70.2295,55.8347,29.9258,19.1017,5.8403,3.1044,7.8544,11.4727,17.4041,19.5115,21.7243,49.433,44.9121,40.4809,32.2692,28.7256,24.4192,0.0963,0.3679,0.7096,1.9514,3.156,6.9028,1.5337,2.1039,2.5037,3.6181,4.6464,7.7591,22.738,20.2153,21.4767,22.6519,19.0841,20.868,22.3283,20.6029,18.8774,21.8562,19.1881,20.5221,22.8692,21.0162,19.1632,22.9492,21.1617,19.3742,4.7879,4.3375,4.0905,3.7077,3.5659,3.5025,27.3613,23.7521,-0.3157,0.1441,-0.1716,61.5074,77.7769,-3.1697,57.0219,19.6497,-6627144.0987,9161786.0
2012-05-09,21.59,304324.0,DIA.MI,21.79,21.206,20.8343,20.595,20.9895,21.1631,21.6917,21.48,21.2132,20.7862,20.7998,21.1235,21.7273,21.6849,21.4938,20.9578,20.7987,20.8543,21.3108,21.3369,21.1227,20.9577,21.3432,21.4945,66.7098,64.9196,61.237,54.5063,52.1577,49.7125,63.4498,43.8493,33.7062,19.0599,14.1124,12.0007,0.94,1.69,1.62,1.02,-0.56,0.06,14.2852,55.8726,78.0588,146.8789,60.4973,45.6138,-0.1279,-0.1279,-0.1279,-0.1279,-0.1279,-0.1279,33.4196,29.8392,22.474,9.0127,4.3154,-0.575,1.0455,1.0849,1.0811,1.0496,0.9747,1.0028,33.3333,0.0,60.0,0.0,71.4286,28.5714,85.7143,64.2857,76.1905,19.0476,4.7619,7.1429,65.3568,58.2272,47.786,26.2636,16.7451,4.7426,7.315,9.6439,12.3059,17.407,19.4021,21.6088,34.9155,36.5293,34.8305,29.8071,27.2068,23.7605,0.2142,0.4444,0.7582,1.962,3.1557,6.8885,1.0225,1.6831,2.146,3.3596,4.4251,7.5744,22.3416,21.2384,21.79,22.7528,19.6592,21.206,22.5924,20.8343,19.0762,22.0385,19.1515,20.595,22.7919,20.9895,19.1871,22.9519,21.1631,19.3743,4.5212,4.2683,4.0768,3.729,3.5874,3.5155,27.3432,23.7305,-0.2727,0.1721,-0.1005,71.4432,72.0324,-2.9007,53.9252,19.6791,-6761612.6453,8857462.0
2012-05-10,21.51,200991.0,DIA.MI,21.5667,21.506,21.0629,20.6779,20.9781,21.1533,21.5517,21.5813,21.3821,20.9082,20.8471,21.1396,21.6194,21.6771,21.5708,21.0945,20.9043,20.8967,21.3993,21.3622,21.1816,20.9749,21.3443,21.4946,61.3659,62.2756,59.5238,53.7419,51.6597,49.4699,46.0792,40.7028,32.7948,18.8991,13.946,11.7592,-0.67,1.5,1.6,1.16,-0.24,-0.41,-100.0,6.7955,40.8909,92.3474,41.5356,24.7287,-0.4105,-0.4105,-0.4105,-0.4105,-0.4105,-0.4105,22.7317,24.5511,19.0475,7.4838,3.3195,-1.0601,0.9698,1.075,1.0804,1.057,0.989,0.9813,0.0,0.0,40.0,0.0,57.1429,14.2857,78.5714,57.1429,71.4286,14.2857,2.381,4.7619,11.3382,28.1172,27.3264,16.8083,10.6166,1.8568,18.703,16.2957,16.8491,19.4622,20.714,22.2159,23.4865,29.0439,29.5202,27.3267,25.6346,23.0566,0.5428,0.7555,1.0499,2.2218,3.4055,7.1245,0.6816,1.3465,1.8394,3.1197,4.2144,7.3941,21.6472,21.4861,21.5667,22.487,20.525,21.506,22.6922,21.0629,19.4336,22.1872,19.1685,20.6779,22.764,20.9781,19.1922,22.9299,21.1533,19.3768,4.4975,4.3106,4.1383,3.791,3.6396,3.5498,27.325,23.7083,-0.2281,0.1781,-0.0501,71.0201,63.2511,-2.3256,56.3613,19.7082,-6725646.0085,8656471.0
2012-05-11,22.21,475077.0,DIA.MI,21.77,21.818,21.3929,20.7707,20.9881,21.2012,21.8733,21.816,21.6689,21.1125,20.9591,21.1888,22.09,22.0439,21.9166,21.3788,21.1181,21.0002,21.6266,21.4901,21.3858,21.018,21.3495,21.5087,81.167,73.9014,68.5158,59.1415,55.5581,51.5873,44.2182,40.9483,33.4573,19.1932,14.0098,11.5875,0.61,1.56,2.31,1.3,0.21,2.01,74.6032,99.8063,62.3601,106.8014,75.7994,53.5763,0.5259,0.5259,0.5259,0.5259,0.5259,0.5259,62.334,47.8027,37.0316,18.283,11.1163,3.1745,1.0282,1.0755,1.1161,1.0622,1.0095,1.0995,100.0,100.0,20.0,0.0,42.8571,0.0,71.4286,50.0,66.6667,9.5238,0.0,2.381,40.4962,41.9302,37.432,23.0167,15.286,4.5507,11.0164,11.9471,13.4496,17.2637,19.0698,21.2975,26.0112,29.2002,29.5423,27.5868,25.9517,23.3283,0.3619,0.6044,0.8999,2.0631,3.2433,6.9548,0.8544,1.4772,1.9767,3.2968,4.4137,7.618,22.3957,21.1443,21.77,22.4371,21.1989,21.818,22.8755,21.3929,19.9102,22.4734,19.0681,20.7707,22.799,20.9881,19.1772,22.9807,21.2012,19.4216,4.9299,4.5555,4.3037,3.8434,3.6465,3.5007,27.3068,23.6933,-0.1733,0.2192,0.0459,68.0381,68.8309,-1.518,61.0085,19.737,-6313912.7024,9131548.0
2012-05-14,22.81,543864.0,DIA.MI,22.1767,21.944,21.7929,20.9571,20.9976,21.2743,22.3933,22.1467,22.0232,21.3844,21.1248,21.2636,22.6877,22.5587,22.3919,21.7564,21.408,21.1514,22.0482,21.5774,21.7028,21.1951,21.358,21.5506,88.6478,80.3798,74.2388,63.1157,58.5655,53.3053,52.7025,44.8494,36.1732,20.2113,14.4603,11.5381,1.22,0.63,2.8,2.61,0.2,3.07,100.0,166.6667,161.1805,137.5699,139.049,111.0801,0.6279,0.6279,0.6279,0.6279,0.6279,0.6279,77.2956,60.7596,48.4776,26.2315,17.131,6.6105,1.0565,1.0284,1.1399,1.1292,1.0088,1.1555,100.0,66.6667,100.0,0.0,100.0,0.0,100.0,42.8571,61.9048,100.0,100.0,0.0,69.671,60.4536,52.4686,33.4468,23.4715,9.5121,6.9326,9.0594,10.9799,15.4659,17.6631,20.4692,38.7834,36.7571,35.2206,31.0108,28.4977,24.7727,0.2412,0.4835,0.7713,1.9158,3.0888,6.7893,1.3496,1.9618,2.4743,3.8413,4.9836,8.2166,23.2392,21.1142,22.1767,22.9451,20.9429,21.944,23.0629,21.7929,20.5228,22.9206,18.9937,20.9571,22.8443,20.9976,19.151,23.0599,21.2743,19.4886,5.0853,4.6796,4.3998,3.879,3.6508,3.4622,27.2887,23.6845,-0.105,0.2734,0.1684,69.6475,76.8604,-0.9136,64.5718,19.7656,-5997713.7221,9675412.0
2012-05-15,21.83,363218.0,DIA.MI,22.2833,21.99,21.9614,21.0793,20.9581,21.3086,22.22,22.1087,22.0325,21.5008,21.2004,21.2895,22.1327,22.271,22.2567,21.8149,21.489,21.2034,22.0433,21.5812,21.7091,21.2225,21.3638,21.5544,44.9264,53.3448,55.1396,53.8948,52.4756,50.3176,58.3586,47.9702,38.5011,21.1567,14.8894,11.4899,0.32,0.23,1.18,1.71,-0.83,1.44,1.7858,48.4497,74.5061,91.6223,113.5007,77.1042,-0.9027,-0.9027,-0.9027,-0.9027,-0.9027,-0.9027,-10.1472,6.6895,10.2791,7.7896,4.9511,0.6353,1.0149,1.0106,1.0571,1.085,0.9634,1.0706,66.6667,33.3333,80.0,60.0,85.7143,0.0,92.8571,35.7143,57.1429,95.2381,97.619,78.5714,69.671,60.4536,52.4686,33.4468,23.4715,9.5121,4.6619,7.1635,9.2449,14.0824,16.5408,19.7789,26.0801,29.0649,29.6554,28.2368,26.687,23.9373,0.1608,0.3868,0.6612,1.7789,2.9418,6.6276,0.8997,1.5694,2.1208,3.567,4.7462,8.021,23.0902,21.4765,22.2833,22.9436,21.0364,21.99,22.8297,21.9614,21.0932,23.032,19.1266,21.0793,22.6929,20.9581,19.2233,23.0802,21.3086,19.5369,5.2679,4.947,4.68,4.1333,3.8795,3.6547,27.2706,23.6659,-0.0471,0.2314,0.1843,72.1243,70.6815,-0.1067,57.1003,19.8318,-6354503.0906,9312194.0
2012-05-16,21.89,407873.0,DIA.MI,22.1767,22.05,21.92,21.1443,20.9781,21.3517,22.0233,22.0753,22.0146,21.6089,21.2852,21.3165,21.9633,22.1275,22.1802,21.874,21.5692,21.2575,22.0382,21.5872,21.7118,21.2376,21.3681,21.5603,47.3128,54.5155,55.949,54.3347,52.7911,50.4917,42.1056,41.3609,36.0018,20.9762,14.8391,11.3344,-0.32,0.3,-0.29,0.91,0.42,1.81,-100.0,-41.6013,-34.7735,48.9778,72.1022,35.8949,0.1277,0.1277,0.1277,0.1277,0.1277,0.1277,-5.3744,9.0311,11.8981,8.6693,5.5823,0.9833,0.9856,1.0139,0.9869,1.0434,1.0196,1.0901,33.3333,0.0,60.0,40.0,71.4286,0.0,85.7143,28.5714,52.381,90.4762,95.2381,76.1905,9.5995,14.9238,21.0061,18.6301,13.8325,4.9613,22.4454,17.6709,16.7854,17.931,19.1391,21.0689,18.5136,23.8705,25.7125,26.1419,25.2838,23.2686,0.7272,0.9294,1.1867,2.2719,3.4217,7.0898,0.5998,1.2555,1.8178,3.3122,4.5202,7.83,23.0737,21.2797,22.1767,22.9304,21.1696,22.05,22.7701,21.92,21.0699,23.1395,19.149,21.1443,22.7454,20.9781,19.2108,23.0894,21.3517,19.6139,4.9337,4.8056,4.6139,4.1343,3.8891,3.6601,27.2525,23.6482,0.0022,0.1972,0.1994,68.3773,57.5899,0.6954,53.6723,19.8968,-6163584.2756,9720067.0
2012-05-17,22.1,343388.0,DIA.MI,21.94,22.168,21.9914,21.2971,21.0119,21.3933,21.985,22.092,22.0596,21.7363,21.3871,21.3513,22.0601,22.154,22.2109,21.971,21.6746,21.3272,22.0484,21.6085,21.7242,21.3128,21.3766,21.5694,57.0773,59.0152,58.9721,55.9198,53.9158,51.1057,28.9499,36.6382,34.1165,20.8751,14.8235,11.192,-0.71,0.59,0.5,2.14,0.71,1.75,-18.1415,-35.3585,-2.6216,54.6124,80.7917,47.5742,0.2532,0.2532,0.2532,0.2532,0.2532,0.2532,14.1547,18.0304,17.9442,11.8397,7.8315,2.2115,0.9689,1.0274,1.0231,1.1072,1.0332,1.086,0.0,66.6667,40.0,20.0,57.1429,42.8571,78.5714,21.4286,47.619,85.7143,92.8571,73.8095,2.6384,17.7473,22.8046,19.5609,14.5107,5.3512,16.4345,14.8777,14.8495,16.8028,18.2904,20.5741,15.5896,21.2979,23.623,24.9748,24.4995,22.9005,0.4848,0.7436,1.0172,2.1096,3.2587,6.921,0.4599,1.0644,1.6181,3.1356,4.365,7.7036,22.1715,21.7085,21.94,22.8666,21.4694,22.168,22.8052,21.9914,21.1777,23.2331,19.3612,21.2971,22.8357,21.0119,19.1881,23.1169,21.3933,19.6698,4.4494,4.5229,4.4278,4.0578,3.839,3.6242,27.2344,23.6327,0.0469,0.1789,0.2257,58.2501,46.4788,1.492,59.9302,19.9605,-5907130.7058,10063455.0
2012-05-18,21.63,335972.0,DIA.MI,21.8733,22.052,21.9971,21.4157,21.0624,21.4224,21.83,21.9127,21.9693,21.7807,21.4433,21.3623,21.7418,21.8986,22.0156,21.9291,21.6836,21.3494,22.0268,21.6095,21.7237,21.3296,21.381,21.5701,35.1856,46.2226,50.0107,51.6024,51.0575,49.6926,20.1794,32.86,32.5005,20.7813,14.8086,11.0529,-0.2,-0.58,0.04,1.66,1.06,1.22,-45.1611,-66.7305,-41.9421,37.0051,61.2577,31.9577,-0.5616,-0.5616,-0.5616,-0.5616,-0.5616,-0.5616,-29.6288,-7.5548,0.0213,3.2048,2.1149,-0.6147,0.9908,0.9739,1.0019,1.0831,1.0515,1.0598,0.0,33.3333,20.0,0.0,42.8571,28.5714,71.4286,14.2857,42.8571,80.9524,90.4762,71.4286,2.6384,17.7473,22.8046,19.5609,14.5107,5.3512,11.9856,12.5807,13.2074,15.8126,17.536,20.1267,11.3694,18.0097,21.0107,23.5032,23.489,22.4025,0.3232,0.5948,0.8719,1.9589,3.1036,6.7562,0.3066,0.8515,1.387,2.9116,4.1571,7.5202,22.2578,21.4889,21.8733,22.8671,21.2369,22.052,22.8,21.9971,21.1942,23.2101,19.6213,21.4157,22.8931,21.0624,19.2317,23.1196,21.4224,19.7252,4.1557,4.3719,4.3599,4.0909,3.8963,3.6951,27.2163,23.6127,0.0788,0.1275,0.2063,48.1334,40.3314,2.2404,59.349,20.0229,-6077419.4978,9727483.0
2012-05-21,20.79,367388.0,DIA.MI,21.5067,21.648,21.8943,21.4786,21.0833,21.4262,21.2883,21.492,21.6675,21.6972,21.4186,21.3329,21.0043,21.2886,21.5142,21.6833,21.5449,21.294,21.7173,21.3708,21.6945,21.3187,21.3762,21.5663,17.348,31.1417,37.9774,44.9262,46.4376,47.2983,37.9372,34.3214,31.029,19.5948,14.1725,10.8489,-1.1,-2.02,-0.72,0.88,0.44,0.16,-100.0,-166.6667,-191.4928,-54.7456,-12.425,-48.7163,-0.4524,-0.4524,-0.4524,-0.4524,-0.4524,-0.4524,-65.304,-37.7166,-24.0451,-10.1475,-7.1248,-5.4035,0.9497,0.9114,0.9665,1.0442,1.0216,1.0078,33.3333,100.0,0.0,100.0,28.5714,100.0,64.2857,7.1429,38.0952,76.1905,88.0952,69.0476,73.453,40.167,22.2001,4.1706,1.4511,2.4855,43.1109,31.3989,26.8358,22.9548,22.4493,22.6461,6.5981,13.4032,17.0853,21.1167,21.8071,21.5477,1.3355,1.5959,1.8673,2.939,4.0758,7.7153,0.2044,0.6812,1.1888,2.7036,3.9592,7.3411,22.5904,20.4229,21.5067,22.5568,20.7392,21.648,23.0342,21.8943,20.7544,23.1121,19.8451,21.4786,22.8909,21.0833,19.2758,23.117,21.4262,19.7354,4.9667,4.8894,4.7813,4.3989,4.1585,3.9017,27.1981,23.5844,0.0873,0.0344,0.1217,39.4279,31.4734,2.887,56.7868,20.084,-6176555.3591,9360095.0
2012-05-22,21.71,257269.0,DIA.MI,21.3767,21.624,21.8229,21.6079,21.1214,21.439,21.39,21.5127,21.6214,21.7281,21.4755,21.3461,21.4563,21.4732,21.5893,21.7118,21.5836,21.3261,21.7171,21.3738,21.6948,21.3352,21.3803,21.5673,54.9054,52.4024,52.5622,52.2177,51.4858,50.0012,43.7247,33.758,29.0031,18.3265,13.5031,10.63,-0.39,-0.12,-0.5,1.81,0.8,0.54,6.8181,-34.0051,-70.5834,-20.9396,25.4793,-5.1452,0.8614,0.8614,0.8614,0.8614,0.8614,0.8614,9.8108,4.8047,5.1244,4.4355,2.9716,0.0024,0.9824,0.9945,0.9775,1.091,1.0383,1.0255,0.0,66.6667,0.0,80.0,14.2857,85.7143,57.1429,0.0,33.3333,71.4286,85.7143,66.6667,55.2997,31.5045,16.8474,1.8383,0.1152,1.6556,28.9517,25.1514,22.9495,21.1574,21.2104,21.9787,8.3333,13.1004,16.3316,20.3936,21.2593,21.2628,0.8903,1.2767,1.6006,2.7291,3.8817,7.5317,0.2563,0.665,1.139,2.6305,3.8906,7.2863,22.2089,20.5444,21.3767,22.5186,20.7294,21.624,22.9371,21.8229,20.7087,22.988,20.2277,21.6079,22.9464,21.1214,19.2965,23.1301,21.439,19.748,4.7216,4.6762,4.5892,4.2439,4.0141,3.7582,27.18,23.5657,0.0954,0.0321,0.1274,36.6267,38.0754,3.4842,57.484,20.1439,-5919286.3591,9617364.0
2012-05-23,20.57,293324.0,DIA.MI,21.0233,21.36,21.5029,21.6479,21.139,21.4276,20.9867,21.1613,21.3082,21.5897,21.4254,21.3057,20.7777,20.9482,21.1404,21.4494,21.4189,21.2525,21.6241,21.3078,21.5519,21.3271,21.3744,21.5609,29.7655,35.4491,39.227,44.3774,45.8619,46.945,49.7488,34.3653,27.8897,17.3272,12.9369,10.4372,-1.06,-1.32,-2.24,0.56,0.37,-0.48,-38.5497,-76.4458,-96.4561,-104.5158,-11.7819,-43.1087,-0.8167,-0.8167,-0.8167,-0.8167,-0.8167,-0.8167,-40.469,-29.1018,-21.546,-11.2452,-8.2762,-6.11,0.951,0.9397,0.9018,1.028,1.0183,0.9772,0.0,33.3333,20.0,60.0,0.0,71.4286,50.0,0.0,28.5714,66.6667,83.3333,64.2857,61.7969,36.7942,21.2095,4.3372,1.6127,2.5315,22.2621,21.8855,20.9239,20.2173,20.5419,21.5927,5.2565,10.1122,13.6013,18.5364,19.8899,20.5264,0.7235,1.1514,1.5019,2.6641,3.8268,7.4823,0.1708,0.532,0.9763,2.4426,3.7054,7.1128,22.0109,20.0358,21.0233,22.5234,20.1966,21.36,22.5854,21.5029,20.4203,22.863,20.4327,21.6479,22.935,21.139,19.3431,23.1354,21.4276,19.7198,5.2668,5.1151,4.985,4.5758,4.3127,4.0109,27.1618,23.5357,0.0842,-0.0447,0.0395,34.7594,34.7294,3.017,47.8908,20.2027,-6212610.3591,9324040.0
2012-05-24,21.03,318828.0,DIA.MI,21.1033,21.146,21.3886,21.675,21.1824,21.4226,20.99,21.0513,21.19,21.5073,21.4155,21.2872,20.9012,20.9284,21.0535,21.3511,21.3555,21.2259,21.6153,21.2927,21.5346,21.3246,21.37,21.5582,45.0063,44.5048,45.7109,47.7843,48.2566,48.2524,57.5268,36.8304,28.1206,16.7416,12.5554,10.289,0.24,-1.07,-0.8,0.38,0.91,-0.21,-74.8276,-73.0897,-92.165,-146.3112,-30.9651,-56.8381,0.1184,0.1184,0.1184,0.1184,0.1184,0.1184,-9.9874,-10.9904,-8.5781,-4.4315,-3.4868,-3.4952,1.0115,0.9516,0.9634,1.0184,1.0452,0.9901,66.6667,100.0,0.0,100.0,0.0,100.0,42.8571,0.0,23.8095,61.9048,80.9524,61.9048,73.0828,46.6907,29.5061,9.128,4.9261,4.2123,25.0231,23.5694,22.2401,20.9586,21.0493,21.841,3.8915,8.5654,12.1059,17.4525,19.0729,20.0754,0.7324,1.1711,1.5373,2.7238,3.8946,7.5542,0.1139,0.4256,0.8368,2.2682,3.5289,6.9435,22.0399,20.1668,21.1033,22.0512,20.2408,21.146,22.4778,21.3886,20.2994,22.8144,20.5356,21.675,22.9209,21.1824,19.4439,23.1338,21.4226,19.7114,4.639,4.7253,4.6957,4.4142,4.1895,3.9158,27.1435,23.5107,0.0687,-0.0618,0.0069,38.1353,41.601,2.859,55.5706,20.2602,-5935732.5727,9642868.0
2012-05-25,21.0,176337.0,DIA.MI,20.8667,21.02,21.2614,21.5907,21.1833,21.4019,20.9383,21.0027,21.0929,21.4173,21.3989,21.2675,20.9417,20.9143,20.99,21.2642,21.2953,21.1986,21.5496,21.2836,21.514,21.3158,21.3684,21.5533,44.0707,44.0016,45.3429,47.5796,48.1109,48.1731,42.6834,33.2225,25.9416,15.7239,11.9887,10.0928,-0.71,-0.63,-0.89,-1.18,0.02,-0.87,55.9999,-11.2532,-46.3938,-93.6779,-16.372,-38.6835,0.037,0.037,0.037,0.037,0.037,0.037,-11.8586,-11.9969,-9.3143,-4.8408,-3.7783,-3.6538,0.9673,0.9709,0.9593,0.9468,1.001,0.9602,33.3333,66.6667,0.0,80.0,14.2857,85.7143,35.7143,0.0,19.0476,57.1429,78.5714,59.5238,12.9967,18.7912,12.8673,2.4947,0.655,2.0491,17.6825,19.5796,19.5653,19.6404,20.1243,21.3294,13.6149,13.3851,15.1043,18.6843,19.8624,20.4728,0.4882,0.9369,1.3177,2.5293,3.7092,7.3743,0.3759,0.6405,1.0173,2.4061,3.6609,7.0782,21.2869,20.4464,20.8667,21.7852,20.2548,21.02,22.2931,21.2614,20.2298,22.7427,20.4387,21.5907,22.9214,21.1833,19.4452,23.112,21.4019,19.6918,4.3828,4.5571,4.5816,4.3802,4.1794,3.9199,27.1252,23.4856,0.0508,-0.0719,-0.0211,36.3216,32.6343,2.5447,53.0343,20.3166,-5924847.3416,9466531.0
