date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Upper Band 3,Real Lower Band 3,Real Lower Band 5,Real Upper Band 5,Real Middle Band 5,Real Lower Band 7,Real Upper Band 7,Real Middle Band 7,Real Lower Band 14,Real Middle Band 14,Real Upper Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2015-12-29,21.04,3808500.0,FEYE,21.3133,21.396,21.3986,21.4036,21.509,22.765,21.2233,21.3373,21.3604,21.364,21.3803,21.919,21.1261,21.2268,21.2607,21.0705,20.657,19.497,21.276,21.3127,21.8885,23.5961,23.5411,23.0074,27.5891,38.5466,41.5278,41.6806,40.356,39.237,36.1274,20.9307,20.63,34.2229,38.1928,31.5445,-0.76,-0.22,-0.11,-0.5,-2.55,-7.6,-99.2188,-89.4679,-118.879,-82.153,-66.5592,-79.9405,-0.6615,-0.6615,-0.6615,-0.6615,-0.6615,-0.6615,-44.8218,-22.9068,-16.9444,-16.6388,-19.288,-21.526,0.9651,0.9897,0.9948,0.9768,0.8919,0.7346,0.0,100.0,40.0,100.0,0.0,100.0,28.5714,14.2857,28.5714,0.0,11.9048,64.2857,46.6782,28.0088,23.9554,27.8455,32.2037,33.7616,33.2378,27.4508,26.5082,28.0843,29.5255,30.7262,12.0829,15.4381,16.2624,15.8504,15.1412,15.2155,0.6457,1.0044,1.4852,3.7929,6.7487,17.0868,0.2347,0.5649,0.9111,2.1407,3.4609,8.4613,21.3133,21.7543,20.8723,20.8639,21.9281,21.396,20.9228,21.8743,21.3986,20.5544,21.4036,22.2528,20.253,22.7651,21.509,22.765,18.6477,26.8823,3.0776,3.4781,3.8042,4.585,5.1732,6.293,35.1272,33.2912,-0.7,0.1954,-0.8953,49.9247,37.4253,-2.5456,45.6999,22.2271,-95690616.8029,116422100.0
2015-12-30,20.97,3430100.0,FEYE,21.11,21.342,21.3157,21.3471,21.4181,22.6238,21.0517,21.1953,21.2532,21.3062,21.3313,21.8356,20.9804,21.0654,21.118,20.9969,20.6163,19.4515,21.14,21.3014,21.8216,23.545,23.4643,22.9376,24.7291,36.7745,40.3891,41.2689,40.1305,39.1464,28.6783,19.2978,19.7537,33.4945,37.7996,31.5757,-0.61,-0.27,-0.58,-0.79,-1.91,-5.93,-29.7642,-70.5494,-68.4032,-56.7507,-52.352,-75.9315,0.0278,0.0278,0.0278,0.0278,0.0278,0.0278,-50.5417,-26.451,-19.2218,-17.4623,-19.739,-21.7072,0.9717,0.9873,0.9731,0.9637,0.9165,0.7796,0.0,66.6667,20.0,80.0,42.8571,85.7143,21.4286,7.1429,23.8095,0.0,9.5238,61.9048,13.7801,12.766,14.4959,24.0255,29.9359,32.8576,21.3646,22.0335,23.0534,26.5601,28.5806,30.3242,16.1896,17.0448,17.216,16.2699,15.4112,15.325,0.4304,0.8035,1.273,3.522,6.4274,16.68,0.3262,0.6216,0.9507,2.1575,3.4658,8.4296,21.11,21.4124,20.8076,20.7118,21.9722,21.342,20.7765,21.8549,21.3157,20.4952,21.3471,22.1991,20.3037,22.5325,21.4181,22.6238,18.6804,26.5672,3.2026,3.4782,3.7619,4.5168,5.1067,6.2454,35.1174,33.168,-0.6851,0.1682,-0.8533,38.5969,21.0937,-2.1437,37.8222,22.1531,-98834755.9859,112992000.0
2015-12-31,20.74,3084400.0,FEYE,20.9167,21.13,21.2414,21.2314,21.3257,22.495,20.8667,20.9947,21.1093,21.2252,21.2696,21.7479,20.7688,20.8552,20.9278,20.8839,20.5456,19.3925,20.9622,21.0519,21.751,23.3997,23.3815,22.8692,16.3671,30.9337,36.5475,39.8751,39.3715,38.8446,34.8678,21.8151,20.7585,33.1286,37.5347,31.6269,-0.58,-1.06,-0.52,-1.62,-1.94,-5.41,-100.0,-119.0343,-127.719,-142.5997,-118.6504,-95.3394,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-67.2659,-38.1326,-26.9051,-20.2499,-21.257,-22.3108,0.9728,0.9514,0.9755,0.9275,0.9145,0.7931,0.0,100.0,0.0,100.0,28.5714,100.0,14.2857,0.0,19.0476,0.0,7.1429,59.5238,47.2468,31.8843,26.7873,28.3718,32.2374,33.7229,33.8487,28.5917,27.2257,28.1308,29.4558,30.6631,12.1268,14.7671,15.7213,15.6963,15.0941,15.1976,0.607,0.9628,1.4112,3.5904,6.4413,16.6028,0.2175,0.4973,0.8149,2.0034,3.3007,8.2289,20.9167,21.173,20.6604,20.5473,21.7127,21.13,20.5659,21.9169,21.2414,20.5354,21.2314,21.9275,20.3297,22.3217,21.3257,22.495,18.669,26.321,2.882,3.2474,3.5702,4.3957,5.0208,6.216,35.107,33.0437,-0.684,0.1354,-0.8194,23.5467,12.1213,-1.6397,37.2839,22.0813,-100274142.6526,109907600.0
2016-01-04,21.87,5038400.0,FEYE,21.1933,21.188,21.3314,21.29,21.3129,22.36,21.3433,21.2413,21.2664,21.3104,21.3191,21.7189,21.5563,21.3768,21.3035,21.0776,20.6849,19.4445,21.1178,21.0711,21.7559,23.3654,23.3721,22.8357,76.0501,65.0369,58.9355,48.9904,44.7612,41.1291,39.2263,23.2738,20.2151,31.3023,36.6671,31.55,0.83,0.29,0.63,0.82,-0.27,-5.67,83.4941,83.7267,20.6219,31.9726,12.5341,-60.6855,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,52.1002,30.0738,17.8709,-2.0193,-10.4776,-17.7419,1.0394,1.0134,1.0297,1.039,0.9878,0.7941,100.0,100.0,100.0,100.0,100.0,100.0,7.1429,28.5714,14.2857,28.5714,4.7619,57.1429,47.9431,29.1088,16.9544,7.5605,19.3134,28.3995,13.5311,17.1589,19.3911,24.4306,27.1185,29.656,38.4548,31.2502,27.3088,20.9961,18.3391,16.5374,0.4046,0.7703,1.2096,3.334,6.1346,16.2075,1.15,1.4028,1.7035,2.8653,4.1486,9.0379,21.1933,22.1685,20.2181,20.412,21.964,21.188,20.5254,22.1374,21.3314,20.5298,21.29,22.0502,20.3529,22.2728,21.3129,22.36,18.8703,25.8497,4.5579,4.1052,4.0746,4.4571,4.9255,5.9498,35.0961,32.932,-0.5852,0.1874,-0.7726,23.1085,36.1107,-1.2159,49.106,19.76,-96386574.9645,114946000.0
2016-01-05,21.64,4495700.0,FEYE,21.4167,21.252,21.3086,21.3679,21.3167,22.1864,21.5667,21.392,21.3436,21.357,21.3488,21.6854,21.659,21.5357,21.4496,21.18,20.7699,19.4761,21.1707,21.0864,21.7546,23.3075,23.3638,22.7762,62.4448,57.7783,54.3793,47.4147,43.9266,40.8112,47.0075,27.1197,21.405,29.1015,35.6151,31.4256,0.67,0.32,-0.16,1.09,0.08,-7.29,93.2607,138.5695,130.2323,170.8554,123.5864,-23.7917,-0.7065,-0.7065,-0.7065,-0.7065,-0.7065,-0.7065,24.8895,15.5566,8.7586,-5.1706,-12.1467,-18.3776,1.032,1.015,0.9927,1.053,1.0037,0.748,100.0,66.6667,100.0,80.0,100.0,85.7143,0.0,100.0,9.5238,23.8095,2.381,54.7619,62.5699,42.5034,28.5446,0.4904,14.5753,26.3235,9.2586,13.6596,16.5443,22.777,26.0079,29.1533,40.2126,33.8548,29.7624,22.5547,19.3909,17.0033,0.2698,0.6162,1.0368,3.0958,5.8425,15.8216,1.1716,1.5273,1.8651,3.0656,4.356,9.2278,21.4167,22.3919,20.4415,20.3945,22.1095,21.252,20.5493,22.0679,21.3086,20.7105,21.3679,22.0252,20.3522,22.2811,21.3167,22.1864,19.3587,25.0142,4.488,4.1693,4.137,4.4864,4.9433,5.9711,35.0848,32.819,-0.5195,0.2025,-0.722,33.7832,53.1176,-0.9789,42.696,19.7832,-100100414.095,110450300.0
2016-01-06,20.53,3821900.0,FEYE,21.3467,21.15,21.1586,21.3186,21.2919,21.9819,21.1233,21.1513,21.1489,21.2453,21.2773,21.6083,20.8475,21.0012,21.058,20.9889,20.6547,19.4086,21.1621,21.0692,21.6747,23.2575,23.3399,22.6409,27.2081,34.5299,37.8878,40.624,40.1347,39.3092,40.7842,25.0373,20.309,28.3063,35.0668,31.3874,-0.21,-0.51,-1.05,-0.69,-0.52,-8.59,-100.0,-84.0215,-103.7725,-159.0939,-115.9662,-110.737,-0.6792,-0.6792,-0.6792,-0.6792,-0.6792,-0.6792,-45.5838,-30.9402,-24.2244,-18.752,-19.7306,-21.3815,0.9899,0.9758,0.9513,0.9675,0.9753,0.705,66.6667,33.3333,80.0,60.0,85.7143,71.4286,85.7143,92.8571,4.7619,19.0476,0.0,52.381,28.3377,16.7075,13.7333,17.9683,24.1009,29.8219,43.1552,34.8814,31.5972,29.4086,29.8907,30.7015,24.0974,24.8944,23.9665,20.4499,18.2809,16.5963,1.3988,1.712,2.1077,4.0937,6.7832,16.6639,0.7811,1.2218,1.5987,2.8466,4.1486,9.0081,21.3467,22.5168,20.1766,20.1133,22.1867,21.15,20.2693,22.0478,21.1586,20.5332,21.3186,22.1039,20.276,22.3078,21.2919,21.9819,20.108,23.8558,5.2629,4.7813,4.6416,4.8431,5.2637,6.2948,35.0728,32.6962,-0.5506,0.1371,-0.6877,47.7162,53.9204,-0.6763,39.4704,19.8371,-102631270.1271,106628400.0
2016-01-07,19.01,8115100.0,FEYE,20.3933,20.758,20.8286,21.1214,21.2357,21.8998,19.955,20.438,20.6118,20.9375,21.0699,21.4701,19.4252,19.8668,20.1398,20.4588,20.2946,19.2116,20.2056,20.8253,21.3121,22.865,23.2744,22.5558,12.6017,20.447,25.5222,33.5401,35.7032,37.3795,48.9289,29.9738,23.395,28.6985,35.0106,31.4469,-2.86,-1.96,-2.31,-2.76,-1.18,-3.45,-100.0,-156.7311,-199.1755,-314.9911,-344.0291,-223.0963,-0.7407,-0.7407,-0.7407,-0.7407,-0.7407,-0.7407,-74.7965,-59.1059,-48.9555,-32.9198,-28.5935,-25.2409,0.8692,0.9065,0.8917,0.8732,0.9416,0.8464,33.3333,100.0,60.0,100.0,71.4286,100.0,100.0,85.7143,100.0,14.2857,4.7619,100.0,65.2184,49.7201,41.9107,33.7982,33.8866,33.8873,63.5722,51.4565,44.9489,36.4518,34.2771,32.5471,13.3832,17.2805,18.3993,18.036,16.9261,16.0716,2.4736,2.9106,3.3476,5.3423,8.0012,17.8082,0.5207,0.9774,1.3703,2.6433,3.951,8.7936,20.3933,22.5494,18.2373,18.7337,22.7823,20.758,19.1028,22.5543,20.8286,19.7337,21.1214,22.5091,19.9016,22.5699,21.2357,21.8998,19.8251,23.9744,6.8226,5.9509,5.5967,5.5068,5.8472,6.8529,35.0602,32.5593,-0.69,-0.0018,-0.6882,44.4447,26.2961,-0.9761,34.057,22.48,-108221672.3494,98513300.0
2016-01-08,18.32,5069500.0,FEYE,19.2867,20.274,20.44,20.9193,21.0824,21.7686,18.9183,19.6253,19.9846,20.564,20.8048,21.3036,18.4483,18.8841,19.2508,19.8632,19.8667,18.9694,19.3676,20.4713,20.849,22.435,23.0045,22.3686,9.2284,16.6044,21.7609,30.9055,33.9182,36.5453,56.773,35.3753,26.9937,29.3755,35.0959,31.5362,-3.32,-2.42,-2.72,-2.83,-3.22,-5.51,-77.2995,-102.3809,-140.5181,-246.0324,-308.1769,-258.5585,-0.9345,-0.9345,-0.9345,-0.9345,-0.9345,-0.9345,-81.5433,-66.7912,-56.4782,-38.189,-32.1636,-26.9095,0.8466,0.8833,0.8707,0.8662,0.8505,0.7688,0.0,100.0,40.0,100.0,57.1429,100.0,100.0,78.5714,100.0,9.5238,2.381,100.0,72.4611,56.9811,48.5856,38.1754,36.8014,35.1974,58.1455,50.3247,45.0862,37.1813,34.844,32.8264,9.2848,13.7909,15.601,16.6362,16.097,15.7343,2.174,2.8535,3.3943,5.4857,8.1452,17.9092,0.3472,0.782,1.1745,2.4545,3.7629,8.5842,19.2867,21.1331,17.4403,17.4605,23.0875,20.274,18.0018,22.8782,20.44,18.9182,20.9193,22.9204,19.2692,22.8956,21.0824,21.7686,19.5101,24.0271,6.8031,6.1901,5.8707,5.7525,6.0762,7.0905,35.047,32.4169,-0.8464,-0.1266,-0.7198,28.7544,6.0468,-1.3498,31.3979,22.4432,-112892696.3668,93443800.0
2016-01-11,17.38,10131800.0,FEYE,18.2367,19.376,19.9271,20.6214,20.8738,21.6167,17.965,18.6607,19.2196,20.0921,20.4682,21.0995,17.467,17.8625,18.2813,19.1544,19.3371,18.6624,18.4842,19.0974,20.1955,21.6379,22.5613,22.1114,5.9652,12.5788,17.6311,27.7119,31.6543,35.4414,66.855,43.0799,32.4648,30.9032,35.606,31.7282,-3.15,-4.49,-3.59,-4.17,-4.38,-6.38,-100.0,-105.9619,-129.2096,-227.7257,-304.1177,-325.7663,-0.5417,-0.5417,-0.5417,-0.5417,-0.5417,-0.5417,-88.0695,-74.8424,-64.7378,-44.5762,-36.6914,-29.1172,0.8466,0.7947,0.8288,0.8065,0.7987,0.7315,0.0,100.0,20.0,100.0,42.8571,100.0,100.0,71.4286,100.0,4.7619,0.0,100.0,87.0191,73.8985,65.2919,50.7633,45.8085,39.5997,71.6659,62.2419,55.6648,44.0027,39.4805,34.9483,4.9743,9.3423,11.6885,14.3705,14.6734,15.121,3.3344,4.1678,4.7944,6.9789,9.6423,19.3678,0.2314,0.6256,1.0067,2.2792,3.5837,8.3798,18.2367,19.5728,16.9006,16.3178,22.4342,19.376,16.7518,23.1025,19.9271,17.9541,20.6214,23.2888,18.4995,23.2481,20.8738,21.6167,19.074,24.1593,8.9234,7.7055,7.0796,6.5182,6.6916,7.592,35.0331,32.2665,-1.0342,-0.2515,-0.7827,13.3402,7.6776,-2.0234,34.7013,22.3598,-113737013.0335,83312000.0
2016-01-12,16.85,5408500.0,FEYE,17.5167,18.418,19.3714,20.3064,20.6114,21.4645,17.2717,17.8187,18.4504,19.5892,20.1024,20.8778,16.8025,17.0604,17.4478,18.4586,18.7913,18.3323,17.7579,18.0986,19.5318,20.851,21.9087,21.8398,4.592,10.7431,15.6743,26.0758,30.4511,34.8337,73.5764,49.2436,37.1544,32.3217,36.0918,31.9156,-2.16,-4.79,-3.89,-4.41,-5.51,-6.39,-62.8094,-89.9869,-98.7699,-165.8475,-237.4672,-307.7459,-0.523,-0.523,-0.523,-0.523,-0.523,-0.523,-90.816,-78.5138,-68.6513,-47.8485,-39.0979,-30.3327,0.8864,0.7787,0.8124,0.7926,0.7536,0.725,0.0,66.6667,0.0,80.0,28.5714,85.7143,92.8571,64.2857,95.2381,0.0,19.0476,97.619,87.0191,73.8985,65.2919,50.7633,45.8085,39.5997,45.9111,46.9815,45.0476,39.3532,36.7326,33.8593,3.1867,7.0518,9.4591,12.8521,13.6521,14.6498,2.2229,3.3342,4.1095,6.4804,9.1832,18.9066,0.1543,0.5005,0.8629,2.1164,3.413,8.1803,17.5167,18.7324,16.301,15.8324,21.0036,18.418,15.6458,23.0971,19.3714,17.0406,20.3064,23.5722,17.7786,23.4443,20.6114,21.4645,18.5861,24.343,9.5782,8.4236,7.7343,6.9806,7.0652,7.8902,35.0185,32.1124,-1.2119,-0.3434,-0.8685,7.508,8.7998,-3.1555,32.856,22.1807,-117094013.0335,77903500.0
2016-01-13,16.64,9956700.0,FEYE,16.9567,17.64,18.6243,19.9779,20.4014,21.3383,16.8333,17.226,17.7675,19.1004,19.7414,20.6534,16.4907,16.5638,16.8497,17.8551,18.2877,18.0099,17.2611,17.4503,18.2466,20.1375,21.4177,21.6192,4.0393,10.019,14.9094,25.435,29.977,34.5929,66.2578,50.4313,39.2879,33.162,36.3468,32.0527,-1.68,-3.89,-5.23,-4.6,-4.41,-5.3,-30.3279,-58.9314,-75.6074,-124.4249,-179.6986,-270.4233,-0.5071,-0.5071,-0.5071,-0.5071,-0.5071,-0.5071,-91.9213,-79.9621,-70.1811,-49.13,-40.046,-30.8142,0.9083,0.8105,0.7609,0.7834,0.7905,0.7584,0.0,33.3333,0.0,60.0,14.2857,71.4286,85.7143,57.1429,90.4762,71.4286,16.6667,95.2381,51.6205,55.182,52.0888,44.0849,41.446,37.6732,27.7629,34.252,35.4749,34.5813,33.7424,32.5975,8.8586,9.8923,11.1754,13.42,13.9683,14.7574,1.4819,2.6674,3.5224,6.0175,8.7459,18.4565,0.4729,0.7704,1.1096,2.3352,3.6205,8.3555,16.9567,17.5794,16.3339,15.8442,19.4358,17.64,15.1109,22.1376,18.6243,16.2596,19.9779,23.6961,17.1126,23.6902,20.4014,21.3383,18.1108,24.5659,10.6928,9.36,8.5245,7.4695,7.4175,8.1014,35.0032,31.9576,-1.354,-0.3884,-0.9656,9.0456,10.6594,-4.3571,23.2249,22.007,-125918197.3937,67946800.0
2016-01-14,16.7,7633500.0,FEYE,16.73,17.178,17.9186,19.6136,20.2181,21.2067,16.705,16.9127,17.2864,18.6633,19.4049,20.4377,16.4951,16.3849,16.5264,17.3951,17.8683,17.7193,17.0747,17.1459,17.5883,19.3617,21.0387,21.3947,8.7463,12.1342,16.2714,25.9946,30.3025,34.725,68.9033,54.0082,42.6434,34.454,36.8357,32.2485,-0.68,-2.31,-4.94,-5.1,-3.85,-5.53,-100.0,-128.5949,-96.5748,-129.1937,-177.2813,-283.3224,-0.0247,-0.0247,-0.0247,-0.0247,-0.0247,-0.0247,-82.5075,-75.7316,-67.4572,-48.0109,-39.395,-30.5501,0.9609,0.8785,0.7717,0.7661,0.8127,0.7512,66.6667,100.0,0.0,100.0,0.0,100.0,100.0,50.0,100.0,66.6667,14.2857,100.0,74.1945,68.3157,62.7766,51.2503,46.6135,40.2746,41.0925,41.7063,41.0554,37.8428,35.9983,33.6731,6.0875,7.8509,9.3884,12.1972,13.1081,14.3372,2.128,3.2739,4.1592,6.7277,9.4694,19.157,0.3152,0.6163,0.9511,2.1684,3.4481,8.1566,16.73,16.9066,16.5534,15.9225,18.4335,17.178,15.2222,20.615,17.9186,15.6873,19.6136,23.5398,16.5729,23.8633,20.2181,21.2067,17.6966,24.7168,10.3362,9.4011,8.6662,7.6039,7.5008,8.1111,34.9872,31.8051,-1.4452,-0.3836,-1.0615,11.8636,16.1317,-5.6117,29.9543,21.8385,-121111151.681,75580300.0
2016-01-15,16.34,6709700.0,FEYE,16.56,16.782,17.32,19.2393,19.9857,21.066,16.51,16.6333,16.8918,18.2269,19.0523,20.2113,16.2774,16.1404,16.1979,16.9477,17.4496,17.4202,16.8508,16.8238,17.0611,18.6696,20.4619,21.1467,6.0677,10.3155,14.632,24.7924,29.4403,34.2993,70.667,56.8697,45.5196,35.6537,37.3013,32.4396,-0.51,-1.98,-4.19,-5.24,-4.88,-5.91,-70.1251,-101.2613,-107.434,-116.3487,-154.0872,-256.8194,0.25,0.25,0.25,0.25,0.25,0.25,-87.8647,-79.369,-70.736,-50.4153,-41.1194,-31.4013,0.9697,0.8919,0.7959,0.7572,0.77,0.7344,33.3333,66.6667,0.0,80.0,0.0,85.7143,92.8571,42.8571,95.2381,61.9048,11.9048,97.619,74.1945,68.3157,62.7766,51.2503,46.6135,40.2746,29.7889,34.5079,35.6736,35.0605,34.2094,32.8971,4.413,6.4959,8.1578,11.3004,12.4567,14.0068,1.4186,2.6191,3.5651,6.2471,9.0185,18.7009,0.2102,0.493,0.8152,2.0135,3.2839,7.9624,16.56,16.875,16.245,16.0982,17.4658,16.782,15.4858,19.1542,17.32,15.139,19.2393,23.3396,16.0178,23.9537,19.9857,21.066,17.2721,24.8598,9.715,9.29,8.7371,7.789,7.6828,8.2833,34.9705,31.6504,-1.5289,-0.3738,-1.155,16.5815,22.9536,-6.6133,34.9073,21.5802,-116438324.8953,68870600.0
2016-01-19,15.23,6980900.0,FEYE,16.09,16.352,16.78,18.8043,19.6743,20.8936,15.845,16.116,16.3693,17.6923,18.62,19.9399,15.4061,15.4373,15.5364,16.3245,16.9017,17.0451,16.2289,16.1814,16.2919,17.8184,19.5044,20.7782,2.511,6.5384,10.7396,21.4919,26.957,33.021,74.8039,60.3394,48.6858,37.0086,37.8627,32.6566,-1.41,-2.15,-3.78,-6.09,-6.54,-7.24,-100.0,-104.4764,-113.7729,-112.5783,-145.0883,-242.787,-0.687,-0.687,-0.687,-0.687,-0.687,-0.687,-94.978,-86.9232,-78.5209,-57.0161,-46.086,-33.958,0.9153,0.8763,0.8012,0.7144,0.6996,0.6778,0.0,100.0,40.0,100.0,0.0,100.0,100.0,35.7143,100.0,57.1429,9.5238,100.0,83.0775,74.2182,67.6829,54.6223,49.0902,41.5545,30.2615,33.7126,34.8635,34.6633,33.9964,32.839,2.7972,4.989,6.7192,10.1728,11.6087,13.5587,1.5158,2.6653,3.6258,6.3709,9.159,18.8256,0.1401,0.3944,0.6988,1.8697,3.1275,7.7728,16.09,17.3412,14.8388,15.182,17.522,16.352,15.0301,18.5299,16.78,14.3985,18.8043,23.2101,15.3087,24.0399,19.6743,20.8936,16.7306,25.0566,10.9627,10.3821,9.7551,8.6199,8.4236,8.9621,34.9531,31.4862,-1.6655,-0.4084,-1.2571,21.1365,24.3243,-7.832,35.315,21.3322,-120297993.7066,61889700.0
2016-01-20,14.87,8031200.0,FEYE,15.48,15.956,16.2871,18.3636,19.3752,20.7336,15.235,15.622,15.8918,17.1677,18.1832,19.6597,14.8743,14.9017,14.9876,15.7474,16.3726,16.6674,15.625,15.6572,15.6977,17.0841,18.6793,20.4375,1.9538,5.6933,9.7574,20.5371,26.2043,32.6171,80.8474,65.1064,52.7547,38.8098,38.6793,32.9464,-1.83,-1.98,-3.45,-6.17,-6.28,-6.72,-100.0,-135.2793,-153.9605,-127.9307,-156.3905,-253.5013,0.2722,0.2722,0.2722,0.2722,0.2722,0.2722,-96.0923,-88.6134,-80.4852,-58.9259,-47.5914,-34.7658,0.8904,0.8825,0.8117,0.7067,0.7031,0.6887,0.0,100.0,20.0,100.0,0.0,100.0,100.0,28.5714,100.0,52.381,7.1429,100.0,92.9344,84.1746,77.1684,62.2247,55.0111,44.8268,48.2206,44.3788,42.7809,39.2071,37.1732,34.3925,1.7659,3.8133,5.5131,9.1297,10.7888,13.1021,2.5505,3.6722,4.6478,7.4558,10.2629,19.9174,0.0934,0.3155,0.599,1.7361,2.9786,7.5877,15.48,16.7312,14.2288,14.4393,17.4727,15.956,14.6079,17.9664,16.2871,13.7129,18.3636,23.0142,14.6127,24.1378,19.3752,20.7336,16.1907,25.2764,11.8566,11.1294,10.4373,9.1347,8.8412,9.2728,34.935,31.3201,-1.7823,-0.4202,-1.3622,23.5392,23.3397,-8.9664,42.371,21.0066,-113217231.5764,53858500.0
2016-01-21,14.79,12172800.0,FEYE,14.9633,15.586,15.9171,17.9221,19.0533,20.5455,14.89,15.2333,15.5175,16.6912,17.7664,19.3832,14.6803,14.6157,14.6366,15.2784,15.909,16.3129,15.2539,15.313,15.3259,16.5123,17.8519,19.993,1.8193,5.496,9.5314,20.321,26.0347,32.5266,61.4491,60.0626,51.6007,39.2562,38.9096,33.1042,-1.55,-1.85,-2.59,-6.18,-6.76,-7.9,12.1593,-44.4092,-71.6545,-92.6502,-117.2242,-198.214,-0.7584,-0.7584,-0.7584,-0.7584,-0.7584,-0.7584,-96.3614,-89.0081,-80.9371,-59.358,-47.9306,-34.9469,0.9051,0.8888,0.851,0.7053,0.6863,0.6518,33.3333,66.6667,0.0,80.0,28.5714,85.7143,92.8571,21.4286,95.2381,47.619,4.7619,97.619,22.6526,39.8873,44.6765,45.0597,43.5169,39.5765,33.8972,36.2252,36.8799,36.1562,35.1797,33.5093,21.3763,15.5668,14.1027,13.6939,13.8454,14.5064,1.7003,2.9378,3.9838,6.9233,9.7742,19.4432,1.0723,1.2624,1.5234,2.6221,3.8468,8.4171,14.9633,15.3461,14.5806,14.0156,17.1564,15.586,14.2229,17.6114,15.9171,13.1727,17.9221,22.6715,14.0163,24.0903,19.0533,20.5455,15.6982,25.3927,11.3053,10.9666,10.4339,9.2477,8.9454,9.3408,34.9161,31.1548,-1.8599,-0.3982,-1.4617,24.8962,27.0244,-10.8704,40.3683,20.543,-120488232.9187,41685700.0
2016-01-22,16.03,7825000.0,FEYE,15.23,15.452,15.8,17.5857,18.8043,20.3814,15.4233,15.3813,15.5457,16.439,17.4916,19.1732,15.5892,15.1969,14.9912,15.2261,15.7319,16.1,15.3496,15.3396,15.3566,16.4495,17.6344,19.7558,62.2557,43.4626,36.2367,32.2238,33.0842,35.3756,46.0245,55.0629,50.0992,39.5323,39.0664,33.2437,0.8,-0.67,-0.82,-4.71,-5.23,-6.89,93.8843,42.4996,-9.3799,-66.75,-89.5389,-159.2331,0.6695,0.6695,0.6695,0.6695,0.6695,0.6695,24.5113,-13.0748,-27.5265,-35.5524,-33.8316,-29.2488,1.0525,0.9599,0.9513,0.7729,0.754,0.6994,0.0,33.3333,0.0,60.0,14.2857,71.4286,85.7143,14.2857,90.4762,42.8571,2.381,95.2381,15.1753,35.0639,41.0899,43.1221,42.2015,38.9634,24.3561,30.1395,32.3087,33.6751,33.5202,32.7518,17.9378,14.4905,13.4901,13.3828,13.6244,14.3855,1.1336,2.3502,3.4147,6.4288,9.3088,18.9803,0.8348,1.1299,1.4258,2.5548,3.7836,8.3367,15.23,16.3633,14.0967,14.2034,16.7006,15.452,14.275,17.325,15.8,13.0186,17.5857,22.1528,13.7115,23.8971,18.8043,20.3814,15.4022,25.3607,9.6779,9.7291,9.419,8.5066,8.2496,8.6076,34.8965,31.0035,-1.8006,-0.2711,-1.5295,33.6567,50.6059,-12.4897,46.9038,20.1072,-113576149.5854,49510700.0
