close;date;ticker;close_shifted_3;close_shifted_5;close_shifted_7;close_shifted_14;close_shifted_21;cat_close_shifted_3;50_3;75_3;25_3;cat_close_shifted_5;50_5;75_5;25_5;cat_close_shifted_7;50_7;75_7;25_7;cat_close_shifted_14;50_14;75_14;25_14;cat_close_shifted_21;50_21;75_21;25_21;company;sector_gics;stock_index;country;pred_3;pred_5;pred_7;pred_14;pred_21;ccs_3_abs;ccs_3_pred;ccs_5_abs;ccs_5_pred;ccs_7_abs;ccs_7_pred;ccs_14_abs;ccs_14_pred;ccs_21_abs;ccs_21_pred
32,099998474121094;2019-01-15;AAL;1,8700000047683716;-0,44999998807907104;2,880000114440918;4,829999923706055;4,010000228881836;Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;W. Bear;-0,44999998807907104;-0,3199999928474426;-0,5799999833106995;Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;S. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;S. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;S. Bull;Bear;S. Bull;W. Bull;Bull;Bull;Bull;Bear;Bear;Bull;Bull;Bull;Bull;Bull;Bull
32,040000915527344;2019-01-04;AAL;1,3799999952316284;-0,23999999463558197;0,05999999865889549;2,940000057220459;4,889999866485596;W. Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;W. Bear;-0,44999998807907104;-0,3199999928474426;-0,5799999833106995;W. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;W. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;S. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;S. Bull;S. Bull;Bull;Bear;Bull;Bull;Bull;Bear;Bull;Bull;Bull;Bull;Bear;Bull;Bull
33,41999816894531;2019-01-09;AAL;-1,7100000381469727;-0,5799999833106995;0,550000011920929;2,9200000762939453;2,5799999237060547;S. Bear;-0,7099999785423279;-0,2775000035762787;-1,1100000143051147;S. Bear;-0,44999998807907104;-0,3199999928474426;-0,5799999833106995;W. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;W. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;W. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;W. Bull;S. Bear;W. Bull;S. Bear;S. Bear;Bear;Bull;Bear;Bear;Bull;Bull;Bull;Bear;Bull;Bear
32,41999816894531;2019-01-08;AAL;-0,6200000047683716;-0,3199999928474426;1,159999966621399;3,869999885559082;3,75;W. Bear;-0,7099999785423279;-0,2775000035762787;-1,1100000143051147;W. Bear;-0,44999998807907104;-0,3199999928474426;-0,5799999833106995;W. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;W. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;W. Bear;Bear;Bear;Bull;W. Bear;Bear;Bear;Bear;Bear;Bull;Bear;Bull;Bull;Bull;Bear
31,799999237060547;2019-01-11;AAL;1,0399999618530273;2,1700000762939453;-0,15000000596046448;4,309999942779541;3,950000047683716;W. Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;S. Bull;1,2649999856948853;2,125;0,7749999761581421;W. Bear;-0,15000000596046448;-0,11999999731779099;-0,3400000035762787;S. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;S. Bull;S. Bull;S. Bull;Bear;Bull;Bull;Bull;Bull;Bull;Bear;Bull;Bull;Bear;Bull;Bull
32,95000076293945;2019-01-07;AAL;-0,9100000262260437;-1,2400000095367432;-0,10999999940395355;3,619999885559082;3,809999942779541;Bear;-0,7099999785423279;-0,2775000035762787;-1,1100000143051147;S. Bear;-0,44999998807907104;-0,3199999928474426;-0,5799999833106995;W. Bear;-0,15000000596046448;-0,11999999731779099;-0,3400000035762787;W. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;W. Bear;S. Bear;S. Bull;Bear;Bull;Bear;Bear;Bear;Bear;Bear;Bull;Bull;Bear;Bull;Bull
199,5;2019-02-11;ADS.DE;-2,5;-0,949999988079071;2,5999999046325684;16,399999618530273;14,5;W. Bear;-2,5;-2,5;-3,4749999046325684;W. Bear;-1,7000000476837158;-0,949999988079071;-2,5;Bull;2,424999952316284;2,8125;2,1624999046325684;S. Bull;11,899999618530273;14,425000190734863;7,425000190734863;W. Bull;14,5;15,875;13,925000190734863;adidas AG;Consumer discretionary;DAX;Germany;S. Bull;W. Bear;Bear;S. Bull;Bull;Bear;Bull;Bear;Bear;Bull;Bear;Bull;Bull;Bull;Bull
198,85000610351562;2019-02-01;ADS.DE;3,1500000953674316;-0,5;2,25;3,950000047683716;16,950000762939453;S. Bull;2,174999952316284;2,8499999046325684;1,274999976158142;W. Bear;-1,7000000476837158;-0,949999988079071;-2,5;W. Bull;2,424999952316284;2,8125;2,1624999046325684;W. Bull;11,899999618530273;14,425000190734863;7,425000190734863;S. Bull;14,5;15,875;13,925000190734863;adidas AG;Consumer discretionary;DAX;Germany;W. Bull;W. Bear;S. Bear;Bear;S. Bear;Bull;Bull;Bear;Bear;Bull;Bear;Bull;Bear;Bull;Bear
198,35000610351562;2019-02-08;ADS.DE;0,30000001192092896;0,800000011920929;3,450000047683716;15,25;14,25;W. Bull;2,174999952316284;2,8499999046325684;1,274999976158142;W. Bull;1,774999976158142;2,262500047683716;1,287500023841858;S. Bull;2,424999952316284;2,8125;2,1624999046325684;S. Bull;11,899999618530273;14,425000190734863;7,425000190734863;W. Bull;14,5;15,875;13,925000190734863;adidas AG;Consumer discretionary;DAX;Germany;W. Bear;W. Bear;Bull;S. Bull;W. Bear;Bull;Bear;Bull;Bear;Bull;Bull;Bull;Bull;Bull;Bear
196,75;2019-02-04;ADS.DE;2,75;2,75;1,899999976158142;7,349999904632568;19,950000762939453;Bull;2,174999952316284;2,8499999046325684;1,274999976158142;S. Bull;1,774999976158142;2,262500047683716;1,287500023841858;W. Bull;2,424999952316284;2,8125;2,1624999046325684;W. Bull;11,899999618530273;14,425000190734863;7,425000190734863;S. Bull;14,5;15,875;13,925000190734863;adidas AG;Consumer discretionary;DAX;Germany;W. Bear;W. Bear;Bear;S. Bull;W. Bear;Bull;Bear;Bull;Bear;Bull;Bear;Bull;Bull;Bull;Bear
