date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Up 14,Aroon Down 14,Aroon Down 21,Aroon Up 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Lower Band 3,Real Upper Band 3,Real Lower Band 5,Real Upper Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Upper Band 14,Real Lower Band 14,Real Middle Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Hist,MACD,MACD_Signal,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2018-05-03,63.5,752470.0,AMS.MC,62.3133,61.448,61.0143,61.2471,61.0962,60.6881,62.78,62.084,61.5993,61.2964,61.2693,60.9649,63.332,62.7654,62.3224,61.7246,61.5409,61.207,62.3666,61.8963,60.9206,60.5827,60.6527,60.6861,89.9552,79.4123,73.4438,64.2608,60.4091,56.3793,59.4761,41.8673,30.1567,14.3705,10.7195,9.32,3.1,4.32,2.32,1.98,4.2,5.0,83.1111,110.1743,147.6214,183.3333,184.6391,154.1714,0.4219,0.4219,0.4219,0.4219,0.4219,0.4219,79.9105,58.8245,46.8877,28.5217,20.8182,12.7587,1.0513,1.073,1.0379,1.0322,1.0708,1.0855,100.0,0.0,100.0,0.0,100.0,28.5714,100.0,64.2857,4.7619,100.0,4.7619,100.0,78.3362,55.8179,43.141,23.9879,16.5669,9.5626,7.7719,14.5151,17.5493,21.2802,22.4548,22.8499,63.9786,51.1907,44.1797,34.7115,31.3724,27.6821,0.3095,0.8939,1.4476,3.3257,5.2059,10.3659,2.5482,3.1524,3.6444,5.4248,7.2733,12.558,62.3133,59.9489,64.6778,58.6289,64.2671,61.448,61.0143,58.1506,63.8779,63.3792,59.1151,61.2471,58.9356,63.2568,61.0962,60.6881,57.9177,63.4585,2.0908,1.9396,1.8558,1.758,1.7386,1.701,49.15,58.0068,0.1707,0.3433,0.1727,89.0825,74.624,0.7087,63.1856,58.6094,220828813.463,32106149.0
2018-05-04,62.72,1276105.0,AMS.MC,62.9867,62.012,61.3057,61.3214,61.2905,60.8267,62.9833,62.508,62.0257,61.4928,61.4169,61.0594,63.0691,62.9146,62.6146,62.021,61.78,61.3606,62.4243,62.0647,61.0337,60.6186,60.7759,60.769,63.7904,64.4313,62.8193,58.9786,56.9191,54.6104,45.5711,37.4153,28.2621,14.1043,10.5751,9.2163,2.02,2.82,2.04,1.04,4.08,5.82,-26.07,46.4814,70.2782,103.3795,120.6341,109.3769,-0.3011,-0.3011,-0.3011,-0.3011,-0.3011,-0.3011,27.5807,28.8625,25.6387,17.9573,13.8382,9.2209,1.0333,1.0471,1.0336,1.0169,1.0696,1.1023,66.6667,0.0,80.0,0.0,85.7143,14.2857,92.8571,57.1429,0.0,95.2381,2.381,97.619,17.761,19.6073,16.8943,10.6434,7.6873,4.9659,25.5943,24.5432,24.538,24.6677,24.6801,23.9902,36.6495,36.5151,34.5145,30.5441,28.7906,26.4974,1.1864,1.6951,2.2208,4.0682,5.938,11.0991,1.6988,2.5219,3.1238,5.0373,6.927,12.259,62.9867,62.2605,63.7128,59.5519,64.4721,62.012,61.3057,58.2301,64.3813,63.5775,59.0653,61.3214,59.3232,63.2578,61.2905,60.8267,58.2528,63.4006,2.4635,2.2024,2.0615,1.8782,1.8267,1.7563,49.1945,58.054,0.202,0.4252,0.2232,86.8387,84.3059,0.6734,64.3071,58.7646,221199296.0467,30830044.0
2018-05-07,63.0,617663.0,AMS.MC,63.0733,62.532,61.8514,61.4643,61.4143,60.961,62.99,62.8373,62.4493,61.7166,61.5723,61.1605,63.1261,63.1149,62.9081,62.3257,62.0339,61.5287,62.4374,62.2465,61.5098,60.709,60.8586,60.8571,68.6936,67.2072,64.9432,60.242,57.8372,55.1282,36.3011,33.8537,26.6381,13.8571,10.4376,9.1151,0.26,2.6,3.82,2.0,2.6,5.64,8.284,58.3879,68.6125,110.9094,142.0943,132.3719,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,37.3871,34.4143,29.8865,20.4841,15.6745,10.2563,1.0041,1.043,1.0645,1.0328,1.043,1.0983,33.3333,0.0,60.0,0.0,71.4286,0.0,85.7143,50.0,66.6667,90.4762,0.0,95.2381,17.761,19.6073,16.8943,10.6434,7.6873,4.9659,21.203,21.9954,22.6679,23.6781,24.0095,23.655,30.3614,32.7246,31.8841,29.3188,28.0083,26.1272,0.7909,1.3561,1.9036,3.7776,5.6552,10.8348,1.1325,2.0176,2.6775,4.6775,6.5971,11.9671,63.0733,62.4281,63.7186,60.6156,64.4484,62.532,61.8514,59.1447,64.5582,63.8692,59.0593,61.4643,59.3613,63.4672,61.4143,60.961,58.5406,63.3813,1.9736,1.9572,1.9042,1.8088,1.7804,1.731,49.239,58.1034,0.2269,0.5068,0.2799,81.639,85.8534,0.6382,70.5972,58.915,221353710.8316,31447707.0
2018-05-08,63.26,1035998.0,AMS.MC,62.9933,63.044,62.3314,61.6086,61.5505,61.0624,63.0833,63.08,62.8014,61.956,61.7401,61.2674,63.3038,63.3356,63.1927,62.6313,62.2969,61.7082,62.4623,62.4415,61.9059,60.8069,60.9573,60.9279,73.6613,69.931,66.9863,61.4299,58.6955,55.6098,36.1301,32.8967,26.2432,13.9073,10.4382,9.0524,-0.24,2.56,3.36,2.02,2.86,4.26,87.0369,69.3814,71.3477,108.4532,149.6507,143.8355,0.0732,0.0732,0.0732,0.0732,0.0732,0.0732,47.3225,39.862,33.9725,22.8599,17.391,11.2195,0.9962,1.0422,1.0561,1.033,1.0474,1.0722,0.0,33.3333,40.0,0.0,57.1429,0.0,78.5714,42.8571,61.9048,85.7143,0.0,92.8571,35.7881,29.0686,23.8736,14.561,10.45,6.4784,15.9452,18.8599,20.3497,22.4362,23.1628,23.229,33.7191,34.318,33.1132,30.0836,28.5688,26.4473,0.5273,1.0849,1.6316,3.5078,5.3859,10.5768,1.115,1.974,2.655,4.7034,6.643,12.0422,62.9933,62.5523,63.4343,62.4414,63.6466,63.044,62.3314,60.0157,64.6472,64.1791,59.0381,61.6086,59.4073,63.6937,61.5505,61.0624,58.6223,63.5025,1.7424,1.8186,1.8107,1.7653,1.7503,1.7137,49.2836,58.155,0.2446,0.5857,0.341,77.3781,81.9519,0.5832,69.1165,59.061,221530587.4912,32483705.0
2018-05-09,63.08,2166902.0,AMS.MC,63.1133,63.112,62.7143,61.7014,61.6495,61.1543,63.1267,63.092,62.9886,62.1522,61.8791,61.3613,63.2023,63.3253,63.2782,62.8272,62.4909,61.8585,62.5448,62.4569,62.1084,60.8597,61.0176,60.9842,63.2405,65.2415,63.975,60.0913,57.8396,55.1897,36.0161,32.1311,25.9047,13.954,10.4387,8.9911,0.36,0.34,2.68,1.3,2.08,3.86,18.183,31.7854,56.8341,87.6612,126.0294,132.5227,-0.0833,-0.0833,-0.0833,-0.0833,-0.0833,-0.0833,26.4809,30.483,27.95,20.1827,15.6793,10.3794,1.0057,1.0054,1.0444,1.021,1.0341,1.0652,66.6667,0.0,20.0,0.0,42.8571,0.0,71.4286,35.7143,57.1429,80.9524,42.8571,90.4762,35.7881,29.0686,23.8736,14.561,10.45,6.4784,13.0942,17.0785,19.0212,21.7181,22.6714,22.9809,27.6901,31.0764,30.9514,29.1208,27.9627,26.1647,0.3515,0.8679,1.3985,3.2572,5.1295,10.325,0.7433,1.5792,2.2757,4.3674,6.3266,11.7555,63.1133,62.8959,63.3308,62.5907,63.6333,63.112,62.7143,60.9924,64.4362,64.3816,59.0213,61.7014,59.4265,63.8726,61.6495,61.1543,58.7079,63.6007,1.4186,1.6112,1.6651,1.6983,1.708,1.6958,49.3282,58.2042,0.2283,0.6265,0.3981,76.1601,78.3924,0.6078,67.4416,59.2025,220988865.377,30316803.0
2018-05-10,64.0,724263.0,AMS.MC,63.4467,63.212,63.1857,61.8429,61.7438,61.2519,63.57,63.388,63.31,62.4587,62.0928,61.4936,63.8363,63.8045,63.7164,63.2078,62.8158,62.0814,62.9193,62.512,62.4833,60.9718,61.0982,61.0681,82.3663,75.6668,71.5905,64.3654,60.8994,56.8946,46.1038,35.0954,27.4987,14.5178,10.6825,8.9974,1.0,0.5,3.3,1.98,1.98,4.1,100.0,142.6428,132.9881,105.6294,150.64,164.873,0.3571,0.3571,0.3571,0.3571,0.3571,0.3571,64.7326,51.3336,43.181,28.7309,21.7988,13.7892,1.0159,1.0079,1.0544,1.0319,1.0319,1.0684,100.0,0.0,100.0,20.0,100.0,0.0,100.0,28.5714,52.381,100.0,40.4762,100.0,66.2792,46.9525,37.063,21.8465,15.5581,9.2569,8.5226,13.816,16.5067,20.3176,21.7044,22.4886,42.0254,38.2732,35.9481,31.6764,29.7023,27.0769,0.2343,0.6943,1.1988,3.0245,4.8852,10.0792,1.1556,1.9234,2.6106,4.7155,6.6854,12.1356,63.4467,62.6505,64.2429,62.3505,64.0735,63.212,63.1857,62.3478,64.0236,64.7727,58.9131,61.8429,59.3081,64.1795,61.7438,61.2519,58.6891,63.8147,1.4321,1.5704,1.621,1.6614,1.6747,1.6674,49.3729,58.2622,0.2612,0.7247,0.4634,82.7739,78.7707,0.6941,68.4572,59.3399,221644149.224,31041066.0
2018-05-11,64.24,552684.0,AMS.MC,63.7733,63.516,63.4,62.0414,61.8705,61.3162,63.9667,63.7307,63.5736,62.7783,62.3197,61.6326,64.2158,64.1726,64.0857,63.5675,63.1358,62.3099,63.256,63.0373,62.673,61.1685,61.2251,61.1268,85.3491,77.8347,73.3078,65.4063,61.6615,57.3285,56.3347,39.2391,29.8898,15.3495,11.0623,9.0446,0.98,1.52,1.5,2.78,2.66,2.7,87.6493,117.117,153.13,106.5528,150.5558,178.0642,0.1212,0.1212,0.1212,0.1212,0.1212,0.1212,70.6982,55.6694,46.6156,30.8125,23.3231,14.6569,1.0155,1.0242,1.0239,1.0452,1.0432,1.0439,100.0,0.0,100.0,0.0,100.0,0.0,100.0,21.4286,47.619,100.0,38.0952,100.0,76.7966,55.8143,44.2359,26.1614,18.6583,10.981,6.2664,11.8677,14.9243,19.3917,21.0561,22.1544,47.7463,41.8498,38.6024,33.1329,30.7159,27.6202,0.1562,0.5554,1.0275,2.8085,4.6526,9.8392,1.1904,1.9587,2.6577,4.7986,6.787,12.2666,63.7733,62.7734,64.7732,62.5039,64.5281,63.516,63.4,62.3802,64.4198,65.2078,58.8751,62.0414,59.2153,64.5257,61.8705,61.3162,58.597,64.0354,1.2936,1.4571,1.531,1.6104,1.6379,1.6461,49.4176,58.322,0.2792,0.8125,0.5332,85.2038,81.3793,0.8234,66.12,59.5279,221828375.5492,31593750.0
2018-05-14,63.8,762842.0,AMS.MC,64.0133,63.676,63.4429,62.2286,61.979,61.3629,63.98,63.8253,63.6736,63.0128,62.4952,61.7481,63.9867,64.0992,64.1105,63.7402,63.333,62.4819,63.3172,63.1062,62.69,61.3101,61.3065,61.1628,58.2518,64.6377,64.9148,61.8401,59.4316,56.2649,60.6415,41.9465,31.6815,16.071,11.4034,9.0859,0.72,0.8,0.3,2.62,2.28,1.96,-7.1433,52.7934,75.6474,84.1391,117.8669,154.1216,-0.8333,-0.8333,-0.8333,-0.8333,-0.8333,-0.8333,16.5035,29.2754,29.8296,23.6801,18.8632,12.5298,1.0114,1.0127,1.0047,1.0428,1.0371,1.0317,66.6667,0.0,80.0,0.0,85.7143,14.2857,92.8571,14.2857,42.8571,95.2381,35.7143,97.619,69.2549,52.7759,42.4322,25.451,18.2242,10.7757,6.7296,11.4661,14.4286,19.0106,20.7724,22.0031,37.0473,37.0944,35.6987,31.991,30.0309,27.3177,0.1442,0.4844,0.9207,2.6479,4.471,9.6449,0.7936,1.567,2.278,4.4559,6.4638,11.9746,64.0133,63.6536,64.3731,62.7966,64.5554,63.676,63.4429,62.3853,64.5004,65.4778,58.9794,62.2286,59.2062,64.7519,61.979,61.3629,58.5439,64.1819,1.1192,1.3242,1.4288,1.5594,1.6065,1.6359,49.4624,58.3768,0.243,0.8369,0.594,82.433,83.4702,1.2327,61.9645,59.7745,221192677.0611,30830908.0
2018-05-15,64.7,802280.0,AMS.MC,64.2467,63.964,63.7257,62.5157,62.1229,61.4267,64.3233,64.1667,63.9879,63.3423,62.7425,61.9033,64.5577,64.5334,64.4988,64.0949,63.656,62.7229,63.469,63.3462,63.07,61.638,61.4504,61.2253,78.8521,75.3317,72.4436,65.9318,62.3555,57.9014,67.8569,46.1802,34.3989,17.0881,11.8929,9.1714,0.7,1.44,1.98,4.02,3.02,2.68,100.0,103.234,108.9685,97.1426,127.3515,173.7388,0.975,0.975,0.975,0.975,0.975,0.975,57.7043,50.6634,44.8872,31.8637,24.7109,15.8028,1.0109,1.0228,1.0316,1.0662,1.049,1.0432,100.0,0.0,100.0,0.0,100.0,0.0,100.0,7.1429,38.0952,100.0,33.3333,100.0,82.2878,63.115,50.703,30.3108,21.6835,12.6789,4.128,9.0547,12.3899,17.7738,19.8988,21.5498,42.4842,40.0422,37.8764,33.235,30.9175,27.8078,0.0961,0.3875,0.7892,2.4588,4.2581,9.4153,0.9891,1.7136,2.4126,4.5976,6.616,12.1495,64.2467,63.5118,64.9816,62.8954,65.0326,63.964,63.7257,62.5413,64.9101,65.8754,59.156,62.5157,59.123,65.1227,62.1229,61.4267,58.435,64.4183,1.1994,1.3228,1.4064,1.5272,1.575,1.6078,49.5073,58.44,0.2595,0.9184,0.6589,82.9621,83.5329,1.6078,67.5073,60.0088,221994957.0611,31633188.0
2018-05-16,65.68,1238564.0,AMS.MC,64.7267,64.484,64.1086,62.98,62.3457,61.5086,65.04,64.7387,64.4764,63.7642,63.0659,62.1012,65.4711,65.2893,65.1586,64.616,64.1017,63.0353,63.8937,63.9638,63.6618,62.5903,61.7788,61.3249,88.29,82.5248,78.3465,69.7371,65.2214,59.5882,76.3273,52.6099,38.8456,18.7923,12.7406,9.3653,1.44,2.6,2.68,6.5,4.68,3.44,100.0,151.7268,162.1431,135.8116,153.4159,210.5833,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,76.5799,65.0497,56.693,39.4742,30.4427,19.1763,1.0224,1.0412,1.0425,1.1098,1.0767,1.0553,100.0,33.3333,100.0,0.0,100.0,0.0,100.0,0.0,33.3333,100.0,30.9524,100.0,93.2681,78.3288,65.5259,40.9458,29.6942,17.3138,2.2308,6.535,9.9776,16.1176,18.6883,20.9029,64.0442,53.7755,47.9069,38.4681,34.4746,29.6567,0.0641,0.31,0.6764,2.2831,4.0553,9.1911,1.8394,2.5509,3.2479,5.4492,7.481,13.0402,64.7267,63.1912,66.2621,63.1457,65.8223,64.484,64.1086,62.466,65.7511,66.1591,59.8009,62.98,59.0335,65.6579,62.3457,61.5086,58.2554,64.7617,1.4576,1.4444,1.4746,1.5405,1.5733,1.594,49.5523,58.5124,0.3128,1.0499,0.7371,84.4172,83.2708,2.0212,72.0878,60.2902,222858203.9823,32871752.0
2018-05-17,66.72,1102665.0,AMS.MC,65.7,65.028,64.6029,63.4671,62.6067,61.6143,66.0367,65.484,65.1293,64.2629,63.4635,62.3436,66.5316,66.2464,66.0173,65.2852,64.6635,63.4196,65.1498,64.7076,64.4504,63.5875,62.2261,61.4807,93.1536,87.399,82.8855,73.1629,67.941,61.2749,82.8932,58.9574,43.6783,20.8352,13.7962,9.6312,2.92,2.72,3.46,6.82,5.48,4.44,95.5556,118.8005,151.3207,166.9129,166.7947,231.5602,0.759,0.759,0.759,0.759,0.759,0.759,86.3073,74.798,65.7709,46.3258,35.8819,22.5498,1.0458,1.0425,1.0547,1.1139,1.0895,1.0713,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,28.5714,100.0,28.5714,100.0,96.0249,84.3473,72.6746,47.3934,34.9078,20.536,1.1949,4.5463,7.7607,14.3115,17.2988,20.1246,58.9212,53.5433,49.0412,40.0979,35.8529,30.5263,0.0427,0.248,0.5798,2.1201,3.8622,8.9723,2.1063,2.9207,3.6639,5.94,8.0047,13.6097,65.7,64.0504,67.3496,62.9257,67.1303,65.028,64.6029,62.3212,66.8846,66.6988,60.2355,63.4671,58.8504,66.363,62.6067,61.6143,57.9993,65.2293,1.7859,1.6351,1.5997,1.5859,1.5935,1.591,49.5975,58.5945,0.3895,1.2239,0.8344,97.068,88.1491,2.5298,77.5731,60.6815,223907727.2999,33974417.0
2018-05-18,66.12,1477072.0,AMS.MC,66.1733,65.404,65.0371,63.8757,62.8133,61.7114,66.2467,65.848,65.5086,64.6166,63.7829,62.5531,66.3939,66.3911,66.2817,65.6639,65.0407,63.7215,65.298,64.881,64.7478,64.0318,62.4713,61.5995,68.5241,72.7632,72.6372,68.3553,64.8682,59.7998,87.2704,64.0354,47.8206,22.7322,14.8015,9.8909,1.42,1.88,3.04,5.72,4.34,4.08,26.7605,66.1323,87.4818,133.4448,137.4113,200.0565,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,37.0482,45.5264,45.2743,36.7107,29.7364,19.5996,1.0219,1.0293,1.0482,1.0947,1.0702,1.0658,66.6667,0.0,80.0,20.0,85.7143,0.0,92.8571,0.0,23.8095,95.2381,26.1905,97.619,96.0249,84.3473,72.6746,47.3934,34.9078,20.536,0.7731,3.5028,6.4511,13.0757,16.3021,19.5409,38.1243,41.2537,40.7656,36.6356,33.7872,29.6409,0.0285,0.1984,0.497,1.9686,3.6783,8.7586,1.4042,2.3366,3.1405,5.5157,7.6236,13.2857,66.1733,65.3208,67.0258,63.3276,67.4804,65.404,65.0371,62.9296,67.1447,66.8922,60.8593,63.8757,58.7934,66.8333,62.8133,61.7114,57.8453,65.5775,1.8568,1.7132,1.6645,1.6264,1.625,1.614,49.6429,58.6697,0.3712,1.2984,0.9272,89.9569,90.4807,2.6938,75.8938,61.1678,224584736.2633,32497345.0
2018-05-21,66.6,365219.0,AMS.MC,66.48,65.964,65.4086,64.2971,63.0314,61.8376,66.46,66.2467,65.8993,64.9798,64.1272,62.7805,66.651,66.692,66.6303,66.076,65.4447,64.0449,65.4363,65.287,65.0427,64.4922,62.7459,61.7798,76.1053,76.67,75.4681,70.0508,66.154,60.5775,90.5513,68.5697,51.7753,24.6788,15.8592,10.1755,0.92,2.8,2.6,5.9,4.58,5.3,100.0,81.4118,92.0077,137.8046,138.4853,197.6088,0.3243,0.3243,0.3243,0.3243,0.3243,0.3243,52.2106,53.34,50.9363,40.1016,32.3081,21.1551,1.014,1.0439,1.0406,1.0972,1.0738,1.0865,33.3333,0.0,60.0,0.0,71.4286,0.0,85.7143,0.0,19.0476,90.4762,23.8095,95.2381,97.113,86.707,75.5031,49.9843,37.0144,21.8435,0.5941,3.0111,5.801,12.4184,15.7595,19.2159,40.5616,42.2919,41.56,37.2395,34.282,29.957,0.019,0.1587,0.426,1.828,3.5032,8.5501,1.2961,2.2292,3.0519,5.4817,7.6205,13.3293,66.48,65.9615,66.9985,64.5001,67.4279,65.964,65.4086,63.2473,67.5698,67.059,61.5353,64.2971,58.7208,67.342,63.0314,61.8376,57.6972,65.978,1.5993,1.5829,1.5751,1.5787,1.5894,1.5907,49.6884,58.749,0.3625,1.3803,1.0178,90.5796,92.5348,2.7858,74.4127,61.6152,224811763.9168,32862564.0
2018-05-22,66.44,627354.0,AMS.MC,66.3867,66.312,65.7229,64.5614,63.2686,61.9529,66.44,66.4053,66.1571,65.2655,64.4371,62.9946,66.5825,66.7266,66.7546,66.3551,65.7604,64.3298,65.4766,65.4587,65.2164,64.7204,63.0374,61.9301,67.9253,72.3462,72.5492,68.7289,65.3173,60.18,93.04,72.6575,55.579,26.6851,16.9757,10.4875,-0.28,1.74,2.2,3.7,4.98,4.84,78.2859,97.6676,85.4513,122.6861,131.2108,185.4757,-0.3611,-0.3611,-0.3611,-0.3611,-0.3611,-0.3611,35.8505,44.6924,45.0984,37.4579,30.6346,20.36,0.9958,1.0269,1.0342,1.059,1.081,1.0786,100.0,0.0,100.0,0.0,100.0,14.2857,100.0,0.0,14.2857,100.0,21.4286,100.0,98.0175,89.0085,78.4013,52.7677,39.306,23.2803,0.444,2.5719,5.2055,11.797,15.2411,18.9026,44.3492,44.2263,42.9967,38.156,34.9817,30.3744,0.0127,0.127,0.3651,1.6974,3.3363,8.3465,1.2641,2.1834,3.0159,5.4902,7.6576,13.412,66.3867,65.9876,66.7858,65.5626,67.0614,66.312,65.7229,63.6971,67.7486,67.3841,61.7388,64.5614,58.7854,67.7517,63.2686,61.9529,57.5823,66.3234,1.43,1.4861,1.5082,1.5469,1.5689,1.5824,49.7341,58.8259,0.3185,1.416,1.0975,81.9802,87.5056,2.9794,68.8378,62.0268,224219269.839,32235210.0
2018-05-23,66.46,718136.0,AMS.MC,66.5,66.468,66.1029,64.7729,63.52,62.0719,66.4767,66.4547,66.3414,65.5187,64.7272,63.2042,66.5448,66.7212,66.8135,66.5711,66.0303,64.5952,65.6147,65.531,65.4656,64.8869,63.3419,62.0835,68.5588,72.5877,72.7031,68.8082,65.3748,60.2134,70.8983,68.1345,55.2179,27.8161,17.7483,10.7272,0.34,0.78,2.66,2.96,5.28,5.0,-84.8832,-1.8671,46.0513,85.6005,105.875,156.4375,0.1,0.1,0.1,0.1,0.1,0.1,37.1177,45.1755,45.4063,37.6163,30.7496,20.4268,1.0051,1.0119,1.0417,1.0466,1.0863,1.0814,66.6667,0.0,80.0,0.0,85.7143,0.0,92.8571,7.1429,9.5238,95.2381,19.0476,97.619,26.6149,50.0428,53.0515,42.5181,33.1998,20.556,19.5359,12.7833,11.9924,14.7281,17.0527,19.7414,33.7062,38.3936,39.0951,36.5162,34.0031,29.9574,0.4884,0.5816,0.793,2.0562,3.6575,8.6278,0.8427,1.7467,2.5851,5.098,7.293,13.0926,66.5,66.3576,66.6424,66.0651,66.8709,66.468,66.1029,64.79,67.4157,67.6877,61.858,64.7729,58.9423,68.0977,63.52,62.0719,57.4941,66.6497,1.254,1.3691,1.4213,1.5005,1.5368,1.5657,49.78,58.9023,0.2655,1.4294,1.1638,77.9802,83.5133,3.0935,72.0689,62.4869,224745897.7989,32953346.0
2018-05-24,66.8,869169.0,AMS.MC,66.5667,66.484,66.4029,65.0643,63.8114,62.2357,66.6267,66.5653,66.5157,65.789,65.0254,63.4241,66.7691,66.8787,66.9733,66.8161,66.316,64.8715,65.7186,65.5424,65.6942,65.2303,63.7386,62.3487,79.0918,76.8794,75.4358,70.191,66.3697,60.7868,65.8056,66.8887,56.0277,29.1959,18.6517,11.0116,0.2,0.08,2.1,4.08,6.12,6.88,58.036,85.532,92.6916,90.7619,108.758,156.5383,0.4348,0.4348,0.4348,0.4348,0.4348,0.4348,58.1835,53.7587,50.8717,40.382,32.7394,21.5736,1.003,1.0012,1.0325,1.0651,1.1009,1.1148,33.3333,66.6667,60.0,0.0,71.4286,0.0,85.7143,0.0,4.7619,90.4762,16.6667,95.2381,55.6203,61.9051,60.8866,47.1337,36.7191,22.6712,12.5878,10.2039,10.3176,13.7521,16.3177,19.3247,44.1401,43.3673,42.4396,38.274,35.2547,30.6559,0.3256,0.4653,0.6797,1.9093,3.4833,8.4224,1.1418,1.9774,2.7958,5.3139,7.5257,13.3609,66.5667,66.2363,66.8971,66.0383,66.9297,66.484,66.4029,65.684,67.1217,67.9151,62.2135,65.0643,59.2149,68.408,63.8114,62.2357,57.4884,66.9831,1.2908,1.3652,1.4088,1.4846,1.5217,1.5534,49.826,58.9813,0.2295,1.4507,1.2212,73.2559,77.7388,3.2112,69.8314,62.9057,225010431.4378,33822515.0
2018-05-25,67.38,860755.0,AMS.MC,66.88,66.736,66.6457,65.3771,64.2019,62.4243,67.0333,66.864,66.76,66.0977,65.3498,63.6634,67.2679,67.2622,67.3062,67.1441,66.6567,65.1795,66.457,66.0876,65.9407,65.6351,64.5054,62.6947,88.7421,82.666,79.5168,72.4359,68.0158,61.7501,67.1417,67.3437,57.4693,30.7195,19.6387,11.3282,0.94,1.26,1.7,4.38,8.2,7.92,100.0,160.2286,160.2551,106.0107,118.801,162.6732,0.4,0.4,0.4,0.4,0.4,0.4,77.4841,65.332,59.0336,44.8717,36.0315,23.5002,1.0141,1.0191,1.0259,1.0695,1.1386,1.1332,100.0,33.3333,100.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,14.2857,100.0,69.814,69.164,66.1184,50.5267,39.3787,24.3086,8.6675,8.4064,9.0653,12.9676,15.7148,18.9768,48.76,46.1167,44.4465,39.455,36.1311,31.1657,0.2171,0.3722,0.5826,1.7729,3.3174,8.2218,1.2212,2.0419,2.8564,5.3943,7.6273,13.5028,66.88,66.1204,67.6396,66.0425,67.4295,66.736,66.6457,65.9192,67.3723,68.2144,62.5399,65.3771,59.8593,68.5445,64.2019,62.4243,57.5068,67.3418,1.239,1.3142,1.3625,1.4494,1.4919,1.531,49.8722,59.0652,0.2207,1.4971,1.2764,78.2347,76.4903,3.4252,69.0354,63.2868,225379317.6547,34683270.0
