date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Up 5,Aroon Down 5,Aroon Down 7,Aroon Up 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Lower Band 3,Real Middle Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Lower Band 7,Real Middle Band 7,Real Upper Band 7,Real Lower Band 14,Real Middle Band 14,Real Upper Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD,MACD_Signal,MACD_Hist,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2016-08-25,36.72,5446011.0,AAL,36.59,36.452,36.5043,35.7964,35.4095,34.1024,36.6433,36.526,36.5125,36.229,35.8019,35.2976,36.7058,36.7213,36.7537,36.7019,36.6807,35.7034,36.4269,36.1291,36.0883,35.8308,34.5261,33.3079,72.3608,68.7295,66.4282,62.0532,59.4175,54.2178,48.36,38.524,30.2196,20.6815,17.1954,12.9876,0.72,0.05,-0.03,2.28,0.52,11.45,66.6667,94.4385,112.5992,75.5752,88.0291,74.7828,0.6129,0.6129,0.6129,0.6129,0.6129,0.6129,44.7216,37.4591,32.8564,24.1065,18.8349,8.4356,1.02,1.0014,0.9992,1.0662,1.0144,1.4531,0.0,66.6667,80.0,40.0,0.0,85.7143,0.0,92.8571,95.2381,28.5714,97.619,0.0,59.8189,47.3086,38.6859,25.5713,18.7077,5.738,4.9378,8.3747,11.1802,16.665,19.6232,24.024,19.64,23.413,25.2884,28.1161,28.655,26.9489,0.102,0.307,0.6108,2.123,4.0472,10.8205,0.4058,0.8584,1.3815,3.5818,5.9099,12.1378,36.8647,36.3153,36.59,36.452,35.9464,36.9576,36.0446,36.5043,36.964,33.9127,35.7964,37.6802,33.1399,37.6792,35.4095,34.1024,28.2659,39.9388,1.8757,1.9968,2.1253,2.4781,2.6746,2.9204,39.4794,36.7781,0.7728,0.7469,0.0259,68.8973,60.6524,1.4061,60.7428,35.4866,-493512361.9037,2158442994.0
2016-08-26,36.23,6257687.0,AAL,36.5333,36.4,36.4514,35.9307,35.4043,34.3276,36.4633,36.452,36.4439,36.2868,35.8765,35.3966,36.3746,36.4973,36.5941,36.6693,36.6938,35.7958,36.4197,36.1315,36.0929,35.8608,34.5348,33.5513,36.1548,49.1529,53.9394,57.412,56.7915,53.1524,37.3284,33.1087,28.4685,20.5501,17.094,12.7817,-0.17,-0.26,-0.37,1.88,-0.11,9.46,-100.0,-27.8232,-40.991,44.5816,66.3274,66.1992,-0.5488,-0.5488,-0.5488,-0.5488,-0.5488,-0.5488,-27.6905,-1.6941,7.8788,14.8241,13.5829,6.3048,0.9953,0.9929,0.9899,1.0547,0.997,1.3534,100.0,33.3333,60.0,20.0,42.8571,71.4286,14.2857,85.7143,90.4762,23.8095,95.2381,0.0,15.2652,11.4472,17.962,18.841,15.0675,4.3413,16.7472,14.5386,14.9662,17.9563,20.303,24.254,12.3113,18.2974,21.5198,26.2934,27.5067,26.4555,0.368,0.5456,0.8235,2.2713,4.1544,10.8628,0.2705,0.6867,1.1841,3.3259,5.6285,11.8488,36.9661,36.1006,36.5333,36.4,35.868,36.932,35.9637,36.4514,36.9392,34.2183,35.9307,37.6431,33.1428,37.6658,35.4043,34.3276,28.9265,39.7287,2.0218,2.0717,2.1696,2.4938,2.6895,2.9433,39.4658,36.7726,0.7273,0.743,-0.0156,59.587,60.8817,1.7472,56.0282,35.637,-496564892.1476,2152185307.0
2016-08-29,36.17,4760672.0,AAL,36.3733,36.434,36.38,36.0436,35.4362,34.5293,36.2817,36.3753,36.3736,36.3187,35.9461,35.4822,36.2106,36.3347,36.4553,36.622,36.6903,35.8753,36.3494,36.1324,36.0966,35.8797,34.5549,33.7454,33.1117,47.0995,52.5286,56.8513,56.4706,53.0217,29.974,28.7764,26.9676,20.428,16.9975,12.5808,-0.48,0.17,-0.5,1.58,0.67,8.47,-80.8036,-108.8005,-86.2902,24.5763,54.0176,60.373,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,-33.7765,-5.8009,5.0572,13.7026,12.9412,6.0434,0.9869,1.0047,0.9864,1.0457,1.0189,1.3058,66.6667,0.0,40.0,0.0,28.5714,57.1429,7.1429,78.5714,85.7143,19.0476,92.8571,0.0,15.2652,11.4472,17.962,18.841,15.0675,4.3413,13.4436,12.9819,13.9049,17.4223,19.9347,24.0559,9.8828,16.3383,19.9937,25.5115,27.0078,26.2394,0.2453,0.4365,0.7059,2.1091,3.9566,10.6042,0.1804,0.5494,1.015,3.0884,5.3605,11.5667,36.866,35.8806,36.3733,36.434,35.995,36.873,35.8948,36.38,36.8652,34.4995,36.0436,37.5877,33.1514,37.721,35.4362,34.5293,29.5144,39.5442,1.6819,1.8592,2.005,2.3906,2.613,2.9017,39.4523,36.7666,0.6787,0.7301,-0.0514,41.4378,56.6407,2.0516,52.7123,35.7723,-498151782.8142,2147424635.0
2016-08-30,37.05,14509340.0,AAL,36.4833,36.564,36.46,36.2486,35.5052,34.7374,36.62,36.5807,36.5411,36.4529,36.0928,35.5995,36.8195,36.733,36.7445,36.7975,36.8359,36.0281,36.3784,36.2086,36.1318,36.0384,34.6158,33.9981,76.5442,70.0432,67.2056,62.618,59.955,54.6954,44.4421,34.9643,30.2576,21.2639,17.2949,12.4799,0.33,0.65,0.56,2.87,1.45,8.74,100.0,41.5969,64.5951,64.1186,72.7671,73.0138,0.798,0.798,0.798,0.798,0.798,0.798,53.0883,40.0864,34.4112,25.2359,19.91,9.3907,1.009,1.0179,1.0153,1.084,1.0407,1.3087,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,14.2857,100.0,7.1429,73.3784,59.7158,49.9977,32.1303,23.242,8.3433,5.077,7.4379,9.5187,14.7852,18.023,22.985,33.0649,29.4891,28.5543,28.7841,28.9377,27.1695,0.1636,0.3492,0.605,1.9585,3.7682,10.3517,1.0652,1.3845,1.815,3.8128,6.0502,12.2363,37.2862,35.6804,36.4833,36.564,35.91,37.218,35.7822,36.46,37.1378,35.0184,36.2486,37.4787,33.1194,37.8911,35.5052,34.7374,30.0579,39.4169,2.8985,2.5344,2.4508,2.5537,2.6872,2.8942,39.4389,36.7694,0.703,0.7247,-0.0217,44.3318,48.4522,2.4123,61.2636,37.355,-488056755.7319,2161933975.0
2016-08-31,36.3,13111735.0,AAL,36.5067,36.494,36.5029,36.3443,35.6381,34.9033,36.5283,36.4927,36.5011,36.4597,36.165,35.6722,36.4668,36.5286,36.5981,36.7471,36.8279,36.1012,36.3778,36.2109,36.1345,36.0496,34.7387,34.1258,41.825,47.9074,51.4033,55.7762,55.9473,53.0454,54.0875,39.9146,33.0776,22.04,17.5781,12.3814,0.07,-0.35,0.3,1.34,2.79,6.97,-28.6802,-50.8831,-66.7447,9.929,49.9341,61.2166,-0.4963,-0.4963,-0.4963,-0.4963,-0.4963,-0.4963,-16.3501,-4.1852,2.8065,11.5524,11.8946,6.0909,1.0019,0.9905,1.0083,1.0383,1.0833,1.2376,66.6667,66.6667,80.0,80.0,85.7143,85.7143,0.0,92.8571,95.2381,9.5238,97.619,4.7619,73.3784,59.7158,49.9977,32.1303,23.242,8.3433,3.0563,5.3973,7.5507,13.2549,16.8233,22.2658,19.9048,21.3989,22.6507,25.805,27.0114,26.3195,0.109,0.2794,0.5186,1.8186,3.5888,10.1052,0.7102,1.1076,1.5557,3.5404,5.7621,11.945,37.2824,35.731,36.5067,36.494,35.8172,37.1708,35.9148,36.5029,37.0909,35.3428,36.3443,37.3458,33.4057,37.8705,35.6381,34.9033,30.5175,39.2891,3.2762,2.8517,2.7029,2.6997,2.7984,2.9768,39.4255,36.7648,0.6543,0.7106,-0.0564,49.2112,44.9936,2.5407,60.3859,37.355,-488153879.6949,2148822240.0
2016-09-01,36.24,6940639.0,AAL,36.53,36.398,36.48,36.4386,35.7695,35.0774,36.395,36.408,36.4354,36.4458,36.2197,35.7343,36.292,36.379,36.4708,36.6864,36.8064,36.1626,36.3767,36.2119,36.1356,36.0575,34.8459,34.2541,39.6659,46.4398,50.2994,55.256,55.6349,52.9146,60.5178,43.8748,35.4947,22.7608,17.8478,12.2852,0.07,-0.48,-0.16,1.32,2.76,7.31,-56.7797,-46.7721,-63.1453,-28.6603,43.49,58.7224,-0.3494,-0.3494,-0.3494,-0.3494,-0.3494,-0.3494,-20.6681,-7.1204,0.5988,10.5121,11.2698,5.8293,1.0019,0.9869,0.9956,1.0378,1.0824,1.2527,33.3333,33.3333,60.0,60.0,71.4286,71.4286,0.0,85.7143,90.4762,4.7619,95.2381,2.381,73.3784,59.7158,49.9977,32.1303,23.242,8.3433,2.2657,4.4961,6.6177,12.4442,16.163,21.8564,14.7557,17.8257,19.8518,24.2266,25.9512,25.8354,0.0727,0.2235,0.4445,1.6887,3.4179,9.8646,0.4734,0.8861,1.3334,3.2875,5.4877,11.6605,37.267,35.793,36.53,36.398,35.7408,37.0552,35.8659,36.48,37.0941,35.8133,36.4386,37.0638,33.7455,37.7935,35.7695,35.0774,31.0917,39.0631,2.9512,2.7432,2.6478,2.6746,2.7786,2.9653,39.4122,36.7595,0.6038,0.6892,-0.0854,58.8529,50.7986,2.4168,58.9642,37.355,-489073723.4178,2141881601.0
2016-09-02,36.53,5429115.0,AAL,36.3567,36.458,36.4629,36.4857,35.91,35.2721,36.395,36.452,36.4479,36.458,36.2889,35.8019,36.4528,36.4582,36.5117,36.705,36.8344,36.2449,36.3954,36.2194,36.139,36.0673,34.9744,34.4205,56.0967,54.8048,55.6677,57.3274,56.8574,53.4826,64.8047,47.043,37.5666,23.43,18.1047,12.1914,-0.52,0.3,-0.12,0.66,2.95,8.18,100.0,31.4353,4.5534,-0.8317,49.8704,64.1969,0.7571,0.7571,0.7571,0.7571,0.7571,0.7571,12.1933,9.6096,11.3354,14.6548,13.7149,6.9652,0.986,1.0083,0.9967,1.0184,1.0878,1.2885,0.0,0.0,40.0,40.0,57.1429,57.1429,0.0,78.5714,85.7143,0.0,92.8571,0.0,73.3784,59.7158,49.9977,32.1303,23.242,8.3433,1.707,3.8231,5.9003,11.7893,15.6201,21.5146,11.1175,15.1575,17.6998,22.9516,25.0795,25.4314,0.0485,0.1788,0.381,1.568,3.2551,9.6298,0.3156,0.7089,1.1429,3.0527,5.2264,11.3829,36.6066,36.1067,36.3567,36.458,35.8186,37.0974,35.8621,36.4629,37.0636,35.9453,36.4857,37.0262,34.1171,37.7029,35.91,35.2721,31.8626,38.6817,2.5906,2.5604,2.5253,2.6007,2.7165,2.9173,39.3989,36.7572,0.5805,0.6675,-0.087,50.2078,52.7573,2.3794,59.576,37.3349,-486281607.1321,2147310716.0
2016-09-06,36.96,5501735.0,AAL,36.5767,36.616,36.4971,36.5007,36.03,35.4521,36.6967,36.6193,36.5721,36.5212,36.3843,35.8804,36.8348,36.7403,36.724,36.8229,36.9296,36.3594,36.5814,36.2702,36.1495,36.0749,35.1037,34.592,72.6578,64.9505,62.6471,60.2647,58.6322,54.3196,72.3355,51.797,40.566,24.3385,18.4675,12.1281,0.66,0.79,0.24,0.21,2.52,7.56,100.0,119.3167,156.954,154.8376,79.5891,85.1186,0.8361,0.8361,0.8361,0.8361,0.8361,0.8361,45.3156,29.9011,25.2942,20.5295,17.2644,8.6391,1.0182,1.0218,1.0065,1.0057,1.0732,1.2571,0.0,0.0,20.0,20.0,42.8571,42.8571,71.4286,71.4286,80.9524,0.0,90.4762,0.0,87.3972,70.8132,58.5627,36.1483,25.7247,9.5341,1.291,3.2871,5.3146,11.2344,15.1543,21.2183,19.1962,19.2377,20.3366,23.9546,25.6515,25.6907,0.0323,0.143,0.3266,1.456,3.1001,9.4005,0.4804,0.8371,1.2497,3.1047,5.2475,11.3819,37.1682,35.9851,36.5767,36.616,35.9495,37.2825,35.8192,36.4971,37.1751,35.9215,36.5007,37.0799,34.3109,37.7491,36.03,35.4521,32.5396,38.3646,2.2571,2.3546,2.3751,2.5047,2.6357,2.854,39.3857,36.7592,0.59,0.652,-0.062,61.1804,56.747,2.286,61.0846,37.3151,-480960256.8862,2152812451.0
2016-09-07,38.75,13774999.0,AAL,37.4133,36.956,36.8571,36.6543,36.2395,35.6595,37.7833,37.3307,37.1354,36.8211,36.6316,36.0338,38.3041,37.8845,37.6412,37.3595,37.3192,36.6275,37.5452,36.6149,36.6098,36.2742,35.5222,34.9158,91.8513,83.8342,78.832,69.6349,64.9369,57.5746,81.0605,60.0648,47.0065,26.8961,19.6721,12.3069,2.51,1.7,2.52,2.15,4.4,8.71,100.0,166.6667,229.1954,408.7926,258.4592,209.4973,0.5952,0.5952,0.5952,0.5952,0.5952,0.5952,83.7026,67.6683,57.664,39.2698,29.8737,15.1493,1.0693,1.0459,1.0696,1.0587,1.1281,1.2899,0.0,100.0,100.0,0.0,28.5714,100.0,64.2857,100.0,100.0,9.5238,100.0,0.0,98.5103,93.136,85.6489,60.1458,43.7628,19.6353,0.5094,1.8942,3.5763,9.2638,13.3943,20.0326,67.8802,53.2968,46.2643,37.2248,34.2408,29.8216,0.0215,0.1144,0.2799,1.352,2.9525,9.1767,2.8703,3.2197,3.6211,5.4329,7.5476,13.6609,39.336,35.4907,37.4133,36.956,35.092,38.82,35.1836,36.8571,38.5307,35.3566,36.6543,37.9519,34.3287,38.1504,36.2395,35.6595,33.0989,38.2201,3.6374,3.1179,2.8856,2.6903,2.7088,2.8147,39.3727,36.7791,0.7335,0.6683,0.0652,73.1193,61.5025,2.466,64.8594,35.35,-477286923.8195,2166587450.0
2016-09-08,39.35,7101532.0,AAL,38.3533,37.566,37.3114,36.8457,36.4662,35.8545,38.7517,38.1287,37.7586,37.1806,36.9144,36.2054,39.2329,38.8225,38.489,37.9365,37.7571,36.9303,38.3473,37.7488,37.1984,36.5584,35.9926,35.2405,93.9771,86.8114,81.8991,72.0169,66.7219,58.5879,86.8771,66.6791,52.5268,29.2711,20.8193,12.4813,2.82,3.05,3.18,2.68,4.76,8.19,68.2927,98.2356,134.0747,261.8768,290.2629,254.4823,0.6837,0.6837,0.6837,0.6837,0.6837,0.6837,87.9542,73.6228,63.7982,44.0339,33.4438,17.1758,1.0772,1.084,1.0879,1.0731,1.1376,1.2628,0.0,66.6667,80.0,0.0,14.2857,85.7143,57.1429,92.8571,95.2381,4.7619,97.619,0.0,98.5103,93.136,85.6489,60.1458,43.7628,19.6353,0.378,1.5748,3.1205,8.6391,12.7969,19.603,50.3695,44.3113,40.3677,34.7145,32.7136,29.1821,0.0144,0.0915,0.2399,1.2555,2.8119,8.9582,1.9135,2.5757,3.1038,5.0448,7.1882,13.3356,40.3838,36.3229,38.3533,37.566,35.0707,40.0613,35.0187,37.3114,39.6041,34.9448,36.8457,38.7466,34.282,38.6503,36.4662,35.8545,33.4517,38.2574,3.2181,2.9544,2.7914,2.6379,2.6591,2.7651,39.3599,36.8049,0.8854,0.7117,0.1737,85.2782,73.1926,2.6021,67.9821,35.3917,-471054967.1665,2173688982.0
2016-09-09,38.49,8623597.0,AAL,38.8633,38.016,37.5171,36.9886,36.6714,35.9457,38.82,38.4367,38.0532,37.3998,37.0984,36.328,38.8494,38.8203,38.6434,38.181,37.9829,37.1327,38.3646,37.8709,37.2765,36.6578,36.2363,35.3375,60.2079,65.2733,65.9257,64.2384,61.9736,56.603,79.6212,67.775,55.0527,30.9897,21.7299,12.618,1.53,2.25,1.44,2.0,4.31,3.83,-32.7138,49.3197,72.0564,147.2713,212.7472,214.6639,-0.4359,-0.4359,-0.4359,-0.4359,-0.4359,-0.4359,20.4157,30.5467,31.8513,28.4767,23.9472,13.2059,1.0414,1.0621,1.0389,1.0548,1.1261,1.1105,0.0,33.3333,60.0,0.0,0.0,71.4286,50.0,85.7143,90.4762,0.0,95.2381,0.0,65.1095,72.1589,70.2083,53.3314,39.9424,18.2229,7.2609,5.7156,5.9926,9.7162,13.29,19.6656,34.3604,35.343,34.2376,31.923,30.9675,28.43,0.2696,0.3332,0.4657,1.4258,2.938,9.0049,1.2757,2.0606,2.6604,4.6845,6.8459,13.0181,39.5836,38.1431,38.8633,38.016,35.8497,40.1823,35.1002,37.5171,39.9341,34.9226,36.9886,39.0545,34.577,38.7659,36.6714,35.9457,33.4425,38.4489,3.2152,3.0295,2.8841,2.7232,2.735,2.8325,39.3472,36.8217,0.9257,0.7545,0.1712,82.0913,80.1629,2.5371,61.4744,35.433,-474961382.9015,2165065385.0
2016-09-12,38.34,11959828.0,AAL,38.7267,38.378,37.8086,37.1557,36.8324,36.0383,38.5583,38.5447,38.2589,37.58,37.25,36.4394,38.5511,38.6992,38.6551,38.3328,38.1477,37.306,38.3635,37.928,37.4131,36.7746,36.3912,35.4293,55.034,61.9238,63.4091,62.961,61.1763,56.2624,64.4401,55.1904,48.3068,30.2355,21.6467,12.5622,-0.41,1.81,2.04,2.34,3.38,3.89,-100.0,-36.0377,8.9499,58.102,102.533,139.9268,0.6364,0.6364,0.6364,0.6364,0.6364,0.6364,10.068,23.8475,26.8182,25.922,22.3525,12.5248,0.9894,1.0495,1.0562,1.065,1.0967,1.1129,100.0,0.0,40.0,0.0,0.0,57.1429,42.8571,78.5714,85.7143,0.0,92.8571,38.0952,34.0777,4.8518,7.8316,20.4315,19.9838,10.2726,39.8084,27.8012,22.8492,18.5462,18.9673,22.2043,19.5727,25.2283,26.7322,28.0707,28.4413,27.2884,1.7297,1.8166,1.9491,2.8739,4.3481,10.3405,0.8505,1.6485,2.2804,4.3499,6.5199,12.7082,39.6167,37.8367,38.7267,38.378,36.8012,39.9548,35.563,37.8086,40.0541,35.0583,37.1557,39.2531,34.7695,38.8952,36.8324,36.0383,33.4762,38.6005,3.7777,3.4086,3.1785,2.887,2.8472,2.892,39.3346,36.8369,0.9348,0.7906,0.1442,76.2422,81.2039,2.4082,68.9726,35.4739,-463545183.447,2153105557.0
2016-09-13,37.37,9330297.0,AAL,38.0667,38.46,37.97,37.225,36.949,36.0738,37.88,38.2087,38.1493,37.6086,37.2989,36.5013,37.6963,38.0666,38.2176,38.2055,38.1172,37.3777,37.9219,37.9199,37.4114,36.7864,36.431,35.4518,30.015,43.7684,49.2309,55.3027,56.2615,54.1058,54.3193,45.1227,42.5247,29.5353,21.5675,12.5077,-1.98,0.41,1.13,0.97,2.45,1.49,-61.4583,-92.9622,-17.3878,38.5612,73.5636,121.7523,-0.6881,-0.6881,-0.6881,-0.6881,-0.6881,-0.6881,-39.9701,-12.4632,-1.5382,10.6054,12.5229,8.2116,0.9497,1.0111,1.0312,1.0266,1.0702,1.0415,66.6667,0.0,20.0,0.0,0.0,42.8571,35.7143,71.4286,80.9524,0.0,90.4762,35.7143,34.0777,4.8518,7.8316,20.4315,19.9838,10.2726,28.7085,22.8956,19.8141,17.2069,18.0418,21.6704,14.1152,20.7768,23.1813,26.0436,27.0535,26.6323,1.1531,1.4533,1.6707,2.6687,4.141,10.0943,0.567,1.3188,1.9546,4.0392,6.2095,12.4056,39.0595,37.0738,38.0667,38.46,37.1702,39.7498,36.0616,37.97,39.8784,35.1684,37.225,39.2816,35.0624,38.8357,36.949,36.0738,33.4804,38.6673,3.5828,3.397,3.2233,2.9644,2.9247,2.9678,39.3222,36.8422,0.8539,0.8032,0.0506,53.0863,70.4733,2.2404,65.1258,35.5143,-470307508.7956,2143775260.0
2016-09-14,36.39,8092808.0,AAL,37.3667,37.988,37.95,37.2064,36.9738,36.0857,37.0417,37.5187,37.7543,37.4972,37.2481,36.516,36.666,37.1636,37.4898,37.8512,37.9156,37.3538,37.2411,37.5909,37.405,36.7837,36.4306,35.4576,17.7714,31.9416,38.9622,48.8392,51.8431,52.0413,57.6418,42.8592,38.9956,27.7259,20.9803,12.3434,-2.1,-2.36,-0.14,-0.26,0.52,0.5,-100.0,-122.0358,-109.0764,-40.3743,-27.5328,42.6307,-0.6421,-0.6421,-0.6421,-0.6421,-0.6421,-0.6421,-64.4572,-36.1169,-22.0756,-2.3216,3.6862,4.0825,0.9454,0.9391,0.9962,0.9929,1.0145,1.0139,100.0,0.0,0.0,100.0,0.0,28.5714,28.5714,64.2857,76.1905,0.0,88.0952,33.3333,64.2867,33.8054,17.8213,4.2038,9.235,5.6086,45.7832,34.4087,28.7761,22.2147,21.3836,23.2314,9.9525,17.0223,20.071,24.1643,25.7349,25.9921,1.7388,2.1326,2.402,3.448,4.9138,10.8239,0.378,1.055,1.6754,3.7507,5.9138,12.1102,38.9588,35.7745,37.3667,37.988,35.955,40.021,35.9797,37.95,39.9203,35.1248,37.2064,39.288,35.1313,38.8163,36.9738,36.0857,33.4912,38.6803,3.4788,3.4064,3.2769,3.0467,3.007,3.0485,39.3097,36.8377,0.7026,0.7831,-0.0805,30.9836,53.4373,2.0575,59.8086,35.5544,-476015068.1219,2135682452.0
2016-09-15,36.41,7805325.0,AAL,36.7233,37.4,37.8714,37.1843,36.9576,36.0948,36.5633,36.9927,37.3693,37.391,37.1968,36.5311,36.3544,36.6874,37.0204,37.564,37.74,37.3318,36.8851,37.0787,37.3891,36.7808,36.4305,35.463,18.7856,32.4075,39.2638,48.9703,51.924,52.0795,62.4859,42.8435,37.1764,25.8654,20.2267,12.1389,-1.93,-2.94,-0.55,-0.31,-0.34,0.38,-70.1556,-97.3253,-121.7291,-61.5447,-57.6259,18.1243,0.1282,0.1282,0.1282,0.1282,0.1282,0.1282,-62.4289,-35.185,-21.4723,-2.0595,3.848,4.159,0.9497,0.9253,0.9851,0.9916,0.9907,1.0105,100.0,0.0,0.0,100.0,100.0,14.2857,21.4286,57.1429,71.4286,47.619,85.7143,30.9524,72.1741,42.7806,26.2609,1.6797,5.156,3.7548,47.0782,36.7023,30.9885,23.707,22.4125,23.7043,7.6085,14.7085,18.098,22.9237,24.8493,25.5539,1.5592,2.1061,2.4589,3.6018,5.0799,10.9662,0.252,0.844,1.436,3.4828,5.6322,11.8219,37.638,35.8087,36.7233,37.4,35.5949,39.2051,35.7144,37.8714,40.0284,35.076,37.1843,39.2926,35.1016,38.8136,36.9576,36.0948,33.4984,38.6911,3.032,3.1521,3.1133,2.9805,2.9643,3.0252,39.2974,36.8334,0.5776,0.742,-0.1644,15.4461,33.172,1.9172,59.0379,35.594,-472612746.968,2143487777.0
2016-09-16,35.49,10724815.0,AAL,36.0967,36.8,37.4057,37.1314,36.9048,36.0824,35.9467,36.356,36.7739,37.1651,37.0634,36.503,35.6004,35.9339,36.3157,37.0988,37.4241,37.2262,36.2882,36.3893,36.9129,36.7637,36.4153,35.4631,10.1489,23.2538,31.0336,43.4549,48.0269,50.1942,67.9356,44.418,36.6935,24.5214,19.3293,11.8978,-1.88,-3.0,-3.26,-0.74,-1.11,-0.52,-100.0,-98.2344,-107.8328,-94.7528,-102.3134,-21.2012,-0.8652,-0.8652,-0.8652,-0.8652,-0.8652,-0.8652,-79.7022,-53.4925,-37.9328,-13.0903,-3.9462,0.3885,0.9497,0.9221,0.9159,0.9796,0.9697,0.9856,100.0,0.0,0.0,100.0,100.0,0.0,14.2857,50.0,66.6667,42.8571,83.3333,28.5714,78.835,50.7159,33.7964,7.049,1.3798,2.0123,45.0917,37.3351,32.1344,24.7514,23.1642,24.0453,5.3366,12.2086,15.9004,21.4917,23.8124,25.0328,1.4194,2.0649,2.4876,3.7245,5.218,11.0851,0.168,0.6752,1.2309,3.234,5.364,11.5404,36.9548,35.2386,36.0967,36.8,34.8542,38.7458,34.8397,37.4057,39.9718,34.8968,37.1314,39.3661,34.9504,38.8591,36.9048,36.0824,33.4796,38.6852,2.9566,3.1167,3.1161,3.0285,3.0224,3.0928,39.285,36.82,0.3997,0.6735,-0.2738,7.0545,17.8281,1.423,52.5123,39.52,-482855547.8107,2132762962.0
2016-09-19,35.44,5422349.0,AAL,35.78,36.22,36.8471,37.0793,36.8462,36.071,35.6183,35.9027,36.2825,36.9396,36.9303,36.4731,35.3468,35.5219,35.8458,36.7084,37.1384,37.1219,35.9382,35.9777,36.2702,36.7462,36.3979,35.463,9.7823,22.8159,30.6265,43.1703,47.8221,50.0933,72.2872,46.1892,36.6228,23.3944,18.4177,11.6493,-0.95,-2.9,-3.91,-0.73,-1.23,-0.48,-67.6966,-85.9848,-89.4927,-98.7964,-108.8286,-30.6685,-0.2895,-0.2895,-0.2895,-0.2895,-0.2895,-0.2895,-80.4354,-54.3681,-38.7469,-13.6594,-4.3558,0.1865,0.9739,0.9244,0.9006,0.9798,0.9665,0.9866,100.0,0.0,0.0,100.0,100.0,0.0,100.0,42.8571,61.9048,100.0,80.9524,26.1905,80.9905,53.2738,36.1985,8.7437,0.1869,1.461,37.3013,34.1767,30.4547,24.2891,22.9119,23.9082,3.9178,10.4189,14.2663,20.3831,22.9976,24.6171,1.0663,1.7719,2.2522,3.5785,5.0895,10.9412,0.112,0.5402,1.055,3.003,5.1085,11.2656,36.6719,34.8881,35.78,36.22,34.7977,37.6423,34.5267,36.8471,39.1676,34.7264,37.0793,39.4322,34.7959,38.8965,36.8462,36.071,33.4612,38.6807,2.6887,2.9258,2.981,2.9694,2.9847,3.0745,39.2726,36.8062,0.2518,0.5892,-0.3374,6.5912,9.6973,1.1768,46.7808,39.4795,-486993656.2581,2127340613.0
