date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Down 5,Aroon Up 5,Aroon Down 7,Aroon Up 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Middle Band 3,Real Lower Band 3,Real Upper Band 5,Real Lower Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Lower Band 14,Real Upper Band 14,Real Middle Band 14,Real Middle Band 21,Real Lower Band 21,Real Upper Band 21,Real Lower Band 42,Real Middle Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Hist,MACD,MACD_Signal,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2015-04-29,7.756,18648988.0,IAG.MC,7.9757,7.9964,8.0429,8.0986,8.1431,8.0553,7.9062,7.9563,7.9922,8.028,8.0813,8.1027,7.8226,7.8815,7.912,7.9906,8.0811,8.3196,8.0099,7.9824,8.0582,7.9577,7.9435,7.9962,20.4234,28.7517,33.21,41.5539,46.2059,52.8199,31.3459,18.3162,14.1338,13.9404,19.5063,26.6497,-0.242,-0.4,-0.175,-0.568,-0.372,0.048,-100.0,-155.6806,-183.7758,-112.4191,-139.3966,-80.9954,-0.7853,-0.7853,-0.7853,-0.7853,-0.7853,-0.7853,-59.1532,-42.4965,-33.5799,-16.8921,-7.5882,5.6397,0.9697,0.951,0.9779,0.9318,0.9542,1.0062,66.6667,100.0,100.0,0.0,100.0,28.5714,100.0,14.2857,100.0,42.8571,45.2381,16.6667,23.2982,12.7901,10.8986,5.8718,0.0919,11.3744,20.5639,20.6481,21.9224,23.544,22.9196,20.4605,12.7925,15.9652,17.6136,20.9325,22.9617,25.7124,0.1895,0.2857,0.4015,0.7915,1.114,1.8725,0.1179,0.2209,0.3225,0.7037,1.1161,2.3531,8.3176,7.9757,7.6337,8.2687,7.7241,7.9964,8.0429,7.7698,8.3159,7.6889,8.5083,8.0986,8.1431,7.7722,8.514,7.6307,8.0553,8.48,3.9604,3.5675,3.373,3.096,2.9843,2.8094,4.5778,6.475,-0.0496,-0.0109,0.0386,35.8026,45.4395,-1.411,47.4292,8.4751,21883070.8941,-248393710.0
2015-04-30,7.48,6885617.0,IAG.MC,7.7447,7.881,7.9454,8.0248,8.1063,8.043,7.6583,7.7841,7.8515,7.9455,8.021,8.076,7.5453,7.641,7.7081,7.8566,7.9783,8.2601,7.7744,7.8854,7.9345,7.8924,7.9188,7.9884,11.3383,19.7836,25.1624,35.8083,41.6824,49.9676,45.258,25.6403,18.4979,14.8058,19.2947,26.0629,-0.693,-0.577,-0.682,-1.033,-0.773,-0.517,-100.0,-149.8327,-187.8507,-216.8415,-243.7201,-201.3575,-0.6923,-0.6923,-0.6923,-0.6923,-0.6923,-0.6923,-77.3234,-60.4327,-49.6752,-28.3835,-16.6352,-0.0648,0.9152,0.9284,0.9164,0.8787,0.9063,0.9354,33.3333,100.0,100.0,60.0,100.0,14.2857,100.0,7.1429,100.0,38.0952,42.8571,100.0,73.0821,54.9369,44.6824,26.0569,15.0642,2.0024,49.0451,39.8962,36.4166,31.4889,28.5418,23.6038,7.6276,11.6037,13.9235,18.4709,21.0684,24.5684,0.5053,0.6075,0.7231,1.1139,1.44,2.2069,0.0786,0.1767,0.2765,0.6534,1.0629,2.2971,8.1679,7.7447,7.3214,8.3619,7.4001,7.881,7.9454,7.4877,8.4031,7.5706,8.479,8.0248,8.1063,7.6441,8.5684,7.5838,8.043,8.5023,4.5916,4.0716,3.7923,3.3781,3.2119,2.9761,4.5873,6.4851,-0.0747,-0.0548,0.0199,16.155,32.482,-1.9126,40.8225,8.4603,19201652.7354,-255279327.0
2015-05-04,7.801,4118508.0,IAG.MC,7.679,7.8416,7.8947,7.9783,8.08,8.0407,7.6865,7.7575,7.8154,7.9157,7.9932,8.0647,7.7004,7.6946,7.7196,7.8291,7.9449,8.2336,7.7755,7.8832,7.9279,7.8874,7.9152,7.9873,50.0792,44.8102,43.6807,45.2842,47.9099,52.9919,38.5626,25.5527,19.1766,14.86,18.7709,25.5665,-0.197,-0.197,-0.355,-0.651,-0.551,-0.098,19.6341,-40.1479,-63.4597,-107.5777,-133.6019,-110.0265,0.622,0.622,0.622,0.622,0.622,0.622,0.1585,-10.3796,-12.6387,-9.4316,-4.1801,5.9838,0.9754,0.9754,0.9565,0.923,0.934,0.9876,0.0,66.6667,80.0,40.0,85.7143,0.0,92.8571,0.0,95.2381,33.3333,40.4762,97.619,25.1718,25.202,23.2486,15.5646,8.2951,5.2146,29.9484,29.3453,28.963,27.7842,26.1574,22.5229,17.9033,17.5314,18.0364,20.3001,22.1503,25.0011,0.3369,0.486,0.6198,1.0344,1.3714,2.1543,0.2014,0.2904,0.386,0.7558,1.1613,2.3914,7.9628,7.679,7.3952,8.3098,7.3734,7.8416,7.8947,7.4637,8.3257,7.5785,8.3781,7.9783,8.08,7.6141,8.546,7.5775,8.0407,8.5038,4.8066,4.2462,3.9189,3.4088,3.2004,2.9194,4.5969,6.4982,-0.0663,-0.0629,0.0034,23.0197,24.9924,-1.9735,45.0133,8.427,20790683.3811,-251160819.0
2015-05-05,7.294,7339994.0,IAG.MC,7.525,7.6658,7.7857,7.9098,8.0336,8.0325,7.494,7.5749,7.6652,7.8244,7.9218,8.03,7.3841,7.4486,7.5093,7.6817,7.8281,8.1624,7.7273,7.7829,7.8604,7.8388,7.881,7.9804,24.6064,27.7298,30.0012,36.1958,40.7018,48.271,44.1943,29.7018,22.177,15.6824,18.6732,24.9642,-0.462,-0.879,-0.763,-0.959,-0.975,-0.346,-72.0157,-96.7281,-117.9937,-182.3344,-207.1881,-211.5155,-0.9779,-0.9779,-0.9779,-0.9779,-0.9779,-0.9779,-50.7871,-44.5404,-39.9976,-27.6084,-18.5964,-3.458,0.9404,0.8925,0.9053,0.8838,0.8821,0.9547,0.0,100.0,100.0,20.0,100.0,42.8571,100.0,0.0,100.0,28.5714,38.0952,100.0,55.4579,46.2985,40.1796,26.3723,16.7193,0.2692,37.2511,34.5241,33.0987,30.3783,28.1773,23.8391,10.6733,12.6727,14.1246,17.6992,20.1049,23.7111,0.4686,0.6328,0.7753,1.2045,1.5501,2.347,0.1343,0.2323,0.3308,0.7018,1.106,2.3344,7.9438,7.525,7.1062,8.1634,7.1682,7.6658,7.7857,7.2118,8.3597,7.4065,8.4131,7.9098,8.0336,7.4685,8.5987,7.5304,8.0325,8.5345,5.7487,5.026,4.5875,3.8828,3.5915,3.2138,4.6064,6.5062,-0.0899,-0.109,-0.0191,21.4982,20.2243,-2.2196,39.701,8.3948,13480226.5803,-258500813.0
2015-05-06,7.335,6913005.0,IAG.MC,7.4767,7.5332,7.691,7.8534,7.9944,8.0203,7.399,7.4647,7.5525,7.7478,7.8583,7.9975,7.3132,7.3448,7.3955,7.5744,7.7343,8.0996,7.7166,7.7273,7.8149,7.8065,7.8566,7.9712,28.9879,30.4111,32.01,37.2918,41.4498,48.65,51.5353,34.6975,25.7653,16.8006,18.7712,24.4409,-0.145,-0.663,-0.663,-0.79,-0.823,-0.512,-81.2162,-102.8816,-112.4968,-182.1615,-208.5043,-246.3174,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-42.0242,-39.1778,-35.9799,-25.4164,-17.1004,-2.7001,0.9806,0.9171,0.9171,0.9028,0.8991,0.9348,33.3333,100.0,100.0,0.0,100.0,28.5714,100.0,0.0,100.0,23.8095,35.7143,100.0,66.2172,54.6803,47.2952,31.3374,20.7304,2.9865,40.4544,36.953,35.1031,31.7023,29.2258,24.5328,8.2222,10.8268,12.5605,16.5738,19.1892,23.11,0.4404,0.6343,0.7925,1.2465,1.6043,2.4192,0.0895,0.1858,0.2836,0.6516,1.0534,2.2789,7.9366,7.4767,7.0168,7.9534,7.113,7.5332,7.691,7.0714,8.3106,7.2862,8.4206,7.8534,7.9944,7.3594,8.6294,7.4776,8.0203,8.5629,4.9472,4.68,4.397,3.8288,3.5637,3.2009,4.616,6.5145,-0.0972,-0.1406,-0.0434,22.8182,22.4454,-2.4257,42.0306,8.3507,15968908.3803,-251587808.0
2015-05-07,7.6,7517295.0,IAG.MC,7.4097,7.502,7.6091,7.8268,7.9706,8.0163,7.4607,7.4869,7.5298,7.714,7.8224,7.978,7.4997,7.4449,7.4436,7.5555,7.6995,8.0649,7.7113,7.7251,7.8011,7.8019,7.8509,7.9687,54.5792,46.4598,44.1058,43.9891,46.0668,51.0255,35.1665,30.9254,24.7886,16.7979,18.4048,23.9001,-0.201,-0.156,-0.573,-0.372,-0.501,-0.167,50.1622,-25.1142,-52.2297,-105.4147,-136.1458,-181.5639,0.5549,0.5549,0.5549,0.5549,0.5549,0.5549,9.1584,-7.0804,-11.7884,-12.0219,-7.8665,2.051,0.9742,0.9799,0.9299,0.9533,0.9382,0.9785,0.0,100.0,100.0,0.0,100.0,14.2857,100.0,28.5714,100.0,19.0476,33.3333,100.0,2.429,15.8366,18.9285,16.763,11.0758,1.7277,24.1098,27.2051,27.9874,27.9374,26.712,23.3399,22.9664,19.7664,19.0786,19.9158,21.3849,24.1605,0.2936,0.5074,0.6793,1.1574,1.5279,2.3616,0.2797,0.3687,0.4631,0.8251,1.2232,2.4446,7.6809,7.4097,7.1384,7.8715,7.1325,7.502,7.6091,7.1306,8.0877,7.2495,8.404,7.8268,7.9706,7.316,8.6251,7.4639,8.0163,8.5687,5.341,4.9082,4.5623,3.8937,3.5839,3.1698,4.6255,6.5253,-0.0794,-0.1426,-0.0632,25.7515,23.356,-2.5226,46.0763,8.2915,22416669.5388,-244070513.0
2015-05-08,7.86,11061244.0,IAG.MC,7.5983,7.578,7.5894,7.8286,7.9559,8.0218,7.6858,7.6063,7.5925,7.7184,7.8124,7.9707,7.7664,7.651,7.5943,7.6067,7.715,8.0559,7.7774,7.7322,7.8017,7.8022,7.851,7.9679,70.3204,58.2642,53.5623,49.6687,50.1189,53.2014,36.922,28.1016,22.2687,15.7114,17.5533,23.5018,0.566,0.38,-0.138,0.026,-0.308,0.233,100.0,96.0965,81.2668,-1.8386,-36.0346,-64.7054,0.6419,0.6419,0.6419,0.6419,0.6419,0.6419,40.6407,16.5285,7.1246,-0.6626,0.2378,6.4029,1.0776,1.0508,0.9827,1.0033,0.9623,1.0305,100.0,66.6667,80.0,20.0,85.7143,0.0,92.8571,21.4286,95.2381,14.2857,30.9524,97.619,40.4329,16.8067,7.149,1.5876,0.5249,7.1689,17.4475,22.5252,24.3579,25.854,25.2737,22.6296,41.1335,31.6262,28.1087,25.046,25.0098,26.1248,0.1957,0.4059,0.5823,1.0748,1.4551,2.3053,0.4614,0.5699,0.6719,1.0412,1.44,2.6614,8.027,7.5983,7.1697,8.0423,7.1137,7.578,7.5894,7.1687,8.0102,7.2512,8.4061,7.8286,7.9559,7.3059,8.6059,7.4806,8.0218,8.5631,4.7576,4.5855,4.3446,3.7777,3.4882,3.0859,4.6351,6.5387,-0.0469,-0.1218,-0.0749,56.5552,35.0417,-2.6529,50.6093,8.2226,28333148.8877,-233009269.0
2015-05-11,7.885,4616859.0,IAG.MC,7.7817,7.5948,7.6079,7.8254,7.935,8.0272,7.8292,7.7086,7.6664,7.726,7.8059,7.9644,7.8752,7.7797,7.7065,7.656,7.7334,8.0497,7.8252,7.734,7.8028,7.8026,7.8517,7.9673,71.7333,59.3417,54.4273,50.1917,50.4944,53.4053,39.3648,26.4584,20.4688,14.5935,16.744,23.1265,0.55,0.084,0.129,-0.046,-0.439,0.224,61.1158,92.4277,100.0367,15.6419,-16.4251,-49.1106,0.2381,0.2381,0.2381,0.2381,0.2381,0.2381,43.4666,18.6834,8.8545,0.3834,0.9888,6.8107,1.075,1.0108,1.0166,0.9942,0.9473,1.0292,100.0,33.3333,60.0,100.0,71.4286,0.0,85.7143,14.2857,90.4762,9.5238,28.5714,95.2381,44.2504,19.8853,9.6698,0.0598,0.5571,7.7398,14.9318,20.7147,22.9467,25.0368,24.706,22.3465,38.6356,30.998,27.8596,25.0069,24.9828,26.0958,0.1305,0.3247,0.4991,0.998,1.3859,2.2504,0.3376,0.4859,0.6059,0.9968,1.4014,2.628,8.0394,7.7817,7.5239,8.0948,7.0948,7.5948,7.6079,7.1499,8.0658,7.2497,8.401,7.8254,7.935,7.3058,8.5642,7.496,8.0272,8.5584,3.6943,3.9763,3.9404,3.6109,3.3876,3.0409,4.6447,6.5521,-0.0217,-0.1021,-0.0804,81.5277,54.6115,-2.7168,54.1776,8.1578,28919416.6972,-228392410.0
2015-05-12,7.673,6989107.0,IAG.MC,7.806,7.6706,7.6354,7.7904,7.895,8.027,7.7748,7.7347,7.6827,7.7056,7.7821,7.9479,7.7459,7.7309,7.6881,7.6443,7.713,8.0243,7.8217,7.7266,7.8004,7.7987,7.8444,7.966,44.6785,46.592,45.9585,45.8416,47.3223,51.4576,30.4999,22.9269,18.9398,14.2635,16.2619,22.6548,0.073,0.379,0.193,-0.489,-0.84,-0.006,-100.0,22.4508,27.0285,-28.415,-58.9359,-111.9427,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-10.6429,-6.8161,-8.0831,-8.3169,-5.3554,2.9153,1.0096,1.052,1.0258,0.9401,0.9013,0.9992,66.6667,0.0,40.0,80.0,57.1429,85.7143,78.5714,7.1429,85.7143,4.7619,26.1905,92.8571,12.77,8.8012,9.7654,9.9746,6.6193,3.3142,33.9313,30.3303,29.5331,28.4356,27.1282,23.757,26.2465,25.4233,24.2782,23.2774,23.7598,25.3857,0.291,0.4638,0.6318,1.1307,1.5239,2.4009,0.2251,0.3888,0.5194,0.9256,1.3346,2.5654,7.9952,7.806,7.6168,8.0701,7.2711,7.6706,7.6354,7.1885,8.0824,7.242,8.3388,7.7904,7.895,7.3128,8.4772,7.4954,8.027,8.5586,3.7256,3.9857,3.9828,3.7016,3.4861,3.1359,4.6543,6.5634,-0.0177,-0.1025,-0.0848,84.0382,74.0404,-2.8386,53.0672,8.0969,26123773.8972,-235381517.0
2015-05-13,7.725,7126567.0,IAG.MC,7.761,7.7486,7.6246,7.7596,7.8604,8.022,7.7343,7.7528,7.7051,7.6969,7.7666,7.9338,7.7343,7.7316,7.6995,7.6489,7.7049,8.0053,7.8101,7.7264,7.7996,7.7968,7.8403,7.9642,51.4198,49.8928,48.2622,47.0537,48.161,51.8984,25.1832,19.6034,16.4118,13.5293,15.6055,22.2453,-0.135,0.39,-0.076,-0.431,-0.727,-0.21,-9.7041,27.6836,51.9728,2.2962,-30.3054,-83.6383,0.1176,0.1176,0.1176,0.1176,0.1176,0.1176,2.8396,-0.2145,-3.4757,-5.8925,-3.678,3.7969,0.9828,1.0532,0.9903,0.9472,0.914,0.9735,33.3333,66.6667,20.0,60.0,42.8571,71.4286,71.4286,0.0,80.9524,0.0,23.8095,90.4762,14.5499,6.3093,1.2443,3.9842,2.4786,5.4593,23.4087,25.0646,25.9026,26.5852,25.8847,23.1539,31.3805,28.4404,26.5553,24.5479,24.6326,25.8279,0.194,0.371,0.5415,1.0499,1.4513,2.3437,0.2601,0.421,0.5552,0.9695,1.3811,2.6144,7.9414,7.761,7.5806,7.9665,7.5307,7.7486,7.6246,7.1907,8.0584,7.2498,8.2695,7.7596,7.8604,7.3307,8.39,7.4832,8.022,8.5609,3.576,3.8325,3.8661,3.6517,3.4562,3.1198,4.6639,6.575,-0.0101,-0.0974,-0.0873,77.5408,81.0355,-2.9212,47.9556,8.0397,21791939.0541,-228254950.0
2015-05-14,7.837,2721357.0,IAG.MC,7.745,7.796,7.7021,7.7439,7.8406,8.0178,7.7723,7.7823,7.7582,7.7072,7.7645,7.9252,7.8131,7.7934,7.7565,7.6817,7.7178,7.9975,7.8106,7.7351,7.8057,7.7973,7.8403,7.9634,65.1427,57.0409,53.268,49.6668,49.9627,52.8432,16.8806,15.8307,14.5503,13.0082,15.0566,21.8225,-0.048,0.237,0.543,-0.22,-0.416,-0.179,45.5782,-24.7425,39.4892,9.548,-25.3058,-81.0945,0.3364,0.3364,0.3364,0.3364,0.3364,0.3364,30.2854,14.0818,6.536,-0.6664,-0.0745,5.6864,0.9939,1.0312,1.0744,0.9727,0.9496,0.9777,0.0,33.3333,0.0,40.0,28.5714,57.1429,64.2857,21.4286,76.1905,0.0,21.4286,88.0952,0.2753,0.74,3.381,6.2343,4.0787,4.4878,22.5674,24.3423,25.3069,26.2382,25.6698,23.0951,22.4435,23.9847,23.6516,23.1586,23.6579,25.2654,0.1743,0.3418,0.5092,1.0199,1.4272,2.3329,0.1734,0.3368,0.4759,0.9002,1.3153,2.5521,7.8819,7.745,7.6081,7.9606,7.6314,7.796,7.7021,7.3451,8.0592,7.2587,8.2292,7.7439,7.8406,7.3409,8.3403,7.476,8.0178,8.5596,3.2856,3.5836,3.6675,3.5429,3.3782,3.0689,4.6735,6.5876,0.0031,-0.0834,-0.0865,69.437,77.0053,-3.1498,59.3658,7.9859,24191681.1359,-225533593.0
2015-05-15,7.843,3765620.0,IAG.MC,7.8017,7.7926,7.7747,7.7329,7.8271,8.0126,7.8213,7.7979,7.7934,7.7204,7.7647,7.9171,7.8433,7.8291,7.7963,7.7105,7.7305,7.9907,7.825,7.736,7.8115,7.7977,7.8403,7.9625,65.9164,57.4474,53.5489,49.8097,50.0604,52.894,16.081,13.8992,12.6567,12.3579,14.4591,21.4287,0.17,-0.017,0.508,-0.155,-0.282,-0.218,100.0,56.4928,60.4708,39.8089,3.2886,-56.4305,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,31.8328,14.8948,7.0978,-0.3806,0.1207,5.788,1.0222,0.9978,1.0693,0.9806,0.9653,0.973,33.3333,0.0,40.0,20.0,14.2857,42.8571,57.1429,14.2857,71.4286,0.0,19.0476,85.7143,14.4819,6.1729,1.2952,3.9034,2.5089,5.2823,18.5955,22.1714,23.7894,25.4623,25.1474,22.8403,24.8935,25.0887,24.4138,23.5492,23.9165,25.3878,0.1162,0.2735,0.4364,0.9471,1.3592,2.2773,0.1556,0.3094,0.4479,0.8759,1.2927,2.5314,7.9102,7.8017,7.6931,7.9524,7.6328,7.7926,7.7747,7.5728,7.9766,7.2645,8.2012,7.7329,7.8271,7.3439,8.3104,7.4683,8.0126,8.5568,2.6563,3.1452,3.3415,3.3875,3.2817,3.0269,4.6831,6.6001,0.0124,-0.071,-0.0834,70.8059,72.5946,-3.16,59.1445,7.9353,24739407.6813,-221767973.0
2015-05-18,7.86,7005513.0,IAG.MC,7.8467,7.7876,7.8119,7.7105,7.8218,8.0066,7.8505,7.8204,7.8147,7.7374,7.7677,7.91,7.8635,7.8559,7.829,7.7387,7.7448,7.9857,7.8406,7.7373,7.8156,7.799,7.8404,7.9616,68.8544,58.8272,54.4538,50.2408,50.3486,53.0407,11.3139,11.1683,11.2145,11.8735,13.9445,21.0284,0.135,-0.025,0.26,-0.313,-0.112,-0.251,55.5283,87.1842,54.4105,51.7294,8.0428,-52.0829,-0.1012,-0.1012,-0.1012,-0.1012,-0.1012,-0.1012,37.7088,17.6544,8.9077,0.4815,0.6972,6.0815,1.0175,0.9968,1.0342,0.9617,0.986,0.9691,0.0,33.3333,20.0,0.0,0.0,28.5714,50.0,7.1429,66.6667,19.0476,16.6667,83.3333,1.7797,0.2446,2.5613,5.5767,3.6533,4.6137,18.3833,21.5437,23.2168,25.1095,24.917,22.7557,17.7404,21.4385,22.0572,22.4568,23.1606,24.957,0.1075,0.2488,0.4041,0.9094,1.3245,2.2531,0.1037,0.2476,0.3839,0.8134,1.2311,2.4711,7.8661,7.8467,7.8272,7.9367,7.6385,7.7876,7.8119,7.6637,7.96,7.3023,8.1187,7.7105,7.8218,7.3426,8.301,7.4613,8.0066,8.5519,2.4795,2.9382,3.1633,3.2914,3.2204,2.9993,4.6928,6.6127,0.0194,-0.0591,-0.0786,72.5063,70.9164,-2.8318,53.0248,7.143,26907780.7528,-214762460.0
2015-05-19,7.887,3878478.0,IAG.MC,7.8633,7.8304,7.8157,7.7026,7.8243,8.0038,7.8707,7.8535,7.8335,7.7609,7.7737,7.9045,7.8879,7.8833,7.8611,7.7688,7.7623,7.9833,7.8612,7.8038,7.8164,7.7997,7.8407,7.9612,74.1607,61.3174,56.0407,50.9612,50.8219,53.2776,23.3654,13.8879,11.6419,11.2019,13.3605,20.7007,0.05,0.214,0.027,-0.111,0.053,-0.117,100.0,142.3308,121.9877,94.3126,39.5053,-22.9896,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,48.3213,22.6349,12.0814,1.9223,1.6438,6.5551,1.0064,1.0279,1.0034,0.9861,1.0068,0.9854,100.0,0.0,0.0,100.0,28.5714,100.0,42.8571,0.0,61.9048,14.2857,14.2857,80.9524,47.4684,24.7664,14.2061,2.4707,1.679,7.2679,12.1906,17.7411,20.4965,23.7134,23.9792,22.2989,34.2219,29.4216,27.2842,24.9149,24.7981,25.7943,0.0717,0.199,0.3464,0.8445,1.2614,2.1995,0.2011,0.33,0.4611,0.8873,1.3045,2.5442,7.8996,7.8633,7.8271,7.9414,7.7194,7.8304,7.8157,7.6615,7.97,7.3132,8.092,7.7026,7.8243,7.3443,8.3043,7.4573,8.0038,8.5503,2.4841,2.8446,3.0608,3.2252,3.1761,2.9777,4.7024,6.6255,0.0253,-0.047,-0.0722,69.9738,71.0954,-2.1048,45.9544,7.1507,24400481.8437,-210883982.0
2015-05-20,7.966,13284440.0,IAG.MC,7.9043,7.8786,7.8273,7.7176,7.826,8.0036,7.922,7.8987,7.8711,7.7961,7.7865,7.9027,7.9531,7.9398,7.9154,7.8132,7.7915,7.9881,7.9078,7.8759,7.8202,7.8022,7.8413,7.9612,85.2156,68.3243,60.7132,53.1007,52.2212,53.9733,36.2664,18.199,13.134,10.8688,12.9346,20.4138,0.123,0.241,0.081,0.21,0.035,-0.008,84.0,109.0701,134.8382,108.3586,56.8912,-6.5559,0.0606,0.0606,0.0606,0.0606,0.0606,0.0606,70.4311,36.6487,21.4264,6.2013,4.4425,7.9466,1.0157,1.0312,1.0103,1.0271,1.0044,0.999,100.0,33.3333,20.0,100.0,14.2857,100.0,35.7143,100.0,57.1429,9.5238,11.9048,78.5714,62.0682,35.4433,22.0868,6.5392,4.4169,8.6488,7.2835,13.7084,17.3366,21.9602,22.7788,21.7039,31.1197,28.7609,27.1656,25.0332,24.8841,25.8136,0.0478,0.1592,0.2969,0.7842,1.2014,2.1471,0.2041,0.334,0.4652,0.8939,1.3124,2.5537,7.9943,7.9043,7.8144,7.9726,7.7846,7.8786,7.8273,7.6445,8.0101,7.3056,8.1296,7.7176,7.826,7.3443,8.3077,7.4571,8.0036,8.5502,2.7444,2.9159,3.0709,3.2018,3.1527,2.9568,4.7121,6.6389,0.0333,-0.0306,-0.0639,69.2956,70.5919,-1.6972,45.87,7.1687,22186408.5103,-197599542.0
2015-05-21,7.808,4033045.0,IAG.MC,7.887,7.8728,7.8466,7.741,7.8091,7.9975,7.8738,7.8752,7.8662,7.8081,7.7849,7.8936,7.8541,7.88,7.8799,7.8099,7.7897,7.9781,7.9044,7.8748,7.8195,7.8023,7.8407,7.96,37.318,47.0279,48.6479,48.5394,49.2768,52.3754,26.9966,16.9402,12.4466,10.1747,12.3624,20.0877,-0.052,-0.029,0.135,0.328,-0.354,-0.258,-100.0,-65.2681,-28.1861,40.1511,4.9626,-53.3192,-0.3488,-0.3488,-0.3488,-0.3488,-0.3488,-0.3488,-25.3639,-5.9442,-2.7042,-2.9211,-1.4464,4.7509,0.9934,0.9963,1.0176,1.0439,0.9566,0.968,66.6667,0.0,0.0,80.0,0.0,85.7143,28.5714,92.8571,52.381,4.7619,9.5238,76.1905,8.457,11.9051,8.3225,1.1511,0.9181,6.7186,18.2228,18.7473,20.3195,23.1178,23.5273,22.1212,21.5897,23.8142,24.0087,23.6562,23.9633,25.3078,0.1148,0.2104,0.3375,0.8111,1.2272,2.179,0.1361,0.2672,0.3987,0.83,1.2499,2.4929,8.016,7.887,7.758,7.9792,7.7664,7.8728,7.8466,7.7104,7.9827,7.3489,8.1331,7.741,7.8091,7.3515,8.2668,7.4481,7.9975,8.5469,2.6905,2.8743,3.0386,3.2099,3.181,3.0037,4.7218,6.6506,0.0271,-0.0301,-0.0572,48.4792,62.5829,-0.9369,45.9956,7.1973,20341837.5414,-201632587.0
2015-05-22,7.63,7414190.0,IAG.MC,7.8013,7.8302,7.833,7.7288,7.7841,7.9851,7.7453,7.7943,7.8121,7.7933,7.7686,7.8765,7.6843,7.7465,7.7776,7.7631,7.7574,7.9524,7.8519,7.8459,7.8144,7.8,7.8353,7.9555,19.1391,32.6824,38.5729,43.9583,46.1957,50.6451,34.9547,18.9115,13.2321,10.2113,12.109,19.6616,-0.257,-0.213,-0.095,-0.171,-0.526,-0.521,-100.0,-142.0678,-160.3936,-26.5747,-49.4335,-96.6794,-0.7306,-0.7306,-0.7306,-0.7306,-0.7306,-0.7306,-61.7219,-34.6353,-22.8542,-12.0834,-7.6087,1.2903,0.9674,0.9728,0.9877,0.9781,0.9355,0.9361,33.3333,100.0,100.0,60.0,100.0,71.4286,21.4286,85.7143,47.619,0.0,7.1429,73.8095,50.871,26.7967,17.9446,10.6872,7.0415,2.1923,41.8795,32.4051,29.4423,27.2673,26.2967,23.6201,13.6375,18.7084,20.4834,22.0018,22.837,24.679,0.2786,0.3703,0.4913,0.9552,1.3707,2.3291,0.0907,0.2138,0.3418,0.7708,1.1904,2.4335,8.0758,7.8013,7.5268,8.0549,7.6055,7.8302,7.833,7.6428,8.0232,7.3343,8.1233,7.7288,7.7841,7.348,8.2202,7.4266,7.9851,8.5435,2.9059,2.9953,3.124,3.2795,3.2531,3.077,4.7315,6.6604,0.0109,-0.0435,-0.0544,31.6646,49.8132,-0.3819,45.1284,7.225,16498563.5414,-209046777.0
