date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Down 5,Aroon Up 5,Aroon Down 7,Aroon Up 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Lower Band 3,Real Upper Band 3,Real Middle Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Middle Band 14,Real Lower Band 14,Real Upper Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Upper Band 42,Real Lower Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD,MACD_Signal,MACD_Hist,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2017-04-26,34.94,6069918.0,JD,34.8233,34.558,34.1414,33.2929,32.7,31.8917,34.885,34.728,34.5021,33.8082,33.3128,32.4675,35.0327,35.0544,34.9876,34.577,34.241,33.7597,34.6645,34.6219,34.4552,33.5158,33.0292,32.462,94.7668,90.001,85.3857,76.3607,72.556,67.1929,88.8403,83.7012,70.5747,48.138,42.7291,30.6179,0.59,1.58,2.22,3.41,3.56,4.67,42.8212,73.3283,80.2068,118.8277,154.3282,218.6419,-0.4364,-0.4364,-0.4364,-0.4364,-0.4364,-0.4364,89.5335,80.002,70.7714,52.7215,45.1121,34.3859,1.0172,1.0474,1.0678,1.1082,1.1134,1.1543,100.0,0.0,0.0,100.0,14.2857,100.0,0.0,100.0,0.0,100.0,42.8571,100.0,73.4524,82.3747,80.1814,65.5876,57.7429,45.9947,5.3586,3.6531,4.1115,7.2948,9.0691,11.7501,35.0114,37.7999,37.3799,35.1015,33.8542,31.7646,0.0833,0.1083,0.1801,0.6806,1.2878,3.3939,0.544,1.1205,1.6378,3.2752,4.8071,9.1748,34.4647,35.182,34.8233,34.558,33.8114,35.3046,34.1414,32.6546,35.6283,33.2929,31.2643,35.3215,30.3292,35.0708,32.7,31.8917,34.2928,29.4906,1.4823,1.6967,1.7914,1.9075,1.9352,1.9683,25.4412,28.3731,0.9515,0.7307,0.2209,90.2091,87.7266,3.4659,54.7163,31.9241,-17238872.3394,519204048.0
2017-04-27,35.3,4982978.0,JD,35.0667,34.824,34.4929,33.5121,32.8829,31.9988,35.1233,34.9753,34.7918,34.0758,33.5491,32.626,35.2983,35.3154,35.2671,34.8804,34.5259,33.9794,34.9211,34.9076,34.8199,33.8804,33.3491,32.6581,96.9621,92.322,87.7107,78.1905,73.9948,68.0762,86.9803,84.1392,72.3317,49.5381,43.5256,31.0092,0.73,1.33,2.46,3.07,3.84,4.5,100.0,96.8181,93.2078,114.9505,144.3265,210.2831,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,93.9242,84.6441,75.4214,56.3811,47.9895,36.1523,1.0211,1.0392,1.0749,1.0953,1.1221,1.1461,100.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,14.2857,100.0,40.4762,100.0,83.2603,85.8912,82.8741,67.7393,59.4542,47.052,3.9204,3.1486,3.7337,6.9883,8.8212,11.5939,42.919,41.4839,39.8695,36.3356,34.6911,32.1995,0.0555,0.0866,0.1544,0.632,1.2264,3.3131,0.6077,1.1414,1.6488,3.2862,4.8232,9.2014,34.7363,35.3971,35.0667,34.824,34.1621,35.4859,34.4929,33.2617,35.7241,33.5121,31.3324,35.6919,30.3369,35.4288,32.8829,31.9988,34.5896,29.408,1.3369,1.5588,1.6736,1.83,1.8755,1.9274,25.4562,28.4423,1.01,0.7865,0.2235,94.8645,90.7683,3.5304,55.7548,32.2392,-12825377.5394,524187026.0
2017-04-28,35.07,4759964.0,JD,35.1033,34.968,34.7371,33.7307,33.049,32.106,35.125,35.0573,34.9361,34.2835,33.748,32.7688,35.1926,35.3019,35.3258,35.0585,34.7279,34.1612,34.9255,34.9362,34.8903,34.1213,33.5514,32.8248,69.1587,77.884,78.4125,74.2369,71.4809,66.8974,64.2468,77.1902,70.3264,50.0968,43.9804,31.3237,0.11,0.72,1.71,3.06,3.49,4.5,15.4762,60.5651,66.9182,92.8451,118.5983,182.9945,-0.5584,-0.5584,-0.5584,-0.5584,-0.5584,-0.5584,38.3174,55.768,56.825,48.4738,42.9619,33.7949,1.0031,1.021,1.0513,1.0956,1.1105,1.1472,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,9.5238,100.0,38.0952,100.0,18.7797,49.3942,58.2943,57.3593,53.0777,44.2187,16.1624,10.4104,8.6298,9.0192,10.0493,12.1197,23.6366,30.7328,32.7544,33.2839,32.7846,31.3346,0.277,0.3093,0.3723,0.8269,1.408,3.4742,0.4051,0.9131,1.4133,3.0515,4.5935,8.9823,34.8056,35.401,35.1033,34.968,34.4948,35.4412,34.7371,33.8803,35.594,33.7307,31.5839,35.8775,30.411,35.687,33.049,32.106,34.8208,29.3912,1.629,1.6944,1.7576,1.8673,1.9025,1.9462,25.4715,28.5086,1.026,0.8344,0.1916,84.1526,89.7421,3.6894,55.965,32.5781,-13381736.968,519427062.0
2017-05-01,35.34,5712699.0,JD,35.2367,35.122,34.9329,33.9214,33.229,32.2171,35.2433,35.1813,35.0868,34.4981,33.9562,32.9193,35.338,35.4201,35.4609,35.2597,34.9444,34.3529,34.9748,35.0108,35.0052,34.3474,33.7785,33.0052,79.5064,82.0119,81.1494,75.7848,72.6272,67.5726,49.0911,71.631,68.6075,50.6155,44.4136,31.6307,0.4,0.77,1.37,2.67,3.78,4.67,91.25,103.5503,93.977,90.3637,112.3454,175.0864,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,59.0127,64.0239,62.2987,51.5696,45.2544,35.1453,1.0114,1.0223,1.0403,1.0817,1.1198,1.1523,66.6667,66.6667,0.0,80.0,0.0,85.7143,0.0,92.8571,4.7619,95.2381,35.7143,97.619,18.7797,49.3942,58.2943,57.3593,53.0777,44.2187,11.743,8.8156,7.7309,8.5855,9.7356,11.9363,17.1735,26.0246,29.3427,31.6836,31.7611,30.8604,0.1847,0.2474,0.3192,0.7678,1.341,3.3915,0.2701,0.7305,1.2114,2.8335,4.3748,8.7684,34.9987,35.4746,35.2367,35.122,34.7858,35.4582,34.9329,34.2603,35.6054,33.9214,31.712,36.1309,30.5075,35.9506,33.229,32.2171,35.0668,29.3675,1.4833,1.5885,1.6688,1.8076,1.856,1.9143,25.487,28.5769,1.0484,0.8772,0.1712,79.9954,86.3375,3.8647,55.0596,32.9287,-10591814.2005,525139761.0
2017-05-02,35.45,5194750.0,JD,35.2867,35.22,35.09,34.1464,33.4357,32.3248,35.35,35.2907,35.2161,34.7019,34.1581,33.0696,35.4574,35.5249,35.5775,35.4396,35.1458,34.5393,34.9962,35.0685,35.1071,34.6499,34.0661,33.1749,82.9933,83.5733,82.2207,76.4068,73.0899,67.8464,39.5733,62.3766,64.8139,50.6147,44.6307,31.8876,0.15,0.49,1.1,3.15,4.34,4.52,60.274,79.8817,87.4891,81.1913,102.0153,160.8564,0.1439,0.1439,0.1439,0.1439,0.1439,0.1439,65.9867,67.1467,64.4415,52.8135,46.1797,35.6927,1.0042,1.014,1.032,1.0975,1.1395,1.1461,100.0,33.3333,60.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,33.3333,100.0,20.5377,25.3588,42.052,50.604,48.9727,42.4191,15.6656,11.8332,10.0049,9.5892,10.3317,12.1721,10.3273,19.8736,24.5257,29.2367,30.1631,30.106,0.2731,0.348,0.4236,0.863,1.4271,3.4607,0.18,0.5844,1.0383,2.6311,4.1665,8.5597,34.9674,35.606,35.2867,35.22,34.8463,35.5937,35.09,34.5312,35.6488,34.1464,32.0027,36.2902,30.7301,36.1413,33.4357,32.3248,35.31,29.3395,1.6393,1.659,1.706,1.8133,1.8555,1.9096,25.5028,28.6456,1.0628,0.9143,0.1484,75.9097,80.0192,4.1096,60.9803,33.2373,-7116190.0998,530334511.0
2017-05-03,35.15,7920871.0,JD,35.3133,35.262,35.1729,34.3207,33.5895,32.4252,35.2817,35.2673,35.2311,34.8357,34.314,33.201,35.2604,35.3965,35.5039,35.5002,35.2626,34.6835,34.9991,35.0707,35.1103,34.7424,34.1946,33.2947,48.9329,64.4897,69.6291,71.0472,69.7154,66.2833,47.6299,52.9913,57.0331,49.5395,44.3884,32.0374,0.08,0.21,0.58,2.44,3.23,4.22,-100.0,-98.1183,-32.1366,58.3541,80.7342,137.1409,-0.3725,-0.3725,-0.3725,-0.3725,-0.3725,-0.3725,-2.1343,28.9795,39.2582,42.0944,39.4308,32.5666,1.0023,1.006,1.0168,1.0746,1.1012,1.1364,66.6667,100.0,100.0,80.0,0.0,85.7143,0.0,92.8571,4.7619,95.2381,30.9524,97.619,63.743,15.45,10.3486,35.5625,39.5428,38.1798,24.8401,18.929,15.5537,12.3855,12.1279,12.9917,5.5003,13.8627,19.1444,26.0563,27.9927,29.0389,0.5421,0.6384,0.7231,1.1613,1.7192,3.7383,0.12,0.4675,0.89,2.4432,3.9681,8.3559,35.0655,35.5612,35.3133,35.262,34.9903,35.5337,35.1729,34.8091,35.5366,34.3207,32.2781,36.3634,30.8789,36.3002,33.5895,32.4252,35.4987,29.3518,2.0695,1.9189,1.8894,1.9054,1.9204,1.9491,25.5189,28.7107,1.038,0.9391,0.0989,75.3706,77.0919,4.2649,62.7493,33.5399,-5097144.5508,522413640.0
2017-05-04,35.4,10001587.0,JD,35.3333,35.282,35.2357,34.53,33.7781,32.544,35.325,35.3133,35.2879,34.9796,34.4786,33.3394,35.371,35.4509,35.5497,35.6018,35.4017,34.8384,35.0048,35.0752,35.1265,34.9083,34.4066,33.4642,66.2478,71.3132,73.565,72.7619,70.8913,66.9336,53.0009,45.483,50.3639,48.5412,44.1577,32.1836,0.06,0.1,0.44,2.93,3.96,4.99,46.4428,56.3677,71.9587,69.909,84.8175,138.5041,0.2606,0.2606,0.2606,0.2606,0.2606,0.2606,32.4955,42.6264,47.13,45.5237,41.7826,33.8672,1.0017,1.0028,1.0126,1.0902,1.126,1.1641,33.3333,66.6667,80.0,60.0,85.7143,71.4286,0.0,85.7143,0.0,90.4762,28.5714,95.2381,63.743,15.45,10.3486,35.5625,39.5428,38.1798,18.1414,15.7858,13.7059,11.6657,11.6638,12.7479,4.017,11.5608,16.8701,24.5421,26.9214,28.4939,0.3614,0.5107,0.6198,1.0784,1.6373,3.6493,0.08,0.374,0.7628,2.2687,3.7791,8.1569,35.0709,35.5958,35.3333,35.282,34.9882,35.5758,35.2357,34.8892,35.5823,34.53,32.6993,36.3607,31.1419,36.4143,33.7781,32.544,35.6818,29.4063,1.8757,1.8278,1.8248,1.8652,1.8883,1.9254,25.5352,28.7776,1.0267,0.9566,0.0701,77.0837,76.1213,4.4309,64.5569,33.8031,1367023.3688,532415227.0
2017-05-05,35.78,9033875.0,JD,35.4433,35.424,35.3557,34.7486,33.9805,32.6638,35.5483,35.4793,35.4239,35.1463,34.6606,33.4899,35.6909,35.6805,35.7324,35.769,35.5825,35.0149,35.0647,35.1828,35.198,35.1328,34.6601,33.652,80.9639,78.9854,78.5049,75.169,72.59,67.8977,45.6983,41.7003,47.9095,48.1448,44.1475,32.3764,0.33,0.71,0.84,3.06,4.25,5.03,100.0,166.6667,195.5711,96.5225,95.0097,143.793,0.3784,0.3784,0.3784,0.3784,0.3784,0.3784,61.9277,57.9709,57.0098,50.3381,45.1799,35.7954,1.0093,1.0202,1.024,1.0935,1.1348,1.1636,100.0,33.3333,60.0,100.0,71.4286,100.0,7.1429,100.0,0.0,100.0,26.1905,100.0,31.0931,26.5693,33.1831,42.9913,43.9439,40.2784,11.6499,12.2759,11.5086,10.7398,11.052,12.419,22.1635,21.1594,22.9396,26.938,28.3799,29.1707,0.2409,0.4086,0.5312,1.0014,1.5593,3.5624,0.4583,0.7042,1.0589,2.5116,4.0042,8.3677,34.9253,35.9614,35.4433,35.424,35.014,35.834,35.3557,34.9293,35.7821,34.7486,33.1143,36.3828,31.414,36.5469,33.9805,32.6638,35.901,29.4267,1.9266,1.8603,1.843,1.8613,1.8778,1.9088,25.5517,28.8476,1.0364,0.9726,0.0639,78.7969,77.0837,4.5293,67.5163,34.0322,7470992.9634,541449102.0
2017-05-08,38.55,31389643.0,JD,36.5767,36.066,35.82,35.1564,34.2814,32.8355,37.1017,36.5213,36.2225,35.6531,35.076,33.7637,37.8707,37.3325,37.05,36.5843,36.2143,35.4287,36.6137,36.2839,36.0994,36.2407,35.5699,34.2084,96.6993,93.8857,91.6982,85.3398,81.0527,73.6374,60.8702,50.156,52.4936,49.7899,45.141,32.8703,3.4,3.21,3.25,5.71,6.32,7.21,100.0,166.6667,233.3333,348.9924,224.5231,246.6254,0.4786,0.4786,0.4786,0.4786,0.4786,0.4786,93.3987,87.7714,83.3964,70.6796,62.1054,47.2747,1.0967,1.0908,1.0921,1.1739,1.1961,1.2301,100.0,0.0,40.0,100.0,57.1429,100.0,0.0,100.0,0.0,100.0,23.8095,100.0,91.2141,83.9791,79.9982,71.1773,65.0097,53.1195,3.4256,5.4725,6.2662,7.7694,8.8676,11.1062,74.5532,62.8443,56.3905,46.1425,41.8187,36.2748,0.1606,0.3268,0.4553,0.9298,1.4851,3.4776,3.4956,3.7534,4.0976,5.5222,7.0035,11.3585,33.7688,39.3846,36.5767,36.066,33.5498,38.5822,35.82,33.551,38.089,35.1564,32.8996,37.4133,31.1801,37.3827,34.2814,32.8355,36.5089,29.162,4.0542,3.0986,2.6928,2.2175,2.0687,1.9339,25.5687,28.9446,1.2532,1.0287,0.2245,87.9789,81.2865,4.8272,72.0663,34.2937,14645768.5062,572838745.0
2017-05-09,38.53,16211102.0,JD,37.62,36.682,36.3143,35.5257,34.5919,33.01,38.0783,37.3427,36.9,36.103,35.4622,34.0285,38.5704,38.1909,37.8761,37.2266,36.7523,35.8098,37.4461,36.996,36.8965,36.9532,36.3297,34.7189,95.8413,93.2887,91.2265,85.0688,80.8634,73.5401,70.9848,56.9207,56.4228,51.3176,46.0871,33.3524,3.13,3.08,3.46,5.17,6.52,7.33,54.0401,86.7318,120.6444,233.91,208.908,223.7765,-0.4366,-0.4366,-0.4366,-0.4366,-0.4366,-0.4366,91.6826,86.5774,82.4531,70.1377,61.7268,47.0802,1.0884,1.0869,1.0987,1.155,1.2037,1.2349,66.6667,0.0,20.0,80.0,42.8571,85.7143,0.0,92.8571,0.0,95.2381,21.4286,97.619,91.2141,83.9791,79.9982,71.1773,65.0097,53.1195,2.7915,4.7645,5.625,7.3029,8.4897,10.8541,60.7535,54.7139,50.6201,43.3715,40.0365,35.4514,0.1071,0.2615,0.3903,0.8634,1.4144,3.3948,2.3304,3.0027,3.5122,5.1278,6.67,11.088,35.0178,40.2222,37.62,36.682,33.6215,39.7425,36.3143,33.4777,39.1509,35.5257,32.9032,38.1482,31.1732,38.0106,34.5919,33.01,37.0356,28.9844,3.3184,2.8487,2.5725,2.1918,2.059,1.9327,25.586,29.0405,1.4072,1.1044,0.3028,89.1165,85.2974,4.9716,71.7111,35.0131,9850935.5203,556627643.0
2017-05-10,39.32,16745122.0,JD,38.8,37.516,36.8829,35.9079,34.9086,33.2067,38.9283,38.222,37.6514,36.6089,35.892,34.322,39.3278,39.049,38.7273,37.9288,37.3488,36.234,38.2622,38.0113,37.7209,37.6978,37.1043,35.3376,97.2743,94.8923,92.9077,86.8454,82.5532,74.8824,78.2711,62.73,60.0753,52.8645,47.0646,33.8515,3.54,4.17,3.98,5.35,6.65,8.26,100.0,70.1625,91.5213,174.1728,204.4949,214.9817,0.8191,0.8191,0.8191,0.8191,0.8191,0.8191,94.5486,89.7846,85.8154,73.6907,65.1064,49.7647,1.0989,1.1186,1.1126,1.1575,1.2036,1.2659,100.0,0.0,0.0,100.0,28.5714,100.0,0.0,100.0,0.0,100.0,19.0476,100.0,92.8436,85.9674,81.9903,72.9747,66.6141,54.3151,2.0412,3.9243,4.8573,6.7269,8.0149,10.5299,55.0037,52.0066,49.0835,43.0553,39.9988,35.5681,0.0714,0.2092,0.3345,0.8017,1.347,3.314,1.9236,2.7722,3.3805,5.1315,6.7224,11.194,38.0644,39.5356,38.8,37.516,34.3106,40.7214,36.8829,33.5104,40.2553,35.9079,32.7909,39.0248,31.0561,38.761,34.9086,33.2067,37.6204,28.7929,2.9647,2.7113,2.5023,2.1651,2.0354,1.9057,25.6038,29.1433,1.5748,1.1985,0.3763,91.6913,89.5956,5.2542,73.8733,35.6247,25170940.7544,573372765.0
2017-05-11,39.76,13039746.0,JD,39.2033,38.388,37.4986,36.2943,35.2638,33.3988,39.4083,38.97,38.3707,37.1225,36.3331,34.6268,39.8452,39.7049,39.4357,38.5905,37.9343,36.6663,38.89,38.7758,38.4279,38.3488,37.9348,35.9209,97.8836,95.6208,93.693,87.7216,83.4099,75.5889,83.9036,67.9713,63.6366,54.5019,48.1177,34.3858,1.21,4.36,4.31,5.41,7.46,8.07,100.0,80.2861,81.4964,143.0955,195.7543,208.3755,0.488,0.488,0.488,0.488,0.488,0.488,95.7671,91.2416,87.3859,75.4433,66.8198,51.1778,1.0314,1.1232,1.1216,1.1575,1.231,1.2547,100.0,0.0,0.0,100.0,14.2857,100.0,0.0,100.0,0.0,100.0,16.6667,100.0,95.1685,88.9362,85.0042,75.7873,69.1807,56.2903,1.3288,3.0347,4.0085,6.0442,7.4343,10.1182,53.6761,51.8238,49.4534,43.8819,40.8102,36.1793,0.0476,0.1673,0.2867,0.7445,1.2829,3.2351,1.9224,2.8577,3.5376,5.405,7.0422,11.5675,38.1856,40.2211,39.2033,38.388,35.6169,41.1591,37.4986,33.8361,41.1611,36.2943,32.7356,39.853,31.0777,39.4499,35.2638,33.3988,38.2159,28.5817,3.0026,2.7738,2.5702,2.2128,2.0667,1.9146,25.6221,29.2494,1.7233,1.3034,0.4199,93.9685,91.5921,5.4365,74.8208,36.2223,33203424.2904,586412511.0
2017-05-12,40.56,13923142.0,JD,39.88,39.344,38.2714,36.7221,35.6376,33.6176,40.0867,39.694,39.1361,37.6912,36.8145,34.9599,40.5532,40.447,40.2044,39.3075,38.5722,37.1387,39.6322,39.5569,39.363,39.0682,38.7689,36.6443,98.6851,96.6928,94.8926,89.1383,84.8318,76.8041,88.2288,72.6716,67.0749,56.2159,49.2429,34.9567,2.03,4.78,5.41,5.99,7.85,9.19,100.0,130.9631,97.539,135.6491,184.8434,213.1999,0.7789,0.7789,0.7789,0.7789,0.7789,0.7789,97.3702,93.3856,89.7851,78.2766,69.6636,53.6082,1.0527,1.1336,1.1539,1.1733,1.24,1.293,100.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,14.2857,100.0,96.8794,91.4731,87.7049,78.4985,71.7464,58.3649,0.9477,2.4923,3.4659,5.5762,7.024,9.8163,59.7911,55.9659,52.9117,46.2915,42.6971,37.3377,0.0317,0.1339,0.2458,0.6913,1.2218,3.1581,2.0016,3.0062,3.7522,5.7389,7.4269,12.0121,38.8534,40.9066,39.88,39.344,37.809,40.879,38.2714,34.6343,41.9085,36.7221,32.6871,40.7572,31.048,40.2273,35.6376,33.6176,38.8621,28.3731,2.7512,2.6486,2.4977,2.1832,2.0422,1.8885,25.6408,29.3625,1.8838,1.4195,0.4643,96.2841,93.9813,5.7283,76.9248,36.8645,42436665.8272,600335653.0
2017-05-15,40.23,12498618.0,JD,40.1833,39.68,38.9614,37.0986,36.0071,33.8283,40.2617,39.9893,39.6257,38.159,37.232,35.2675,40.4844,40.606,40.5146,39.7861,39.0585,37.5455,39.7344,39.7182,39.6652,39.3744,39.2162,37.1531,79.9496,85.8558,86.9352,84.7923,81.7954,75.2218,91.2966,76.6094,70.1599,57.8791,50.3605,35.5332,0.91,1.68,4.83,5.27,7.76,8.85,52.9469,85.1166,92.3567,110.397,150.5712,194.7034,-0.6898,-0.6898,-0.6898,-0.6898,-0.6898,-0.6898,59.8992,71.7116,73.8703,69.5845,63.5907,50.4435,1.0231,1.0436,1.1364,1.1507,1.239,1.282,100.0,0.0,0.0,100.0,0.0,100.0,42.8571,100.0,0.0,100.0,11.9048,100.0,97.4321,92.3605,88.6696,79.5003,72.7131,59.1694,0.6345,1.9837,2.934,5.0891,6.586,9.4836,48.7825,49.9493,48.8564,44.5613,41.686,36.9698,0.0212,0.1071,0.2107,0.6419,1.1636,3.0829,1.6262,2.6967,3.508,5.6208,7.365,12.0179,39.5268,40.8399,40.1833,39.68,38.2558,41.1042,38.9614,35.9942,41.9287,37.0986,32.8157,41.3815,31.2506,40.7637,36.0071,33.8283,39.3974,28.2593,2.7621,2.684,2.5497,2.2396,2.0913,1.9239,25.6599,29.4712,1.9618,1.528,0.4338,87.0474,92.4333,5.9704,72.0221,37.5585,37198090.9566,587837035.0
2017-05-16,40.77,14975910.0,JD,40.52,40.128,39.6743,37.515,36.3905,34.0481,40.555,40.3527,40.0779,38.6485,37.665,35.5903,40.8086,40.9349,40.9076,40.2879,39.5639,37.9703,39.9248,40.0133,40.0532,39.762,39.6976,37.6837,86.3231,88.4936,88.7381,85.9955,82.8501,76.0489,93.3418,79.7596,72.8041,59.4235,51.4249,36.0959,1.01,2.24,4.99,5.83,8.05,9.23,100.0,78.7089,95.0789,100.648,133.8542,185.0895,0.6364,0.6364,0.6364,0.6364,0.6364,0.6364,72.6461,76.9872,77.4762,71.991,65.7002,52.0979,1.0254,1.0581,1.1395,1.1669,1.246,1.2926,66.6667,0.0,0.0,80.0,0.0,85.7143,35.7143,92.8571,4.7619,95.2381,9.5238,97.619,97.4321,92.3605,88.6696,79.5003,72.7131,59.1694,0.4712,1.6836,2.6078,4.7752,6.2978,9.2589,36.2298,42.3919,43.4235,41.8125,39.8619,36.094,0.0141,0.0857,0.1806,0.5961,1.1082,3.0095,1.0841,2.1574,3.0068,5.2193,7.0143,11.7317,40.0755,40.9645,40.52,40.128,39.0707,41.1853,39.6743,37.9839,41.3646,37.515,33.0239,42.0061,31.461,41.32,36.3905,34.0481,39.9567,28.1395,2.4465,2.4965,2.4263,2.1869,2.0553,1.8982,25.6795,29.5842,2.0436,1.6311,0.4125,85.5905,89.6407,6.3012,71.6829,38.2146,43227353.4242,602812945.0
2017-05-17,40.04,10284555.0,JD,40.3467,40.272,39.8871,37.8536,36.7333,34.25,40.315,40.3233,40.1693,38.9851,37.9968,35.869,40.3325,40.6572,40.8007,40.4916,39.8648,38.2963,39.9326,40.0145,40.0519,39.8118,39.7762,37.9653,52.4897,67.2883,72.8768,77.1129,76.5544,72.6886,76.9745,77.2482,72.6465,60.247,52.1613,36.5755,-0.52,0.72,1.49,4.74,7.2,8.48,-65.2367,16.9067,47.5052,78.7093,106.8095,162.0939,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,4.9794,34.5766,45.7536,54.2259,53.1088,45.3772,0.9872,1.0183,1.0387,1.1343,1.2192,1.2687,33.3333,0.0,0.0,60.0,0.0,71.4286,28.5714,85.7143,0.0,90.4762,7.1429,95.2381,44.24,67.2027,71.701,70.9526,66.8882,56.238,9.3292,6.6756,6.1249,6.5403,7.4635,9.801,24.1327,34.0328,37.1622,38.4917,37.6173,34.9912,0.2794,0.3385,0.4248,0.8235,1.3254,3.2078,0.7228,1.7259,2.5773,4.8465,6.6803,11.4524,39.7282,40.9651,40.3467,40.272,39.5516,40.9924,39.8871,38.4623,41.312,37.8536,33.3668,42.3403,31.8379,41.6288,36.7333,34.25,40.3801,28.1199,2.4933,2.5331,2.4744,2.2461,2.112,1.9462,25.6996,29.6888,2.0261,1.7101,0.316,73.0288,81.8889,6.5526,61.1798,38.7461,34588327.2242,592528390.0
2017-05-18,40.16,12521356.0,JD,40.3233,40.352,40.12,38.2171,37.0571,34.451,40.2217,40.286,40.2375,39.2927,38.3083,36.1439,40.2304,40.5319,40.7455,40.6665,40.1357,38.6072,39.9346,40.0182,40.0634,39.8839,39.8615,38.2265,56.6766,68.8234,73.7757,77.5239,76.8579,72.8903,68.8888,63.5202,63.9893,58.4903,51.6521,36.7187,-0.07,0.4,1.63,5.09,6.8,8.44,-100.0,-166.6667,-37.7642,53.4025,79.126,136.3999,0.6288,0.6288,0.6288,0.6288,0.6288,0.6288,13.3531,37.6467,47.5515,55.0479,53.7158,45.7806,0.9983,1.0101,1.0423,1.1451,1.2038,1.2661,0.0,100.0,100.0,40.0,0.0,57.1429,21.4286,78.5714,0.0,85.7143,4.7619,92.8571,52.7172,8.6082,12.0461,35.6541,41.4686,42.5881,40.937,27.9907,22.3769,15.8163,14.063,13.3355,12.6745,23.5537,28.5064,33.3439,33.9898,33.1201,1.5563,1.6408,1.7341,2.1347,2.6323,4.5014,0.4818,1.3807,2.2091,4.5003,6.3622,11.1797,39.6841,40.9626,40.3233,40.352,39.8101,40.8939,40.12,39.2237,41.0163,38.2171,33.8688,42.5655,32.1976,41.9167,37.0571,34.451,40.7861,28.1158,3.1554,2.9194,2.7566,2.4005,2.2195,2.0012,25.72,29.7935,1.999,1.7679,0.2311,70.8442,76.4878,6.7468,67.4346,41.0118,43849274.7366,605049746.0
2017-05-19,41.06,12501170.0,JD,40.42,40.452,40.3686,38.6257,37.3948,34.7067,40.59,40.522,40.4725,39.6717,38.6722,36.4513,40.8622,40.9349,41.0716,41.0129,40.516,38.9751,39.965,40.0518,40.1759,40.1444,40.1342,38.7542,78.2449,78.3487,79.6712,80.3709,78.999,74.346,53.4864,56.7854,60.1074,57.6727,51.5405,36.9673,0.29,0.5,1.74,5.72,7.09,10.74,100.0,121.5409,134.3738,91.8239,105.4538,159.6611,0.4538,0.4538,0.4538,0.4538,0.4538,0.4538,56.4898,56.6975,59.3424,60.7418,57.998,48.692,1.0071,1.0123,1.0443,1.1619,1.2087,1.3542,100.0,66.6667,80.0,100.0,0.0,100.0,14.2857,100.0,0.0,100.0,2.381,100.0,22.6815,29.8461,36.8159,47.0431,49.3093,47.1616,25.3397,21.0039,18.1211,14.0655,12.9314,12.7327,40.2066,38.8755,39.2386,39.055,38.0893,35.4623,1.0375,1.3127,1.4864,1.9822,2.507,4.3943,1.6462,2.4296,3.2185,5.5039,7.3842,12.2386,39.5096,41.3304,40.42,40.452,39.6646,41.2394,40.3686,39.5347,41.2025,38.6257,34.3614,42.89,32.4556,42.334,37.3948,34.7067,41.2187,28.1946,3.3239,3.0442,2.8538,2.4516,2.2484,2.0012,25.741,29.9061,2.0267,1.8196,0.2071,66.9253,70.2661,7.1562,64.1527,38.59,43656949.0443,617550916.0
