date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Lower Band 3,Real Middle Band 3,Real Upper Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Lower Band 7,Real Upper Band 7,Real Middle Band 7,Real Upper Band 14,Real Middle Band 14,Real Lower Band 14,Real Upper Band 21,Real Lower Band 21,Real Middle Band 21,Real Middle Band 42,Real Upper Band 42,Real Lower Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2013-01-30,12.715,1049604.0,GRF.MC,12.7717,12.696,12.5582,12.3911,12.5721,12.481,12.7575,12.736,12.6705,12.4766,12.4817,12.5158,12.7708,12.7875,12.7405,12.5816,12.5345,12.5402,12.705,12.6882,12.6093,12.3542,12.6955,12.5372,64.8231,67.6093,64.002,57.0397,54.6291,53.6249,52.6027,39.7926,29.9509,17.8989,13.3883,10.6065,0.015,0.3675,0.69,0.14,-0.465,0.44,-100.0,28.8861,56.0887,97.7198,28.6596,60.4299,-0.3333,-0.3333,-0.3333,-0.3333,-0.3333,-0.3333,29.6462,35.2187,28.0041,14.0794,9.2582,7.2499,1.0012,1.0298,1.0574,1.0111,0.9647,1.0358,0.0,33.3333,60.0,0.0,71.4286,28.5714,42.8571,85.7143,61.9048,4.7619,80.9524,52.381,10.8852,19.745,14.3789,1.8857,1.9647,0.2263,20.3824,19.3475,20.7831,23.2953,23.8557,23.2766,25.3617,28.8675,27.7636,24.1907,22.9364,23.1714,0.1508,0.2418,0.3712,0.8631,1.3395,2.6759,0.1876,0.3608,0.4959,0.8963,1.2879,2.6638,12.6915,12.7717,12.8518,12.696,12.4504,12.9416,12.0549,13.0616,12.5582,12.9405,12.3911,11.8416,13.3066,11.8377,12.5721,12.481,13.1322,11.8298,1.9396,1.9661,2.0067,2.0814,2.103,2.1527,11.3829,8.461,-0.0242,0.0507,0.0266,91.089,85.1632,-1.6093,66.8521,11.7771,75112461.6772,115061928.0
2013-01-31,12.525,1394562.0,GRF.MC,12.68,12.708,12.6218,12.3984,12.541,12.487,12.6342,12.679,12.6622,12.4945,12.4774,12.5178,12.5986,12.6699,12.6716,12.5733,12.5343,12.5402,12.625,12.6857,12.5999,12.3561,12.6866,12.5371,31.9012,46.2856,49.3789,50.3358,50.3019,51.5538,42.5927,31.9136,25.8313,16.8955,13.0194,10.403,-0.275,0.06,0.445,0.1025,-0.655,0.2525,-100.0,-103.1409,-10.5889,50.9844,5.1915,21.4231,-0.5769,-0.5769,-0.5769,-0.5769,-0.5769,-0.5769,-36.1975,-7.4287,-1.2422,0.6715,0.6037,3.1076,0.9785,1.0048,1.0368,1.0083,0.9503,1.0206,100.0,0.0,40.0,0.0,57.1429,14.2857,35.7143,78.5714,57.1429,0.0,78.5714,50.0,22.5728,0.3977,1.1138,3.8524,5.6412,2.0583,26.2909,23.0934,23.21,24.2933,24.4883,23.5986,16.6075,22.9104,23.7329,22.491,21.8729,22.6468,0.198,0.291,0.4157,0.8989,1.3733,2.7097,0.1251,0.2887,0.425,0.8323,1.2266,2.6004,12.4501,12.68,12.9099,12.708,12.5069,12.9091,12.2945,12.9491,12.6218,12.952,12.3984,11.8448,13.2233,11.8586,12.541,12.487,13.1351,11.839,2.0046,2.0119,2.0427,2.1103,2.1321,2.1828,11.3943,8.4757,-0.0147,0.038,0.0233,80.5668,62.44,-1.6301,63.1756,11.788,74468817.6772,113667366.0
2013-02-01,12.505,1826782.0,GRF.MC,12.5817,12.669,12.6443,12.4037,12.5058,12.492,12.5467,12.6113,12.633,12.5087,12.4742,12.5186,12.5221,12.5904,12.6148,12.5613,12.5306,12.5383,12.5717,12.6621,12.5965,12.3574,12.6749,12.5369,29.533,44.4414,48.0312,49.6739,49.8653,51.34,44.2404,29.2167,23.7808,16.3755,12.8467,10.2495,-0.295,-0.195,0.1575,0.075,-0.7375,0.2075,-82.3129,-107.6027,-83.4518,27.2425,-5.4585,-0.3721,-0.0202,-0.0202,-0.0202,-0.0202,-0.0202,-0.0202,-40.934,-11.1173,-3.9377,-0.6521,-0.2694,2.68,0.977,0.9846,1.0128,1.006,0.9443,1.0169,100.0,33.3333,20.0,100.0,42.8571,0.0,28.5714,71.4286,52.381,0.0,76.1905,47.619,47.5359,18.4289,11.4778,9.6155,9.3921,3.9574,31.2838,26.7051,25.7376,25.4437,25.2379,23.9835,11.1246,18.3939,20.4377,20.9798,20.9042,22.1575,0.2345,0.3353,0.4588,0.9372,1.4104,2.7477,0.0834,0.2309,0.3643,0.7728,1.1682,2.5385,12.3924,12.5817,12.7709,12.669,12.4097,12.9283,12.3798,12.9087,12.6443,12.96,12.4037,11.8475,13.1117,11.8999,12.5058,12.492,13.1373,11.8466,1.9983,2.0079,2.0364,2.1041,2.128,2.1813,11.4054,8.4903,-0.008,0.0269,0.0189,63.0291,41.4841,-1.4447,60.4243,11.7988,74893221.5762,111840584.0
2013-02-04,12.325,1305208.0,GRF.MC,12.4517,12.574,12.6243,12.3977,12.4685,12.4943,12.4183,12.4967,12.5532,12.4982,12.4577,12.5109,12.3637,12.4456,12.4973,12.5065,12.4961,12.5202,12.462,12.5123,12.5887,12.3571,12.651,12.5356,14.7502,30.6859,37.3325,44.0592,46.0855,49.4492,49.7963,29.3101,23.2017,16.1746,12.8059,10.1314,-0.39,-0.475,-0.14,-0.085,-0.785,0.1,-100.0,-99.1848,-123.1118,2.8657,-20.031,-22.8076,-0.3485,-0.3485,-0.3485,-0.3485,-0.3485,-0.3485,-70.4995,-38.6282,-25.335,-11.8816,-7.8289,-1.1016,0.9693,0.9629,0.9888,0.9932,0.9401,1.0082,100.0,0.0,0.0,100.0,28.5714,100.0,21.4286,64.2857,47.619,0.0,73.8095,45.2381,60.9079,29.6836,19.7269,13.5621,11.9903,5.2881,27.5796,25.534,25.0683,25.138,25.0471,23.9258,6.7004,13.8449,16.8075,19.1338,19.6837,21.5224,0.2288,0.3407,0.4657,0.9428,1.4157,2.7548,0.0556,0.1847,0.3123,0.7176,1.1126,2.478,12.2718,12.4517,12.6315,12.574,12.2392,12.9088,12.2953,12.9532,12.6243,12.9553,12.3977,11.84,13.0146,11.9223,12.4685,12.4943,13.1364,11.8522,2.2442,2.1653,2.1535,2.1735,2.1838,2.2242,11.4146,8.5049,-0.0062,0.0071,0.0009,41.4947,20.5599,-1.1895,53.1392,11.8095,73943979.3943,110535376.0
2013-02-05,12.5975,1541920.0,GRF.MC,12.4758,12.5335,12.6096,12.4282,12.4518,12.5002,12.4912,12.5045,12.5465,12.5248,12.4695,12.5157,12.5188,12.5192,12.5397,12.5299,12.5134,12.528,12.4654,12.5167,12.5889,12.3682,12.6498,12.5361,60.1015,56.2886,55.0259,52.7639,51.8831,52.1804,33.2523,23.8134,20.1896,15.4249,12.524,9.9609,0.0725,-0.2025,-0.1025,0.4275,-0.35,0.2475,93.4066,7.0922,-31.2321,40.1182,33.6223,14.9429,0.6306,0.6306,0.6306,0.6306,0.6306,0.6306,20.203,12.5772,10.0517,5.5278,3.7662,4.3608,1.0058,0.9842,0.9919,1.0351,0.973,1.02,66.6667,100.0,20.0,80.0,14.2857,85.7143,14.2857,57.1429,42.8571,0.0,71.4286,42.8571,0.1643,1.8268,2.117,5.6796,6.8855,2.97,16.0059,18.5741,20.0358,22.5482,23.3146,23.1036,15.9534,17.9077,19.205,20.1245,20.3108,21.7708,0.1526,0.2726,0.3992,0.8754,1.3483,2.6892,0.1521,0.2628,0.3827,0.7813,1.1746,2.534,12.2495,12.4758,12.7021,12.5335,12.2783,12.7887,12.2864,12.9329,12.6096,12.9794,12.4282,11.877,12.9583,11.9452,12.4518,12.5002,13.1415,11.859,2.5222,2.3298,2.2595,2.2014,2.186,2.1999,11.4264,8.5196,-0.0032,0.0118,0.0085,30.916,30.7039,-0.7326,53.3611,11.8201,74484142.4517,112077296.0
2013-02-06,12.5425,1082260.0,GRF.MC,12.4883,12.499,12.5729,12.4591,12.439,12.5045,12.5246,12.5075,12.5297,12.5401,12.4777,12.5176,12.536,12.5301,12.543,12.535,12.5189,12.5303,12.4663,12.5178,12.5858,12.3763,12.648,12.5362,51.7644,51.4902,51.5956,51.0377,50.7271,51.6039,29.7279,21.1878,18.2017,14.4455,12.1315,9.7659,0.0375,-0.1725,-0.2575,0.4325,-0.2675,0.1775,75.7647,93.8494,18.4189,51.2524,59.8404,29.4422,-0.3545,-0.3545,-0.3545,-0.3545,-0.3545,-0.3545,3.5288,2.9805,3.1913,2.0753,1.4542,3.2079,1.003,0.9864,0.9799,1.0357,0.9791,1.0144,33.3333,100.0,0.0,60.0,0.0,71.4286,7.1429,50.0,38.0952,0.0,69.0476,40.4762,22.6792,10.6854,6.2742,1.7128,4.2814,1.7724,11.1714,15.049,17.257,20.9502,22.2059,22.5576,17.7248,18.6498,19.5675,20.2446,20.3825,21.7719,0.1017,0.2181,0.3422,0.8129,1.2841,2.6251,0.1614,0.2702,0.388,0.7855,1.1786,2.5337,12.253,12.4883,12.7236,12.499,12.3144,12.6836,12.2883,12.8574,12.5729,12.9834,12.4591,11.9349,12.9218,11.9563,12.439,12.5045,13.1444,11.8645,2.4197,2.3105,2.2584,2.2098,2.1954,2.2091,11.4376,8.5341,-0.0006,0.0106,0.01,29.8079,38.1601,-0.1954,48.1333,11.8306,73657689.3608,110995036.0
2013-02-07,12.365,822730.0,GRF.MC,12.5017,12.467,12.5107,12.4852,12.4243,12.4989,12.4629,12.4628,12.4778,12.5275,12.471,12.5111,12.4088,12.4377,12.4672,12.4948,12.4928,12.5163,12.465,12.5116,12.5615,12.3759,12.6424,12.5347,30.9685,38.3143,41.7875,45.8269,47.1659,49.7856,30.7659,20.8058,17.5609,14.1608,12.023,9.641,0.04,-0.16,-0.435,0.365,-0.31,-0.235,-100.0,-56.9599,-78.9245,-14.2444,5.1385,-15.7345,-0.6809,-0.6809,-0.6809,-0.6809,-0.6809,-0.6809,-38.0629,-23.3714,-16.425,-8.3462,-5.6682,-0.4288,1.0032,0.9872,0.966,1.0304,0.9755,0.9813,0.0,66.6667,80.0,40.0,14.2857,57.1429,0.0,42.8571,33.3333,61.9048,66.6667,38.0952,32.8418,19.2779,13.7161,10.46,9.8543,4.5214,25.2749,22.9127,22.6559,23.4453,23.8223,23.351,12.7777,15.5063,17.1905,19.005,19.5484,21.3307,0.2128,0.3194,0.4383,0.8999,1.3679,2.7076,0.1076,0.2162,0.3326,0.7294,1.1225,2.4734,12.3032,12.5017,12.7001,12.467,12.2577,12.6763,12.2643,12.7571,12.5107,12.9482,12.4852,12.0221,12.8961,11.9525,12.4243,12.4989,13.1395,11.8582,2.2698,2.2551,2.2351,2.2171,2.2114,2.2328,11.4469,8.5487,-0.0011,-0.002,-0.0031,36.6828,41.1844,0.244,42.5747,11.8409,72834959.3608,110172306.0
2013-02-08,12.425,789730.0,GRF.MC,12.4442,12.451,12.4693,12.5137,12.4171,12.4976,12.4246,12.4488,12.4563,12.5195,12.471,12.5077,12.4111,12.4219,12.4445,12.4772,12.4806,12.5087,12.458,12.5102,12.5532,12.3778,12.6402,12.5341,42.6506,44.3332,45.8472,47.7682,48.4504,50.3909,40.959,24.8393,19.3843,14.4995,12.1871,9.5878,-0.1725,-0.08,-0.29,0.4,-0.15,-0.0525,-81.0547,-90.944,-117.7708,-63.7334,-22.9834,-38.0747,0.4111,0.4111,0.4111,0.4111,0.4111,0.4111,-14.6988,-11.3336,-8.3056,-4.4637,-3.0993,0.7818,0.9863,0.9936,0.9772,1.0333,0.9881,0.9958,100.0,33.3333,60.0,100.0,0.0,100.0,14.2857,35.7143,28.5714,57.1429,64.2857,35.7143,61.3451,40.9734,30.3246,18.9026,15.4676,7.4049,38.0728,30.817,28.3124,26.2099,25.647,24.2602,9.1214,12.9033,15.1367,17.8764,18.7759,20.915,0.2994,0.4131,0.5332,0.9931,1.4603,2.8007,0.0717,0.173,0.2851,0.6773,1.0691,2.4145,12.2967,12.4442,12.5916,12.451,12.2436,12.6584,12.2844,12.6542,12.4693,12.9032,12.5137,12.1243,12.8842,11.9501,12.4171,12.4976,13.1386,11.8566,2.1095,2.1575,2.1652,2.1782,2.1822,2.2122,11.4566,8.5632,-0.0026,-0.006,-0.0086,38.2786,35.4914,0.5479,45.6374,11.8512,73572040.6941,110962036.0
2013-02-11,12.3775,795176.0,GRF.MC,12.3892,12.4615,12.4482,12.535,12.415,12.4959,12.3912,12.4243,12.4334,12.5013,12.4674,12.5021,12.3795,12.3888,12.4097,12.4513,12.4618,12.4972,12.4442,12.5084,12.5479,12.3778,12.6387,12.5333,35.5138,40.4294,43.0728,46.3521,47.4906,49.9031,39.8697,25.7226,19.8834,14.5875,12.2479,9.5147,-0.165,0.0525,-0.1475,0.2975,-0.045,-0.0725,-43.3498,-72.9537,-83.1946,-81.01,-18.34,-35.6258,-0.3229,-0.3229,-0.3229,-0.3229,-0.3229,-0.3229,-28.9724,-19.1411,-13.8544,-7.2959,-5.0187,-0.1938,0.9868,1.0043,0.9882,1.0246,0.9964,0.9942,66.6667,0.0,40.0,80.0,57.1429,85.7143,7.1429,28.5714,23.8095,52.381,61.9048,33.3333,37.6913,29.2556,22.8785,15.7315,13.4657,6.5157,26.116,25.181,24.6477,24.5362,24.56,23.7543,11.8182,13.7821,15.4695,17.8657,18.7306,20.8481,0.1996,0.3304,0.457,0.9221,1.3908,2.734,0.0903,0.1809,0.2868,0.6714,1.0607,2.3995,12.3375,12.3892,12.4409,12.4615,12.2766,12.6464,12.2599,12.6365,12.4482,12.8535,12.535,12.2165,12.8823,11.9477,12.415,12.4959,13.1378,11.854,2.0581,2.1204,2.14,2.1689,2.1786,2.214,11.4658,8.5778,-0.0054,-0.0112,-0.0166,34.8843,27.9771,0.7166,48.1048,11.8614,73721136.1941,110166860.0
2013-02-12,12.84,1257968.0,GRF.MC,12.5475,12.51,12.4961,12.5702,12.4345,12.5091,12.6167,12.5505,12.5313,12.542,12.5061,12.5181,12.718,12.6298,12.5904,12.5456,12.5259,12.5286,12.5712,12.5285,12.5627,12.3987,12.6434,12.5385,81.2754,71.2458,66.2637,59.0741,56.3337,54.3145,44.3038,27.0913,20.2756,14.0932,11.7712,9.3096,0.475,0.2425,0.335,0.4925,0.41,0.555,100.0,101.7975,118.1508,70.2452,90.4653,46.6433,0.9242,0.9242,0.9242,0.9242,0.9242,0.9242,62.5507,42.4916,32.5275,18.1483,12.6675,8.6291,1.0384,1.0192,1.0268,1.0399,1.033,1.0452,33.3333,100.0,100.0,60.0,100.0,71.4286,0.0,21.4286,19.0476,47.619,59.5238,30.9524,53.1718,32.5659,22.6283,7.6674,2.2371,0.9001,13.2461,17.1124,18.7942,21.4883,22.4953,22.7519,43.3272,33.6405,29.7873,25.0571,23.5248,23.1652,0.1331,0.2644,0.3917,0.8563,1.3245,2.6689,0.4352,0.5197,0.6209,0.9985,1.3852,2.7174,12.132,12.5475,12.963,12.51,12.157,12.863,12.1612,12.831,12.4961,12.9064,12.5702,12.234,12.9357,11.9333,12.4345,12.5091,13.1559,11.8623,2.6077,2.4063,2.319,2.2168,2.1837,2.1752,11.4796,8.5923,-0.0015,0.0157,0.0143,39.5498,55.181,0.8437,54.9333,11.8714,74928277.2042,111424828.0
2013-02-13,13.065,1350184.0,GRF.MC,12.7608,12.6145,12.6018,12.613,12.4657,12.526,12.8754,12.7355,12.6736,12.608,12.5634,12.544,13.0018,12.8853,12.8061,12.6776,12.6205,12.5783,12.7424,12.6093,12.646,12.4358,12.6597,12.55,87.6636,78.1267,72.5992,63.5968,59.7926,56.2351,53.4654,32.0297,23.0835,14.4702,11.7284,9.2164,0.64,0.5225,0.74,0.6,0.655,0.71,100.0,132.6138,173.935,191.6076,173.4458,124.2376,0.6465,0.6465,0.6465,0.6465,0.6465,0.6465,75.3273,56.2534,45.1984,27.1937,19.5852,12.4702,1.0515,1.0417,1.06,1.0481,1.0528,1.0575,0.0,100.0,100.0,40.0,100.0,57.1429,78.5714,100.0,14.2857,100.0,57.1429,28.5714,71.7886,51.7837,39.9308,19.3712,10.8713,5.3981,9.5415,14.138,16.4065,20.0775,21.4985,22.2468,58.1015,44.5061,38.2188,29.7248,26.743,24.7856,0.0887,0.2115,0.3358,0.7951,1.2615,2.6053,0.5401,0.6658,0.7822,1.1772,1.5692,2.9027,12.1884,12.7608,13.3332,12.6145,12.0431,13.1859,12.1163,13.0873,12.6018,13.0283,12.613,12.1978,13.034,11.8975,12.4657,12.526,13.1926,11.8594,2.3719,2.2899,2.2378,2.1651,2.1386,2.1342,11.4954,8.6068,0.0101,0.0462,0.0562,52.6037,74.6531,0.9414,61.4965,11.8814,75896590.982,112775012.0
2013-02-14,13.205,1389150.0,GRF.MC,13.0367,12.7825,12.6886,12.6491,12.515,12.547,13.0975,12.9323,12.8244,12.6869,12.6306,12.5756,13.1936,13.0966,13.0049,12.8186,12.7266,12.6372,12.948,12.8277,12.7258,12.4715,12.7026,12.5678,90.6431,81.559,75.8865,66.1067,61.771,57.3772,61.8315,37.5121,26.5327,15.2088,11.8864,9.1797,0.8275,0.84,0.6075,0.505,1.035,0.88,69.6089,94.8445,126.1504,174.6317,173.7382,139.007,0.4306,0.4306,0.4306,0.4306,0.4306,0.4306,81.2862,63.118,51.773,32.2134,23.542,14.7544,1.0669,1.0679,1.0482,1.0398,1.085,1.0714,0.0,100.0,100.0,20.0,100.0,42.8571,71.4286,100.0,9.5238,100.0,54.7619,26.1905,78.5637,59.4413,47.2279,24.811,15.0467,7.6732,6.0356,10.8685,13.6128,18.2872,20.1974,21.5676,50.2767,42.7253,37.9781,30.3562,27.3521,25.1526,0.0591,0.1692,0.2878,0.7383,1.2014,2.5433,0.4926,0.6651,0.8029,1.2256,1.627,2.9661,12.736,13.0367,13.3374,12.7825,12.1171,13.4479,12.0455,13.3316,12.6886,13.1641,12.6491,12.1341,13.148,11.882,12.515,12.547,13.2417,11.8522,2.4732,2.3577,2.2872,2.1839,2.145,2.1262,11.5125,8.6213,0.028,0.0716,0.0996,75.7046,97.2797,1.0469,64.3044,11.9058,77073509.732,114164162.0
2013-02-15,13.155,1364594.0,GRF.MC,13.1417,12.9285,12.7761,12.6745,12.5648,12.568,13.1567,13.0565,12.941,12.7544,12.6888,12.6038,13.2069,13.1747,13.1073,12.9188,12.8096,12.6874,13.0043,12.923,12.7884,12.492,12.7389,12.5838,80.2588,76.2196,72.2737,64.399,60.6519,56.8346,69.5031,43.4066,30.5464,16.3092,12.2536,9.2044,0.315,0.73,0.6125,0.355,1.045,0.8825,100.0,81.1429,100.4751,170.6629,179.8868,155.2874,-0.2818,-0.2818,-0.2818,-0.2818,-0.2818,-0.2818,60.5176,52.4393,44.5474,28.798,21.3037,13.6692,1.0245,1.0588,1.0488,1.0277,1.0863,1.0719,0.0,100.0,100.0,0.0,100.0,28.5714,64.2857,100.0,4.7619,100.0,52.381,23.8095,84.8465,66.9849,54.6288,30.6135,19.5986,10.219,4.2474,8.9026,11.8192,17.0375,19.2623,21.0644,51.8108,45.0278,40.2808,32.0714,28.6531,25.8596,0.0394,0.1354,0.2467,0.6856,1.1442,2.4828,0.4809,0.6846,0.8407,1.2905,1.702,3.0479,13.0258,13.1417,13.2575,12.9285,12.3233,13.5337,12.0725,13.4796,12.7761,13.2483,12.6745,12.1007,13.2262,11.9033,12.5648,12.568,13.2814,11.8546,2.3519,2.3114,2.2666,2.1849,2.1502,2.1333,11.529,8.6359,0.0481,0.0804,0.1285,87.6882,91.1318,1.1597,63.5706,11.9456,76155510.132,112799568.0
2013-02-18,13.09,602866.0,GRF.MC,13.15,13.071,12.8796,12.6952,12.6167,12.5901,13.1308,13.1103,13.0195,12.8098,12.7365,12.6281,13.1485,13.1712,13.1395,12.9822,12.8698,12.7282,13.0056,12.9681,12.8579,12.5055,12.7698,12.5987,65.6032,68.8909,67.4066,62.1512,59.1881,56.1277,59.7828,43.326,31.6549,16.8033,12.3813,9.1762,0.025,0.7125,0.725,0.29,1.09,0.93,-33.4694,45.1784,61.0526,118.6889,140.6551,125.9428,-0.2087,-0.2087,-0.2087,-0.2087,-0.2087,-0.2087,31.2065,37.7817,34.8132,24.3025,18.3762,12.2554,1.0019,1.0576,1.0586,1.0227,1.0908,1.0765,0.0,66.6667,80.0,0.0,85.7143,14.2857,57.1429,92.8571,0.0,95.2381,50.0,21.4286,40.3421,43.0036,38.3062,23.2265,14.9345,8.0182,15.0375,14.5154,15.4802,18.5538,20.1812,21.4836,35.3749,36.4191,34.7037,29.78,27.2673,25.2291,0.1363,0.2183,0.3214,0.7466,1.1997,2.5336,0.3206,0.5477,0.7206,1.1984,1.6209,2.9754,13.0558,13.15,13.2442,13.071,12.82,13.322,12.2379,13.5214,12.8796,13.3054,12.6952,12.085,13.2636,11.9697,12.6167,12.5901,13.3092,11.871,2.3078,2.2976,2.2662,2.1958,2.1626,2.1451,11.5446,8.6504,0.0674,0.0771,0.1445,90.4345,82.8921,1.3281,64.2038,12.0031,75930090.6711,112196702.0
2013-02-19,13.415,821094.0,GRF.MC,13.22,13.186,13.0211,12.7452,12.6829,12.6207,13.2633,13.225,13.1533,12.9057,12.8091,12.6665,13.363,13.3411,13.2967,13.1126,12.9777,12.7956,13.0563,13.0775,13.0073,12.5625,12.8409,12.6328,85.4837,80.5684,76.5992,68.1392,63.7776,58.7552,59.9372,45.5332,33.8904,17.6891,12.7205,9.209,0.21,0.575,0.99,0.7,1.39,1.285,100.0,123.9043,91.5495,131.6441,168.9266,162.3881,0.9174,0.9174,0.9174,0.9174,0.9174,0.9174,70.9674,61.1369,53.1984,36.2784,27.5551,17.5104,1.0159,1.0448,1.0797,1.0551,1.1156,1.1059,0.0,100.0,100.0,0.0,100.0,0.0,50.0,100.0,9.5238,100.0,47.619,19.0476,60.2461,54.3618,47.3034,29.2044,19.5041,10.5546,9.5217,11.2441,12.9363,16.9647,19.0062,20.8497,38.3814,38.031,36.161,30.9612,28.2166,25.7703,0.0909,0.1746,0.2755,0.6933,1.1426,2.4733,0.3662,0.5906,0.7702,1.2653,1.6963,3.057,12.9392,13.22,13.5008,13.186,12.9368,13.4352,12.4067,13.6355,13.0211,13.4595,12.7452,12.0308,13.3579,12.0078,12.6829,12.6207,13.3677,11.8737,2.371,2.3154,2.2681,2.1759,2.1339,2.1054,11.5633,8.665,0.0902,0.0911,0.1813,85.464,82.368,1.6257,65.9477,12.0584,76615466.6546,113017796.0
2013-02-20,13.61,1257034.0,GRF.MC,13.3717,13.295,13.1971,12.8227,12.7557,12.6549,13.4583,13.3663,13.3005,13.021,12.8934,12.7125,13.5759,13.5332,13.4778,13.2644,13.1044,12.8759,13.2135,13.2043,13.2045,12.692,12.9331,12.6788,90.4509,84.8372,80.4574,71.0941,66.174,60.2195,64.9178,49.3505,37.0509,18.9612,13.2797,9.3088,0.455,0.545,1.2325,1.085,1.53,1.435,100.0,135.367,142.4575,138.3945,188.95,193.1948,0.8228,0.8228,0.8228,0.8228,0.8228,0.8228,80.9018,69.6745,60.9148,42.1882,32.348,20.439,1.0346,1.0417,1.0996,1.0866,1.1267,1.1179,33.3333,100.0,100.0,0.0,100.0,0.0,42.8571,100.0,4.7619,100.0,45.2381,100.0,74.8789,64.6198,56.0141,35.4996,24.4633,13.4018,7.2225,9.6683,11.6446,16.1053,18.3569,20.4914,50.2791,44.9855,41.3025,33.8333,30.247,26.8339,0.0606,0.1397,0.2362,0.6438,1.0882,2.4144,0.4217,0.65,0.8376,1.3524,1.793,3.1617,12.9427,13.3717,13.8006,13.295,12.912,13.678,12.7335,13.6608,13.1971,13.651,12.8227,11.9944,13.483,12.0284,12.7557,12.6549,13.4471,11.8627,2.0539,2.1233,2.1288,2.0978,2.074,2.0613,11.5837,8.6796,0.1168,0.1068,0.2236,84.653,88.6991,2.1024,69.3663,12.1275,77777029.7179,114274830.0
2013-02-21,13.3625,968696.0,GRF.MC,13.4625,13.3265,13.2718,12.8839,12.804,12.683,13.4537,13.3888,13.3419,13.093,12.9486,12.7454,13.452,13.4896,13.4797,13.323,13.1703,12.928,13.2251,13.2089,13.2203,12.7412,12.9605,12.7021,54.7702,62.9106,64.6689,63.0955,60.8122,57.5624,43.3214,43.3403,35.1503,19.033,13.3355,9.2923,0.2725,0.1575,0.5225,0.8575,1.015,1.1825,-31.3305,32.8862,59.7857,90.4021,129.3416,146.388,-0.5602,-0.5602,-0.5602,-0.5602,-0.5602,-0.5602,9.5404,25.8212,29.3379,26.191,21.6244,15.1248,1.0208,1.0119,1.0407,1.0686,1.0822,1.0971,0.0,66.6667,80.0,0.0,85.7143,0.0,35.7143,92.8571,0.0,95.2381,42.8571,97.619,0.1288,19.2993,23.7467,19.9663,14.4527,8.6131,28.3474,22.1799,20.4037,20.228,21.008,21.7643,28.4205,32.7885,33.1119,30.3207,28.1063,25.8669,0.2804,0.3518,0.4424,0.8378,1.2763,2.5969,0.2811,0.52,0.718,1.2558,1.7076,3.0865,13.2495,13.4625,13.6755,13.3265,12.9525,13.7005,12.9038,13.6398,13.2718,13.7357,12.8839,12.0321,13.5511,12.057,12.804,12.683,13.4897,11.8764,2.4673,2.3737,2.3182,2.2139,2.1651,2.1261,11.6015,8.6942,0.1404,0.0941,0.2345,85.1826,84.4808,2.2359,62.1346,12.2169,77660319.3564,113306134.0
