date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Down 5,Aroon Up 5,Aroon Up 7,Aroon Down 7,Aroon Up 14,Aroon Down 14,Aroon Up 21,Aroon Down 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Lower Band 3,Real Upper Band 3,Real Upper Band 5,Real Lower Band 5,Real Middle Band 5,Real Lower Band 7,Real Middle Band 7,Real Upper Band 7,Real Upper Band 14,Real Lower Band 14,Real Middle Band 14,Real Middle Band 21,Real Lower Band 21,Real Upper Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Hist,MACD,MACD_Signal,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2012-11-14,18.335,188554.0,WDI.DE,18.4817,18.529,18.4936,18.1932,18.049,17.7923,18.4367,18.48,18.49,18.3502,18.2106,17.9987,18.3922,18.4768,18.527,18.5185,18.4718,18.436,18.4682,18.4246,18.3068,18.0071,17.625,17.5803,33.0022,47.6754,53.0336,57.1425,57.8635,58.2724,50.0944,42.1494,38.5245,31.8631,29.7455,24.0905,-0.155,-0.085,0.095,0.39,0.365,1.58,-100.0,-144.0823,-76.3527,42.1387,72.2869,121.1052,-0.8958,-0.8958,-0.8958,-0.8958,-0.8958,-0.8958,-33.9956,-4.6491,6.0673,14.285,15.7271,16.5448,0.9916,0.9954,1.0052,1.0217,1.0203,1.0943,33.3333,100.0,0.0,60.0,71.4286,0.0,85.7143,35.7143,90.4762,28.5714,0.0,95.2381,37.5269,1.8834,15.3235,26.141,27.891,27.1303,25.0541,17.7359,15.5245,14.2565,14.4969,15.5572,11.3811,18.4169,21.1432,24.3481,25.7114,27.1414,0.2102,0.2589,0.3203,0.5978,0.9292,2.0751,0.0955,0.2689,0.4362,1.021,1.6481,3.6202,18.4817,18.2588,18.7046,18.7792,18.2788,18.529,18.2537,18.4936,18.7334,18.8805,17.5059,18.1932,18.049,17.3282,18.7699,17.7923,16.8942,18.6903,1.5255,1.5924,1.6074,1.6336,1.6648,1.7321,12.7233,15.7971,0.0254,0.2547,0.2294,56.58,38.7203,1.4983,44.5813,17.8711,40536176.1088,14444725.0
2012-11-15,17.86,391483.0,WDI.DE,18.2333,18.359,18.4179,18.1971,18.0519,17.8167,18.1258,18.257,18.3316,18.3058,18.1935,18.0018,17.983,18.1426,18.2577,18.3849,18.3941,18.4124,18.1979,18.2609,18.2686,18.0063,17.6263,17.5863,12.911,27.1231,35.4434,46.8283,50.7352,54.6118,60.8657,44.5884,38.1642,30.0357,28.5926,23.904,-0.745,-0.85,-0.53,0.055,0.06,1.025,-100.0,-154.8421,-193.152,-48.4709,-16.8709,34.7155,-0.7732,-0.7732,-0.7732,-0.7732,-0.7732,-0.7732,-74.1781,-45.7537,-29.1132,-6.3433,1.4703,9.2236,0.96,0.9546,0.9712,1.0031,1.0034,1.0609,0.0,100.0,100.0,40.0,57.1429,100.0,78.5714,28.5714,85.7143,23.8095,0.0,92.8571,82.4083,54.3446,36.0025,6.2802,5.5338,16.2568,59.7747,42.4509,34.346,24.221,21.1287,18.7653,5.7648,12.557,16.1619,21.3585,23.6042,26.0511,0.6602,0.7271,0.7945,1.0751,1.405,2.5457,0.0637,0.2151,0.3739,0.948,1.5696,3.534,18.2333,17.6874,18.7792,18.8871,17.8309,18.359,17.9101,18.4179,18.9256,18.8761,17.5182,18.1971,18.0519,17.3346,18.7692,17.8167,16.9697,18.6636,2.0612,1.9181,1.8503,1.7752,1.773,1.8085,12.7388,15.8178,-0.0227,0.2009,0.2237,38.4084,18.9693,1.4723,38.1189,18.81,40257698.7439,14053242.0
2012-11-16,18.025,245682.0,WDI.DE,18.0733,18.266,18.3614,18.2086,18.0538,17.8427,18.0217,18.1457,18.2334,18.2828,18.191,18.0115,17.9737,18.0543,18.1535,18.3163,18.3542,18.4048,18.1672,18.234,18.2569,18.0064,17.6283,17.5963,33.8836,38.6136,43.0927,50.1915,52.8536,55.6042,68.3898,46.8892,38.1213,28.4441,27.4419,23.708,-0.48,-0.465,-0.395,0.16,0.04,1.095,-51.1719,-84.1601,-117.5823,-53.7667,-18.7572,29.7936,0.5139,0.5139,0.5139,0.5139,0.5139,0.5139,-32.2327,-22.7728,-13.8145,0.3831,5.7072,11.2084,0.9741,0.9749,0.9786,1.009,1.0022,1.0647,0.0,100.0,100.0,20.0,42.8571,100.0,71.4286,21.4286,80.9524,19.0476,0.0,90.4762,83.438,56.0922,37.8639,7.7534,4.4279,15.6721,42.8821,35.3526,30.3489,22.9449,20.4405,18.4893,3.8717,9.9445,13.6784,19.6429,22.3345,25.3616,0.4701,0.6117,0.711,1.0283,1.3681,2.5151,0.0424,0.1721,0.3205,0.8803,1.4948,3.4499,18.0733,17.6795,18.4671,18.8315,17.7005,18.266,17.7841,18.3614,18.9388,18.87,17.5472,18.2086,18.0538,17.337,18.7706,17.8427,17.0403,18.6452,2.0273,1.9199,1.8568,1.776,1.7682,1.7968,12.7543,15.8398,-0.0432,0.1696,0.2129,23.3522,12.367,1.6086,40.7932,18.7998,40373714.2391,14298924.0
2012-11-19,18.22,133674.0,WDI.DE,18.035,18.189,18.2914,18.2396,18.074,17.8736,18.095,18.1303,18.198,18.2843,18.2061,18.0291,18.1304,18.1202,18.1722,18.3081,18.3522,18.4148,18.1683,18.2329,18.2542,18.0121,17.6388,17.6132,53.6645,50.2106,51.0843,53.9025,55.2419,56.7491,53.4944,42.2262,34.987,26.5141,26.6057,23.572,-0.115,-0.385,-0.49,0.435,0.425,1.295,100.0,-6.246,-37.0464,-10.9815,25.9352,76.9829,0.175,0.175,0.175,0.175,0.175,0.175,7.3291,0.4212,2.1686,7.805,10.4838,13.4981,0.9937,0.9793,0.9738,1.0245,1.0239,1.0765,0.0,66.6667,80.0,0.0,28.5714,85.7143,64.2857,14.2857,76.1905,14.2857,0.0,88.0952,23.7038,23.574,16.1814,1.4239,9.8814,17.9957,31.6297,29.7624,26.8699,21.5956,19.6394,18.1342,19.5081,18.4069,19.3852,22.2195,23.9463,26.0933,0.3134,0.4894,0.6094,0.9549,1.3029,2.4552,0.1933,0.3027,0.4397,0.9824,1.5887,3.5327,18.035,17.7407,18.3293,18.6427,17.7353,18.189,17.7858,18.2914,18.7971,18.858,17.6213,18.2396,18.074,17.3636,18.7844,17.8736,17.1163,18.6308,1.8127,1.8049,1.7783,1.7334,1.7339,1.7692,12.7699,15.8636,-0.0433,0.1587,0.202,19.5677,27.3669,1.6842,39.9645,18.779,40420499.2368,14432598.0
2012-11-20,18.6,224235.0,WDI.DE,18.2817,18.208,18.3071,18.3089,18.1233,17.9071,18.3775,18.2673,18.2752,18.3324,18.2539,18.0629,18.477,18.3716,18.3519,18.395,18.4155,18.4579,18.3602,18.237,18.2581,18.0537,17.6876,17.6424,75.2817,65.9021,62.9222,60.1356,59.4455,58.8666,47.659,37.273,31.983,25.7712,26.2497,23.5391,0.74,0.095,0.11,0.97,1.035,1.41,100.0,95.6326,44.178,46.332,74.8421,132.4756,0.725,0.725,0.725,0.725,0.725,0.725,50.5634,31.8042,25.8444,20.2712,18.8909,17.7332,1.0414,1.0051,1.0059,1.055,1.0589,1.082,100.0,33.3333,60.0,0.0,14.2857,71.4286,57.1429,7.1429,71.4286,9.5238,0.0,85.7143,35.9881,17.4603,13.9586,16.1129,19.1314,22.1889,19.7003,22.8223,22.2848,19.6785,18.4701,17.6015,41.8517,32.4779,29.5153,27.2381,27.2092,27.6401,0.2089,0.3915,0.5224,0.8867,1.2409,2.3967,0.4439,0.5571,0.6919,1.2273,1.828,3.7636,18.2817,17.8041,18.7592,18.7175,17.6985,18.208,17.7718,18.3071,18.8425,18.8512,17.7667,18.3089,18.1233,17.4174,18.8292,17.9071,17.1491,18.6652,1.9006,1.8445,1.8004,1.7303,1.72,1.743,12.7855,15.891,-0.0187,0.1787,0.1974,32.7155,58.4127,1.6666,51.256,18.7586,40644734.2368,14656833.0
2012-11-21,18.455,86633.0,WDI.DE,18.425,18.232,18.2857,18.3575,18.1695,17.9349,18.4642,18.3497,18.3121,18.3519,18.2841,18.0883,18.4857,18.4282,18.4051,18.4278,18.4442,18.4843,18.3772,18.2401,18.2609,18.0706,17.7223,17.6614,59.4159,57.2902,56.8026,56.9701,57.2897,57.7612,43.7687,33.3104,29.408,25.0813,25.9108,23.5069,0.43,0.12,-0.15,0.68,0.97,1.165,44.7285,80.2344,53.4335,33.4904,64.4669,120.3974,-0.4474,-0.4474,-0.4474,-0.4474,-0.4474,-0.4474,18.8318,14.5803,13.6051,13.9402,14.5795,15.5224,1.0239,1.0065,0.9919,1.0383,1.0555,1.0674,66.6667,0.0,40.0,80.0,0.0,57.1429,50.0,0.0,66.6667,4.7619,9.5238,83.3333,35.9881,17.4603,13.9586,16.1129,19.1314,22.1889,14.5542,19.3054,19.8188,18.5689,17.7756,17.2766,30.9191,27.473,26.2492,25.7023,26.1861,27.1299,0.1393,0.3132,0.4477,0.8233,1.1818,2.3397,0.2959,0.4457,0.593,1.1396,1.741,3.674,18.425,18.1118,18.7382,18.7735,17.6905,18.232,17.7892,18.2857,18.7823,18.815,17.9,18.3575,18.1695,17.5114,18.8276,17.9349,17.184,18.6858,1.7286,1.7581,1.7488,1.7161,1.7155,1.7472,12.8011,15.9166,-0.0133,0.1808,0.1941,54.453,77.5793,1.6609,51.4455,18.7387,40653852.996,14570200.0
2012-11-22,18.5,118318.0,WDI.DE,18.5183,18.36,18.285,18.3825,18.2052,17.9611,18.5017,18.439,18.3657,18.3709,18.3141,18.1146,18.5139,18.4813,18.4578,18.4641,18.4757,18.5123,18.3932,18.2997,18.262,18.0799,17.7492,17.6799,63.0418,59.3508,58.272,57.714,57.7885,58.0119,41.8859,30.4079,27.3372,24.4734,25.6017,23.4787,0.28,0.64,-0.005,0.35,0.75,1.1,100.0,63.7429,71.9303,41.96,67.4376,122.1312,0.04,0.04,0.04,0.04,0.04,0.04,26.0836,18.7016,16.5439,15.4281,15.5771,16.0237,1.0154,1.0358,0.9997,1.0193,1.0423,1.0632,33.3333,0.0,20.0,60.0,0.0,42.8571,42.8571,0.0,61.9048,0.0,7.1429,80.9524,38.1205,18.7975,14.9122,16.5705,19.4208,22.3212,12.1699,17.6094,18.617,18.0218,17.4315,17.1147,27.1642,25.7621,25.1426,25.1806,25.834,26.9507,0.0929,0.2506,0.3838,0.7645,1.1255,2.2839,0.2073,0.3666,0.5183,1.0682,1.6681,3.5965,18.5183,18.3971,18.6395,18.7777,17.9423,18.36,17.7897,18.285,18.7803,18.83,17.935,18.3825,18.2052,17.5608,18.8497,17.9611,17.2099,18.7123,1.3748,1.5382,1.5919,1.6379,1.662,1.7175,12.8168,15.9425,-0.0081,0.1839,0.192,75.4233,90.2778,1.5603,52.184,18.7191,40677518.4891,14688518.0
2012-11-23,18.605,74074.0,WDI.DE,18.52,18.476,18.3236,18.4086,18.2367,17.9918,18.545,18.5207,18.4457,18.4005,18.3505,18.1446,18.5962,18.5654,18.536,18.5181,18.5202,18.5472,18.3944,18.366,18.2721,18.0916,17.7751,17.7044,71.8457,64.3654,61.8085,59.4746,58.9628,58.5991,48.5619,31.367,27.2538,24.3166,25.4796,23.4905,0.005,0.58,0.27,0.365,0.66,1.29,100.0,93.9687,81.0395,64.696,77.2244,130.0959,0.1,0.1,0.1,0.1,0.1,0.1,43.6915,28.7309,23.6169,18.9492,17.9256,17.1982,1.0003,1.0322,1.0147,1.02,1.0368,1.0745,100.0,0.0,0.0,100.0,100.0,28.5714,35.7143,64.2857,57.1429,23.8095,4.7619,78.5714,61.9139,35.2037,26.7534,22.2792,23.0368,23.9766,8.1597,14.4383,16.3095,16.9463,16.7505,16.7925,34.689,30.1269,28.2236,26.6618,26.7781,27.3847,0.0619,0.2004,0.329,0.7099,1.0719,2.2296,0.2632,0.4182,0.5693,1.1169,1.7136,3.6359,18.52,18.3943,18.6457,18.7568,18.1952,18.476,17.7791,18.3236,18.868,18.8623,17.9548,18.4086,18.2367,17.5818,18.8915,17.9918,17.2433,18.7403,1.3593,1.4924,1.5487,1.6083,1.6379,1.6991,12.8326,15.9691,0.0005,0.1926,0.1921,84.7267,86.323,1.5118,55.3466,18.6999,40710111.6417,14762592.0
2012-11-26,18.8,147017.0,WDI.DE,18.635,18.592,18.4579,18.4379,18.284,18.0332,18.685,18.6287,18.5648,18.4527,18.4017,18.1822,18.7653,18.7154,18.6697,18.6088,18.5916,18.5969,18.5746,18.4602,18.4175,18.1094,17.828,17.7475,83.0762,72.2985,67.7335,62.5897,61.0743,59.6721,57.6565,34.7473,28.6439,24.5521,25.5282,23.5408,0.345,0.58,0.94,0.41,0.995,1.74,100.0,136.0487,103.5884,99.782,96.5466,146.3743,0.3939,0.3939,0.3939,0.3939,0.3939,0.3939,66.1524,44.597,35.4669,25.1795,22.1486,19.3442,1.0187,1.0318,1.0526,1.0223,1.0559,1.102,100.0,0.0,0.0,100.0,100.0,14.2857,28.5714,57.1429,52.381,19.0476,2.381,76.1905,75.8455,48.2685,36.9844,27.6132,26.5,25.6008,4.938,11.131,13.6953,15.6211,15.8901,16.3755,35.9485,31.9026,29.7712,27.5389,27.3483,27.6452,0.0413,0.1604,0.282,0.6592,1.0209,2.1765,0.3005,0.4596,0.6129,1.1621,1.757,3.6743,18.635,18.3864,18.8836,18.8299,18.3541,18.592,17.977,18.4579,18.9387,18.934,17.9417,18.4379,18.284,17.6171,18.951,18.0332,17.3032,18.7632,1.4819,1.5326,1.5645,1.6033,1.6273,1.6833,12.8484,15.9974,0.0166,0.2128,0.1963,89.5593,92.077,1.3372,67.7794,17.76,40857128.6417,14909609.0
2012-11-27,19.055,142364.0,WDI.DE,18.82,18.683,18.605,18.4832,18.3407,18.0702,18.895,18.783,18.7141,18.535,18.4718,18.2297,19.0075,18.9332,18.8645,18.7438,18.6965,18.6656,18.7881,18.5713,18.5995,18.1466,17.9042,17.7931,90.5053,79.6896,73.9089,66.244,63.6429,61.0253,67.9719,40.9648,32.0814,25.4482,25.8821,23.6655,0.555,0.455,1.03,0.635,1.19,1.555,100.0,142.1445,167.3337,167.3592,147.8256,188.4531,0.6111,0.6111,0.6111,0.6111,0.6111,0.6111,81.0106,59.3792,47.8178,32.4879,27.2859,22.0506,1.03,1.0245,1.0571,1.0345,1.0666,1.0889,100.0,33.3333,0.0,100.0,100.0,0.0,100.0,50.0,100.0,14.2857,0.0,100.0,88.6027,65.8347,52.7066,37.0975,32.9615,28.7805,3.3262,9.0182,11.878,14.6141,15.2186,16.0417,55.042,43.7735,38.3531,31.8518,30.1839,29.007,0.0275,0.1283,0.2417,0.6121,0.9723,2.1247,0.4553,0.6227,0.7804,1.3341,1.9284,3.8419,18.82,18.4515,19.1885,19.1245,18.2415,18.683,18.1138,18.605,19.0962,19.072,17.8945,18.4832,18.3407,17.6253,19.0561,18.0702,17.2958,18.8447,1.447,1.493,1.5254,1.5701,1.5966,1.6549,12.8643,16.028,0.0402,0.2466,0.2063,91.4818,96.0453,1.2769,71.0986,17.7704,40999492.6417,15051973.0
2012-11-28,18.86,166562.0,WDI.DE,18.905,18.764,18.6964,18.4939,18.3919,18.0938,18.915,18.842,18.7779,18.5852,18.519,18.2664,18.9336,18.9352,18.9007,18.8022,18.7524,18.7112,18.7947,18.6111,18.6326,18.1534,17.9532,17.8153,60.1955,63.4957,63.1297,61.3119,60.4405,59.4623,55.3237,39.4901,31.9299,25.553,25.9035,23.7128,0.255,0.405,0.64,0.15,1.075,0.99,9.6156,58.2761,83.3267,115.264,115.8067,150.6553,-0.3333,-0.3333,-0.3333,-0.3333,-0.3333,-0.3333,20.3909,26.9915,26.2594,22.6239,20.8811,18.9247,1.0137,1.0219,1.0351,1.008,1.0604,1.0554,66.6667,0.0,0.0,80.0,85.7143,0.0,92.8571,42.8571,95.2381,9.5238,40.4762,97.619,30.0275,33.5913,31.0206,26.9146,26.3306,25.6524,16.9012,15.9452,16.3109,16.5738,16.4778,16.6294,31.4068,32.0761,30.9811,28.7808,28.2566,28.1049,0.1633,0.2476,0.3522,0.7134,1.071,2.2191,0.3035,0.4981,0.6689,1.2388,1.8365,3.7504,18.905,18.6873,19.1227,19.154,18.374,18.764,18.296,18.6964,19.0968,19.1039,17.884,18.4939,18.3919,17.6892,19.0946,18.0938,17.2856,18.902,1.7081,1.6469,1.6354,1.6302,1.641,1.6846,12.8803,16.0563,0.0386,0.2547,0.216,92.6016,89.6826,1.1002,67.7042,17.7961,41013888.0869,14885411.0
2012-11-29,18.85,180887.0,WDI.DE,18.9217,18.834,18.7321,18.5196,18.45,18.1121,18.8875,18.8707,18.8163,18.6327,18.5606,18.3016,18.8893,18.9222,18.9142,18.8445,18.7977,18.7521,18.7956,18.639,18.6434,18.1689,18.0117,17.8323,58.6835,62.6792,62.5835,61.0609,60.2772,59.3824,46.8916,38.3103,31.8,25.6502,25.9238,23.759,0.05,0.35,0.25,0.36,1.22,0.77,-37.2093,41.5353,67.2189,105.6079,116.5293,141.3634,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,17.3671,25.3583,25.1671,22.1217,20.5544,18.7649,1.0027,1.0189,1.0134,1.0195,1.0692,1.0426,33.3333,0.0,20.0,60.0,71.4286,0.0,85.7143,35.7143,90.4762,4.7619,38.0952,95.2381,30.0275,33.5913,31.0206,26.9146,26.3306,25.6524,12.1765,13.2741,14.3697,15.5982,15.8381,16.3163,22.6272,26.7029,27.2939,27.0866,27.1597,27.5756,0.1089,0.1981,0.3019,0.6624,1.02,2.1662,0.2024,0.3985,0.5733,1.1503,1.7491,3.6611,18.9217,18.7329,19.1104,19.1216,18.5464,18.834,18.3279,18.7321,19.1364,19.1565,17.8828,18.5196,18.45,17.8099,19.0901,18.1121,17.2717,18.9525,1.5814,1.5834,1.592,1.6093,1.6269,1.677,12.8963,16.0842,0.033,0.2573,0.2243,88.188,78.8361,1.0237,63.2139,17.8213,40977710.6869,14704524.0
2012-11-30,18.89,331030.0,WDI.DE,18.8667,18.891,18.7943,18.54,18.5031,18.1345,18.8717,18.8893,18.8557,18.6821,18.6006,18.3378,18.8984,18.9306,18.9352,18.8864,18.8425,18.7931,18.8165,18.6634,18.678,18.1819,18.0639,17.854,64.0939,64.9337,64.0353,61.7358,60.7229,59.6048,55.7546,42.8918,34.762,26.6178,26.3438,23.9039,-0.165,0.285,0.435,0.285,1.115,0.94,100.0,103.3478,96.1787,128.2677,149.0361,155.551,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,28.1879,29.8674,28.0707,23.4716,21.4459,19.2097,0.9913,1.0153,1.0236,1.0153,1.0627,1.0524,100.0,33.3333,0.0,100.0,100.0,0.0,100.0,28.5714,100.0,0.0,35.7143,100.0,73.4806,61.2178,52.5339,39.1961,34.7437,29.8455,6.5627,9.301,11.1978,13.8119,14.6222,15.6986,42.931,38.6644,35.9847,31.6191,30.1926,29.0557,0.0726,0.1585,0.2587,0.6151,0.9714,2.1147,0.4749,0.6588,0.8314,1.4082,2.0058,3.9139,18.8667,18.8327,18.9007,19.0649,18.7171,18.891,18.4503,18.7943,19.1382,19.2041,17.8759,18.54,18.5031,17.9127,19.0935,18.1345,17.2631,19.006,1.952,1.804,1.7474,1.684,1.6747,1.6979,12.9124,16.1123,0.0283,0.2596,0.2313,76.7044,61.5947,1.0756,56.0653,17.8459,40724568.8005,15035554.0
2012-12-03,18.835,217882.0,WDI.DE,18.8583,18.898,18.8421,18.5636,18.5357,18.1588,18.8558,18.8707,18.8659,18.7214,18.6308,18.3704,18.8573,18.8992,18.9202,18.9043,18.8704,18.8256,18.8173,18.6652,18.6922,18.1958,18.0903,17.8763,50.464,58.8258,60.283,60.1908,59.7548,59.1486,52.3578,43.4388,35.7822,27.1591,26.5892,24.0091,-0.025,0.035,0.335,0.33,0.685,1.02,-50.811,-50.3147,19.0448,74.6311,96.7418,120.0027,-0.6875,-0.6875,-0.6875,-0.6875,-0.6875,-0.6875,0.9281,17.6515,20.5661,20.3817,19.5097,18.2973,0.9987,1.0019,1.0181,1.0178,1.0377,1.0573,66.6667,0.0,0.0,80.0,85.7143,14.2857,92.8571,21.4286,95.2381,0.0,33.3333,97.619,45.5642,45.6269,41.9036,34.1962,31.4974,28.3192,12.1127,12.275,13.14,14.6542,15.1538,15.94,32.39,32.8761,32.0952,29.8848,29.0892,28.5349,0.1184,0.1968,0.2918,0.6412,0.9951,2.1343,0.3166,0.527,0.7127,1.3076,1.9103,3.8207,18.8583,18.8119,18.9048,19.0591,18.7369,18.898,18.596,18.8421,19.0883,19.2443,17.8829,18.5636,18.5357,17.9513,19.1201,18.1588,17.2677,19.0499,1.7299,1.7023,1.6841,1.6593,1.6603,1.6926,12.9285,16.1395,0.0182,0.2541,0.2359,62.7651,47.8644,1.2995,54.1033,17.8908,40642861.2348,14817672.0
2012-12-04,18.8,168053.0,WDI.DE,18.8417,18.847,18.87,18.5968,18.5624,18.1788,18.8267,18.838,18.8554,18.753,18.6548,18.4002,18.8152,18.8587,18.8911,18.9077,18.887,18.852,18.8158,18.702,18.6971,18.2169,18.1095,17.8936,41.9489,54.7306,57.7698,59.176,59.125,58.855,47.7072,43.1411,36.3095,27.583,26.7892,24.1038,-0.05,-0.255,0.195,0.465,0.56,0.84,-64.5628,-68.1626,-35.9143,57.7704,79.8485,107.3993,0.0,0.0,0.0,0.0,0.0,0.0,-16.1022,9.4612,15.5397,18.3519,18.25,17.71,0.9973,0.9866,1.0105,1.0254,1.0307,1.0468,33.3333,100.0,20.0,60.0,71.4286,0.0,85.7143,14.2857,90.4762,42.8571,30.9524,95.2381,38.4058,41.9501,39.4737,33.093,30.7884,27.9889,10.965,11.5917,12.5738,14.3017,14.9051,15.8068,24.6389,28.3453,28.9743,28.4493,28.1659,28.0942,0.0939,0.1724,0.2651,0.6104,0.9628,2.0985,0.2111,0.4216,0.6108,1.2142,1.8193,3.7298,18.8417,18.7676,18.9158,18.9062,18.7878,18.847,18.7076,18.87,19.0324,19.275,17.9186,18.5968,18.5624,17.9833,19.1414,18.1788,17.269,19.0887,1.5189,1.5825,1.602,1.6215,1.6361,1.6813,12.9447,16.1661,0.0065,0.244,0.2375,47.4853,32.9967,1.4522,51.6299,17.9342,40564979.7362,14649619.0
2012-12-05,18.88,118100.0,WDI.DE,18.8383,18.851,18.8814,18.6696,18.5857,18.2021,18.8458,18.849,18.8579,18.7907,18.6837,18.4328,18.8609,18.8787,18.904,18.9283,18.914,18.8831,18.8164,18.7046,18.7005,18.3166,18.1278,17.9154,63.2245,62.2409,61.995,60.8028,60.1335,59.3278,46.4452,43.3717,36.9859,28.0323,27.0043,24.2023,-0.01,0.02,0.08,1.02,0.49,0.98,100.0,4.3854,0.5953,65.3583,90.5979,111.4291,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,26.449,24.4818,23.99,21.6056,20.267,18.6556,0.9995,1.0011,1.0043,1.0571,1.0266,1.0547,0.0,66.6667,0.0,40.0,57.1429,0.0,78.5714,7.1429,85.7143,38.0952,28.5714,92.8571,43.9212,44.2941,41.044,33.8735,31.3069,28.2412,8.4497,10.1427,11.4926,13.7135,14.5042,15.6021,21.6855,26.2726,27.4945,27.763,27.7249,27.8828,0.0626,0.1379,0.2272,0.5668,0.9169,2.0485,0.1607,0.3573,0.5436,1.1475,1.7527,3.661,18.8383,18.7728,18.9038,18.9156,18.7864,18.851,18.7294,18.8814,19.0334,19.2233,18.1159,18.6696,18.5857,17.9969,19.1745,18.2021,17.2721,19.1322,1.3084,1.4407,1.496,1.5637,1.5944,1.6558,12.9609,16.1933,0.0018,0.2398,0.238,35.1096,24.4677,1.5186,48.5149,17.9764,40505928.26,14767719.0
2012-12-06,19.085,119151.0,WDI.DE,18.9217,18.898,18.8857,18.7454,18.6174,18.2355,18.9692,18.927,18.9087,18.8461,18.7291,18.4739,19.0308,19.0015,18.9995,18.994,18.9716,18.9301,18.8933,18.7671,18.7039,18.4356,18.1587,17.9553,84.7324,75.3435,70.7454,64.6863,62.6153,60.5186,55.2866,46.7611,39.2076,28.8809,27.4029,24.3462,0.25,0.235,0.03,1.06,0.665,1.4,100.0,99.8413,135.7296,101.939,122.1387,128.7473,0.7187,0.7187,0.7187,0.7187,0.7187,0.7187,69.4648,50.6869,41.4907,29.3726,25.2306,21.0373,1.0133,1.0125,1.0016,1.0588,1.0361,1.0792,100.0,33.3333,60.0,20.0,42.8571,14.2857,71.4286,0.0,80.9524,33.3333,26.1905,90.4762,72.9694,60.3188,52.538,39.9132,35.3739,30.2436,5.6107,8.2476,10.0151,12.8748,13.926,15.3036,35.9028,33.3218,32.1876,29.9792,29.1711,28.5738,0.0417,0.1104,0.1948,0.5263,0.8732,1.9998,0.2671,0.4458,0.6259,1.2255,1.8292,3.7338,18.9217,18.6816,19.1617,19.0958,18.7002,18.898,18.714,18.8857,19.0575,19.2082,18.2825,18.7454,18.6174,17.997,19.2378,18.2355,17.2819,19.1891,1.2996,1.4022,1.4556,1.5299,1.5646,1.6302,12.9772,16.2222,0.0097,0.2501,0.2404,30.5646,34.2295,1.4302,47.0038,18.0173,40558056.8225,14886870.0
