date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Middle Band 3,Real Lower Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Lower Band 14,Real Upper Band 14,Real Middle Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2018-05-14,179.05,446727.0,AENA.MC,178.2167,177.99,177.3,174.475,172.7381,170.1107,178.375,178.1867,177.8786,176.1381,174.5145,171.8002,178.8401,178.9696,179.0088,178.2004,176.9779,174.0844,177.5763,177.6675,177.6434,174.9584,171.4599,171.2644,84.801,82.5776,78.377,68.3321,63.327,57.5709,49.944,41.9327,32.9285,16.8629,12.1059,8.8297,1.1,2.3,5.05,10.05,9.35,8.6,75.0,106.2854,108.7483,108.8518,125.3548,170.1261,0.2203,0.2203,0.2203,0.2203,0.2203,0.2203,69.602,65.1551,56.7539,36.6642,26.6541,15.1419,1.0062,1.013,1.029,1.0595,1.0551,1.0505,100.0,66.6667,100.0,0.0,100.0,14.2857,14.2857,100.0,100.0,14.2857,28.5714,100.0,28.0977,33.0486,32.6179,23.4188,17.238,10.4859,20.6648,18.3991,18.0365,19.4015,20.2286,20.7303,36.8155,36.5634,35.4985,31.2675,28.6551,25.5871,1.4734,2.1067,2.9412,6.9109,11.4022,24.6311,2.625,4.1866,5.7888,11.1376,16.152,30.4018,179.493,178.2167,176.9404,177.99,176.7943,179.1857,177.3,174.5871,180.0129,168.0421,180.9079,174.475,165.0067,180.4695,172.7381,170.1107,161.1983,179.0232,1.3274,1.279,1.3011,1.421,1.4991,1.58,165.6387,143.2217,1.9586,0.6461,2.6047,85.9408,79.854,1.7789,75.1276,168.9364,21458770.2869,92929731.0
2018-05-15,179.5,129468.0,AENA.MC,178.6833,178.42,178.0286,175.1143,173.1,170.3048,179.0167,178.69,178.4286,176.8081,175.1292,172.2369,179.469,179.541,179.5842,178.8815,177.6851,174.6858,177.867,178.0402,178.209,175.7977,171.8335,171.4474,87.7057,84.3492,79.7731,69.1571,63.9142,57.8864,42.6619,40.1558,32.8841,17.3312,12.3503,8.8691,1.4,2.15,5.1,8.95,7.6,8.15,68.1159,98.3772,110.0286,101.243,117.6902,165.8089,0.4483,0.4483,0.4483,0.4483,0.4483,0.4483,75.4114,68.6983,59.5462,38.3141,27.8285,15.7727,1.0079,1.0121,1.0292,1.0525,1.0442,1.0476,66.6667,33.3333,80.0,60.0,85.7143,0.0,7.1429,92.8571,95.2381,9.5238,26.1905,97.619,28.0977,33.0486,32.6179,23.4188,17.238,10.4859,15.8346,15.8846,16.3413,18.5867,19.6965,20.4743,28.2102,31.5666,32.162,29.9544,27.9015,25.2711,0.9823,1.6854,2.5211,6.4172,10.8592,24.0447,1.75,3.3493,4.9618,10.3421,15.3828,29.678,180.3967,178.6833,176.97,178.42,176.9414,179.8986,178.0286,176.2406,179.8165,168.5904,181.6381,175.1143,164.8643,181.3357,173.1,170.3048,160.949,179.6606,1.152,1.1822,1.2278,1.3739,1.4626,1.5577,165.7773,143.3344,2.1113,0.6109,2.7223,81.6552,81.1475,1.888,76.9805,169.8095,21588238.2869,93059199.0
2018-05-16,172.8,5165331.0,AENA.MC,177.1167,177.39,177.4643,175.4,173.05,170.3512,176.075,176.8167,177.1214,176.4995,175.1019,172.353,174.609,176.0682,176.9714,177.7365,177.1218,174.6343,177.097,177.2322,177.7608,175.6931,171.8401,171.4566,16.6482,29.1615,37.6012,48.7817,51.118,51.9911,54.3823,43.7039,34.4322,17.5816,12.3829,8.7826,-4.7,-5.15,-3.95,4.0,-1.05,1.95,-100.0,-166.6667,-223.4448,-81.7598,-16.61,32.5407,-0.1047,-0.1047,-0.1047,-0.1047,-0.1047,-0.1047,-66.7035,-41.6769,-24.7975,-2.4365,2.236,3.9822,0.9735,0.9711,0.9777,1.0237,0.994,1.0114,33.3333,100.0,60.0,100.0,71.4286,100.0,0.0,85.7143,90.4762,4.7619,23.8095,95.2381,77.8231,57.8963,43.7208,20.837,13.0349,5.2349,65.4844,53.9126,46.4665,34.7285,30.3909,25.7806,8.1668,14.376,18.1957,22.7514,23.3817,23.2157,9.3549,10.0483,10.8609,14.6589,19.0421,32.1722,1.1667,2.6794,4.253,9.6033,14.6503,28.9714,183.2324,177.1167,171.0009,177.39,172.5907,182.1893,177.4643,173.3887,181.5399,169.7103,181.0897,175.4,164.8204,181.2796,173.05,170.3512,160.9657,179.7367,2.7557,2.1572,1.9323,1.7448,1.7267,1.7195,165.8476,143.447,2.1388,0.11,2.2489,76.6028,68.8067,1.9063,60.1505,179.85,24711477.6057,87893868.0
2018-05-17,173.25,230130.0,AENA.MC,175.1833,176.42,176.8786,175.5143,173.3619,170.4179,174.1417,175.4367,176.0679,176.2129,175.1201,172.4878,173.2792,174.4116,175.4378,176.9007,176.6985,174.6243,176.0405,176.7044,177.3558,175.6578,171.8985,171.4714,22.9382,32.8501,40.0832,49.8504,51.7986,52.3252,62.1959,46.5424,35.7592,17.8142,12.4139,8.6981,-5.8,-4.85,-4.1,1.6,6.55,2.8,-38.403,-71.1431,-101.8535,-61.0152,-3.0222,49.5556,0.9,0.9,0.9,0.9,0.9,0.9,-54.1236,-34.2999,-19.8336,-0.2991,3.5972,4.6503,0.9676,0.9728,0.9769,1.0093,1.0393,1.0164,0.0,66.6667,40.0,80.0,57.1429,85.7143,92.8571,78.5714,85.7143,0.0,21.4286,92.8571,77.8231,57.8963,43.7208,20.837,13.0349,5.2349,59.2619,50.5241,44.2575,33.8645,29.89,25.5707,7.3907,13.4725,17.3306,22.1854,22.9963,23.0267,6.2366,8.0386,9.3094,13.6118,18.1353,31.4062,0.7778,2.1435,3.6454,8.9174,13.9527,28.2816,181.2991,175.1833,169.0676,176.42,170.7123,182.1277,176.8786,171.8408,181.9164,170.0715,180.957,175.5143,165.6376,181.0862,173.3619,170.4179,160.9908,179.8449,2.0248,1.8367,1.7344,1.6572,1.6677,1.6879,165.9216,143.5594,2.0887,-0.2005,1.8883,67.9796,53.9846,1.9385,59.0792,179.745,24918593.225,88123998.0
2018-05-18,171.55,889023.0,AENA.MC,172.5333,175.23,175.9643,175.5143,173.5214,170.431,172.325,173.8133,174.7357,175.6843,174.9554,172.5405,171.6645,172.6018,173.6947,175.785,176.0252,174.4578,174.3945,175.9013,176.442,175.6407,171.8922,171.4718,16.0674,26.3669,34.1044,45.9498,49.0876,50.9531,68.4267,49.5231,37.4052,18.2258,12.5427,8.6443,-7.95,-5.95,-6.4,0.0,3.35,0.55,-33.6362,-59.9685,-82.5378,-85.581,-25.2881,33.7045,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-67.8652,-47.2663,-31.7912,-8.1004,-1.8247,1.9062,0.9557,0.9665,0.964,1.0,1.0199,1.0032,0.0,33.3333,20.0,60.0,42.8571,71.4286,85.7143,71.4286,80.9524,23.8095,19.0476,90.4762,80.8883,61.446,47.2816,23.5768,15.1181,6.4392,55.9868,49.5974,44.1336,34.2672,30.2712,25.8194,5.9153,11.8441,15.7973,21.1918,22.3203,22.6954,4.9077,7.1809,8.7294,13.3895,18.0218,31.4084,0.5185,1.7148,3.1246,8.2804,13.2883,27.6082,173.9717,172.5333,171.095,175.23,168.5252,181.9348,175.9643,169.832,182.0966,170.0715,180.957,175.5143,166.0976,180.9452,173.5214,170.431,160.9992,179.8627,1.7033,1.688,1.6471,1.6269,1.6526,1.6883,165.9779,143.6715,1.9607,-0.5121,1.4486,51.0362,30.3174,1.8275,53.4983,179.6411,24029570.225,87234975.0
2018-05-21,171.0,125527.0,AENA.MC,171.9333,173.62,174.95,175.5071,173.7167,170.456,171.5583,172.4033,173.4946,175.0824,174.7262,172.5669,170.8197,171.375,172.3395,174.7347,175.3364,174.2502,173.6575,174.3827,175.4784,175.6194,171.8712,171.4692,14.0282,24.418,32.2866,44.7303,48.2302,50.5141,73.6135,52.5982,39.3015,18.7915,12.7581,8.6186,-1.8,-8.05,-7.1,-0.1,4.1,1.05,-95.0001,-62.1606,-73.4362,-105.9374,-47.1611,20.0926,-0.625,-0.625,-0.625,-0.625,-0.625,-0.625,-71.9436,-51.1641,-35.4268,-10.5393,-3.5397,1.0282,0.9896,0.955,0.9601,0.9994,1.0246,1.0062,0.0,0.0,0.0,40.0,28.5714,57.1429,78.5714,64.2857,76.1905,19.0476,16.6667,88.0952,83.9869,64.8987,50.6794,26.146,17.065,7.5624,53.3567,48.8877,44.1005,34.6677,30.6411,26.0578,4.6438,10.4065,14.435,20.2967,21.7078,22.3937,3.9718,6.4447,8.1824,13.1331,17.8636,31.3606,0.3457,1.3719,2.6783,7.689,12.6555,26.9509,173.8488,171.9333,170.0179,173.62,167.5187,179.7213,174.95,168.2444,181.6556,170.041,180.9733,175.5071,166.8014,180.6319,173.7167,170.456,161.0239,179.888,1.451,1.5418,1.55,1.5824,1.6235,1.6757,166.0281,143.7833,1.7773,-0.7336,1.0438,36.3619,24.7838,1.6535,51.7447,179.5381,23927578.7284,87109448.0
2018-05-22,170.9,121189.0,AENA.MC,171.15,171.9,174.0071,175.2929,173.8405,170.4833,171.0417,171.4967,172.4821,174.4681,174.4701,172.5876,170.5786,170.7326,171.4498,173.8546,174.7138,174.0453,172.432,173.0884,174.7084,175.4743,171.8564,171.466,13.5589,24.0145,31.9256,44.4991,48.0698,50.4332,77.2505,55.1688,41.0018,19.344,12.9767,8.5973,-2.35,-8.6,-6.6,-3.0,2.6,1.15,-77.6701,-104.0037,-65.5387,-104.4466,-60.322,13.7166,-0.1053,-0.1053,-0.1053,-0.1053,-0.1053,-0.1053,-72.8823,-51.971,-36.1487,-11.0018,-3.8603,0.8664,0.9864,0.9521,0.9628,0.9827,1.0154,1.0068,33.3333,100.0,0.0,20.0,14.2857,42.8571,71.4286,57.1429,71.4286,14.2857,14.2857,85.7143,84.5246,65.4512,51.2036,26.5261,17.3494,7.7245,46.4751,45.7177,42.208,34.0329,30.3027,25.9332,3.8977,9.5466,13.6214,19.763,21.3426,22.2141,2.7479,5.2558,7.1135,12.2951,17.1129,30.7139,0.2305,1.0975,2.2957,7.1398,12.0529,26.3092,171.7216,171.15,170.5784,171.9,169.989,173.811,174.0071,167.1466,180.8677,169.375,181.2107,175.2929,167.2313,180.4497,173.8405,170.4833,161.0529,179.9137,1.1532,1.3454,1.4088,1.5099,1.5736,1.65,166.0768,143.8947,1.5632,-0.8565,0.7067,26.5065,24.4183,1.5074,47.5152,179.4363,23844658.529,86988259.0
2018-05-23,169.45,797829.0,AENA.MC,170.45,171.23,172.6357,174.9679,173.8619,170.531,170.1917,170.68,171.3429,173.689,174.071,172.5395,169.5111,169.6601,170.2806,172.7801,173.9162,173.7205,171.1066,172.0308,172.9904,175.1834,171.843,171.452,7.8482,18.4806,26.8481,41.1752,45.7545,49.2609,82.1633,59.0692,43.7599,20.345,13.4307,8.6472,-2.1,-3.35,-9.6,-4.55,0.45,2.0,-100.0,-138.1613,-101.6104,-119.5964,-98.1675,-13.1955,-0.5429,-0.5429,-0.5429,-0.5429,-0.5429,-0.5429,-84.3036,-63.0388,-46.3038,-17.6496,-8.4911,-1.4781,0.9878,0.9806,0.9464,0.9739,1.0027,1.0119,0.0,100.0,0.0,100.0,0.0,100.0,100.0,50.0,66.6667,9.5238,11.9048,83.3333,91.9889,74.6707,60.3084,33.3577,22.5104,10.6926,61.9673,54.074,48.3242,37.3226,32.5327,27.0651,2.5857,7.8414,11.9648,18.651,20.5774,21.8363,3.6819,6.0546,7.9473,13.2668,18.148,31.8326,0.1536,0.878,1.9677,6.6298,11.4789,25.6828,171.8666,170.45,169.0334,171.23,168.7784,173.6816,172.6357,166.5629,178.7085,168.344,181.5917,174.9679,167.313,180.4108,173.8619,170.531,161.1422,179.9197,1.1688,1.3216,1.3865,1.4984,1.5676,1.6526,166.1105,144.0058,1.3143,-0.9954,0.3189,23.6009,21.6008,1.2546,43.5856,179.3354,23548324.7787,86190430.0
2018-05-24,169.05,157234.0,AENA.MC,169.8,170.39,171.1429,174.5857,173.7905,170.6333,169.4917,169.9533,170.4464,172.9,173.6336,172.4707,168.929,168.9379,169.396,171.8143,173.1506,173.3797,170.1926,170.706,171.481,174.8091,171.8156,171.4247,6.6834,17.1202,25.5408,40.2814,45.1249,48.9395,85.6322,62.3658,46.2543,21.3254,13.889,8.7034,-1.95,-4.2,-10.45,-5.35,-1.5,4.3,-66.8366,-95.5881,-125.294,-106.9164,-104.5884,-22.0922,-0.2069,-0.2069,-0.2069,-0.2069,-0.2069,-0.2069,-86.6332,-65.7596,-48.9185,-19.4373,-9.7502,-2.121,0.9886,0.9758,0.9418,0.9693,0.9912,1.0261,0.0,100.0,20.0,100.0,0.0,100.0,100.0,42.8571,61.9048,4.7619,9.5238,80.9524,92.57,75.5523,61.221,34.0714,23.0557,11.0096,49.0582,48.462,45.1035,36.3324,32.0348,26.8996,1.8928,6.7489,10.8489,17.8662,20.0307,21.564,2.6546,5.0437,7.0119,12.5192,17.4838,31.2747,0.1024,0.7024,1.6866,6.1562,10.9323,25.0713,171.3895,169.8,168.2105,170.39,168.4598,172.3202,171.1429,168.2468,174.0389,167.2915,181.8799,174.5857,167.0682,180.5128,173.7905,170.6333,161.4066,179.8601,1.067,1.2313,1.3138,1.4559,1.5374,1.6375,166.1399,144.1165,1.0474,-1.0678,-0.0205,21.5792,18.7184,0.8013,39.4446,179.1267,23466998.3059,86033196.0
2018-05-25,165.55,447266.0,AENA.MC,168.0167,169.19,170.1071,173.7857,173.6357,170.7095,167.3667,168.34,169.0482,171.6952,172.8844,172.2342,166.1887,166.6849,167.3455,170.1686,171.8766,172.7424,168.1292,168.4144,169.3446,173.1505,171.7018,171.3715,2.2671,9.4841,17.0603,33.4406,40.0605,46.2351,89.6798,67.3663,50.4188,23.1715,14.8279,8.9119,-5.35,-6.0,-7.25,-11.2,-3.25,3.2,-100.0,-147.8995,-151.1296,-131.77,-159.208,-73.1244,-0.6446,-0.6446,-0.6446,-0.6446,-0.6446,-0.6446,-95.4657,-81.0318,-65.8794,-33.1188,-19.879,-7.5298,0.9687,0.965,0.958,0.9366,0.9807,1.0197,0.0,100.0,0.0,100.0,0.0,100.0,100.0,35.7143,57.1429,100.0,7.1429,78.5714,97.7751,87.3683,75.4053,47.1709,33.6051,17.462,62.8505,57.9782,53.2129,41.857,36.105,29.1352,0.707,3.9087,7.4613,15.0252,17.9423,20.4727,6.0697,8.335,10.3102,15.925,20.9513,34.8301,0.0683,0.5619,1.4457,5.7165,10.4117,24.4743,171.5203,168.0167,164.513,169.19,165.2366,173.1434,170.1071,165.5904,174.6239,165.2632,182.3082,173.7857,166.3361,180.9353,173.6357,170.7095,161.7075,179.7115,1.9445,1.7368,1.672,1.6415,1.6691,1.7193,166.134,144.2266,0.7248,-1.2902,-0.5653,17.2614,11.4649,0.2624,32.4483,178.8139,23189768.5606,85585930.0
2018-05-28,165.95,80840.0,AENA.MC,166.85,168.18,169.0643,172.9714,173.3643,170.8143,166.3333,167.26,168.0089,170.6505,172.1857,172.0128,165.644,165.7797,166.2549,168.9499,170.8409,172.1838,167.4588,167.573,168.0931,171.7969,171.4725,171.3094,12.2114,14.9061,20.5765,34.8033,40.857,46.5807,92.3782,71.3667,53.9883,24.8858,15.722,9.1155,-3.5,-5.05,-7.3,-11.4,-5.7,4.4,-72.5212,-100.0504,-129.4183,-129.371,-161.5076,-94.4267,-0.1875,-0.1875,-0.1875,-0.1875,-0.1875,-0.1875,-75.5772,-70.1879,-58.8471,-30.3935,-18.286,-6.8386,0.9793,0.9705,0.9579,0.9357,0.9668,1.0272,0.0,66.6667,0.0,80.0,14.2857,85.7143,92.8571,28.5714,52.381,95.2381,4.7619,76.1905,97.7751,87.3683,75.4053,47.1709,33.6051,17.462,45.7837,47.9681,46.4939,39.1944,34.6024,28.5481,0.5151,3.2339,6.5192,14.0694,17.1956,20.0601,4.0465,6.668,8.8373,14.7875,19.9536,34.0008,0.0455,0.4495,1.2391,5.3082,9.9159,23.8916,169.9784,166.85,163.7216,168.18,164.0175,172.3425,169.0643,164.5607,173.5678,163.8121,182.1308,172.9714,165.3962,181.3323,173.3643,170.8143,162.1448,179.4837,1.7753,1.6753,1.6363,1.6239,1.6547,1.7088,166.1322,144.3361,0.3891,-1.343,-0.9539,14.853,14.3758,-0.3028,32.3906,178.2373,23193136.5781,85666770.0
2018-05-29,163.45,507487.0,AENA.MC,164.9833,166.69,167.9071,171.9357,172.9786,170.825,164.6333,165.6833,166.6054,169.381,171.2844,171.6703,163.7093,164.0074,164.5286,167.359,169.5105,171.4353,166.0567,166.0475,166.351,169.7893,171.0105,171.2722,6.2497,10.1541,15.7177,30.5881,37.5798,44.7395,94.4909,75.2237,57.7085,26.8429,16.7813,9.3814,-5.6,-7.45,-8.1,-14.5,-8.1,0.45,-100.0,-114.4958,-124.8976,-146.6782,-178.5543,-136.9864,-0.5472,-0.5472,-0.5472,-0.5472,-0.5472,-0.5472,-87.5006,-79.6917,-68.5646,-38.8237,-24.8405,-10.521,0.9669,0.9564,0.9528,0.9185,0.9528,1.0028,33.3333,100.0,0.0,100.0,0.0,100.0,100.0,21.4286,47.619,100.0,2.381,73.8095,98.7163,90.6518,80.0297,52.285,37.9664,20.2831,51.3844,51.0371,48.9959,41.0912,36.1073,29.4452,0.332,2.5025,5.435,12.875,16.2349,19.5146,4.6977,7.3344,9.5749,15.7312,21.0034,35.1912,0.0303,0.3596,1.0621,4.929,9.4437,23.3228,167.1763,164.9833,162.7904,166.69,162.1705,171.2095,167.9071,162.4843,173.33,162.0149,181.8566,171.9357,163.9791,181.978,172.9786,170.825,162.1932,179.4568,1.8644,1.7584,1.708,1.673,1.6947,1.7409,166.1054,144.4449,0.0219,-1.4687,-1.4468,13.6083,14.9842,-0.8738,32.2542,177.6838,22972905.395,85159283.0
2018-05-30,164.9,212027.0,AENA.MC,164.7667,165.78,167.0357,170.9929,172.6833,170.8476,164.5917,165.0867,165.8536,168.4429,170.55,171.3947,164.2483,163.9633,164.1246,166.4555,168.6127,170.8693,166.0291,165.867,166.0709,168.889,170.7802,171.2379,34.1983,27.0213,27.3292,35.4698,40.4869,46.0075,95.8994,78.3093,60.8972,28.6602,17.7901,9.641,-0.65,-4.55,-6.1,-13.2,-6.2,0.95,-31.8385,-71.8012,-84.4572,-119.5896,-147.8541,-130.2472,0.8444,0.8444,0.8444,0.8444,0.8444,0.8444,-31.6034,-45.9575,-45.3416,-29.0604,-19.0261,-7.985,0.9961,0.9731,0.9643,0.9259,0.9638,1.0058,0.0,66.6667,0.0,80.0,0.0,85.7143,92.8571,14.2857,42.8571,95.2381,0.0,71.4286,98.7163,90.6518,80.0297,52.285,37.9664,20.2831,37.5297,42.6835,43.1939,38.6453,34.6981,28.8881,0.2424,2.0929,4.7914,12.1086,15.6012,19.1454,3.1318,5.8675,8.207,14.6076,20.0033,34.3534,0.0202,0.2877,0.9104,4.5769,8.994,22.7675,166.8166,164.7667,162.7167,165.78,162.0946,169.4654,167.0357,161.9298,172.1417,161.0856,180.9001,170.9929,163.0708,182.2958,172.6833,170.8476,162.2833,179.412,1.6868,1.6673,1.6461,1.6373,1.6648,1.717,166.0933,144.5532,-0.3227,-1.3783,-1.7009,16.3482,19.6846,-1.4674,38.9118,176.9347,23147236.4445,85371310.0
2018-05-31,164.3,832442.0,AENA.MC,164.2167,164.83,166.0929,170.05,172.2262,170.8631,164.3583,164.5933,165.1696,167.5505,169.7879,171.0902,164.096,163.7145,163.6832,165.5998,167.7358,170.2873,165.8908,165.6125,165.7117,168.0439,170.2655,171.2033,28.8584,24.6297,25.6249,34.392,39.6839,45.5643,88.5634,78.5882,62.6797,30.1675,18.6803,9.879,-1.65,-4.75,-6.6,-13.2,-9.6,0.65,64.9994,-41.8252,-65.8767,-100.6289,-126.98,-128.3211,-0.359,-0.359,-0.359,-0.359,-0.359,-0.359,-42.2831,-50.7407,-48.7501,-31.2161,-20.6322,-8.8713,0.9901,0.9719,0.9614,0.9256,0.9448,1.004,0.0,33.3333,20.0,60.0,0.0,71.4286,85.7143,7.1429,38.0952,90.4762,2.381,69.0476,73.8914,79.7039,73.3745,49.763,36.4839,19.6395,27.7891,36.2549,38.5752,36.6113,33.508,28.4109,4.1723,4.0947,5.9241,12.281,15.5938,19.0833,2.0879,4.694,7.0346,13.5642,19.0507,33.5354,0.3135,0.5301,1.0803,4.55,8.8657,22.5254,165.4064,164.2167,163.0269,164.83,163.0494,166.6106,166.0929,161.8199,170.3658,160.2879,179.8121,170.05,161.9954,182.457,172.2262,170.8631,162.3486,179.3776,1.5243,1.576,1.5856,1.6107,1.6478,1.7105,166.0754,144.6608,-0.6438,-1.2846,-1.9284,18.0525,19.4888,-2.0659,39.3056,176.2229,23040519.3504,84538868.0
2018-06-01,162.5,991436.0,AENA.MC,163.9,164.22,165.1,168.8679,171.6786,170.806,163.5,163.8167,164.2714,166.5438,168.9037,170.7012,162.7589,162.669,162.686,164.486,166.6704,169.5817,165.7368,165.2598,165.0396,166.5651,169.523,171.1377,16.949,18.492,21.0339,31.3173,37.3503,44.2543,87.8826,79.8835,64.8823,31.861,19.6896,10.1625,-0.95,-3.05,-6.95,-16.55,-11.5,-2.4,-100.0,-108.7109,-84.9094,-104.5962,-126.235,-148.5322,-0.6087,-0.6087,-0.6087,-0.6087,-0.6087,-0.6087,-66.1019,-63.0161,-57.9322,-37.3653,-25.2993,-11.4915,0.9942,0.9816,0.959,0.9076,0.9339,0.9854,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,33.3333,100.0,100.0,66.6667,86.521,85.0644,78.0977,53.8762,39.876,21.7834,34.1881,38.0597,39.4617,37.2371,34.1052,28.8489,2.4706,3.0716,4.853,11.1617,14.6597,18.5285,2.8919,5.2552,7.5297,14.0953,19.6436,34.237,0.209,0.4241,0.926,4.225,8.4435,21.9891,165.9396,163.9,161.8604,164.22,161.8514,166.5886,165.1,161.1947,169.0053,159.7655,177.9702,168.8679,160.6836,182.6735,171.6786,170.806,162.1021,179.5098,1.7351,1.6994,1.6774,1.6639,1.6878,1.7389,166.0396,144.7677,-0.9607,-1.2676,-2.2283,19.6925,19.904,-2.4274,36.2286,175.5468,22365195.3785,83547432.0
2018-06-04,165.2,187234.0,AENA.MC,164.0,164.07,164.55,167.8464,171.2405,170.8167,164.15,164.1433,164.2964,166.0548,168.3147,170.4405,164.3849,163.6855,163.2947,164.2861,166.2239,169.1702,165.7314,165.2591,165.0491,166.3256,169.2624,171.1098,56.9357,44.4483,39.8827,39.9844,42.6609,46.6129,73.4426,76.602,64.8249,33.0591,20.5047,10.4078,0.3,-0.75,-3.85,-14.3,-9.2,0.45,68.0001,91.9003,-4.1206,-67.8427,-93.7089,-121.3536,0.7302,0.7302,0.7302,0.7302,0.7302,0.7302,13.8714,-11.1034,-20.2347,-20.0312,-14.6782,-6.7742,1.0018,0.9955,0.9772,0.9203,0.9472,1.0027,100.0,66.6667,0.0,80.0,14.2857,85.7143,92.8571,0.0,28.5714,95.2381,97.619,64.2857,44.5627,63.4759,64.481,48.6339,36.8073,20.4665,21.0952,28.9021,32.5055,33.865,32.0596,28.0029,8.0896,6.4574,7.0194,11.7033,14.8087,18.4879,1.9279,4.2042,6.454,13.0885,18.7081,33.4218,0.7393,0.9393,1.3937,4.5232,8.6415,22.0655,166.245,164.0,161.755,164.07,162.0966,166.0434,164.55,162.2847,166.8153,160.7595,174.9334,167.8464,159.9841,182.4968,171.2405,170.8167,162.1416,179.4918,1.8441,1.761,1.717,1.6711,1.6821,1.7202,166.0312,144.874,-1.2131,-1.0094,-2.2225,25.5278,37.1906,-2.6773,40.8549,174.731,22457325.8566,83734666.0
2018-06-05,165.15,408859.0,AENA.MC,164.2833,164.41,164.4929,167.3,170.6881,170.7619,164.725,164.5033,164.4464,165.6952,167.761,170.1769,164.9577,164.2778,163.7343,164.1398,165.8379,168.7829,165.7132,165.2538,165.0499,166.2011,168.8638,171.0658,56.1842,44.123,39.678,39.884,42.5907,46.5755,53.0325,66.8351,61.3452,33.474,21.0056,10.5877,0.85,1.7,-0.4,-7.65,-11.6,-2.3,93.2201,145.4675,108.4922,-37.7437,-69.7141,-97.2253,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,12.3685,-11.7539,-20.644,-20.2319,-14.8187,-6.849,1.0052,1.0104,0.9976,0.9557,0.9344,0.9863,100.0,33.3333,100.0,60.0,0.0,71.4286,85.7143,0.0,23.8095,90.4762,95.2381,61.9048,12.2121,27.7675,40.4666,38.8687,31.0226,17.962,15.8819,24.6633,29.0872,32.0774,30.946,27.5303,20.3005,13.9432,12.3279,14.1208,16.2916,19.1463,1.2853,3.3633,5.532,12.1536,17.8173,32.626,1.6429,1.9014,2.3446,5.3501,9.38,22.6901,166.8057,164.2833,161.761,164.41,162.3957,166.4243,164.4929,162.3128,166.6729,160.6594,173.9406,167.3,159.4289,181.9472,170.6881,170.7619,161.9742,179.5496,1.6334,1.6515,1.6451,1.6387,1.6601,1.7085,166.0224,144.9797,-1.4098,-0.7868,-2.1966,35.9721,50.8216,-2.8487,41.6412,173.9641,22048466.8566,83325807.0
