date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Down 5,Aroon Up 5,Aroon Up 7,Aroon Down 7,Aroon Up 14,Aroon Down 14,Aroon Up 21,Aroon Down 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Lower Band 3,Real Middle Band 3,Real Upper Band 3,Real Lower Band 5,Real Upper Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Middle Band 14,Real Lower Band 14,Real Upper Band 14,Real Lower Band 21,Real Middle Band 21,Real Upper Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Hist,MACD,MACD_Signal,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2018-10-15,4.461,1580807.0,IG.MI,4.4523,4.4934,4.5149,4.6205,4.6958,4.7266,4.4513,4.4711,4.4885,4.5579,4.6177,4.6991,4.4442,4.4374,4.4392,4.4834,4.5364,4.6296,4.5145,4.56,4.558,4.615,4.6519,4.7798,32.41,27.8203,28.2666,33.5827,37.3643,42.7663,88.6569,73.6815,61.3564,33.7996,21.1642,10.0136,-0.073,-0.08,-0.176,-0.34,-0.417,-0.352,-73.5294,-96.7382,-115.3775,-117.1603,-135.8537,-178.133,0.6721,0.6721,0.6721,0.6721,0.6721,0.6721,-35.1801,-44.3593,-43.4668,-32.8346,-25.2715,-14.4674,0.9839,0.9824,0.962,0.9292,0.9145,0.9269,0.0,100.0,100.0,20.0,0.0,100.0,7.1429,100.0,0.0,100.0,100.0,45.2381,94.8658,86.0637,78.8958,59.7,46.964,28.1267,33.4513,35.4682,35.4784,32.4865,30.0673,26.9657,0.8814,2.6566,4.1854,8.1979,10.8506,15.1265,0.0971,0.183,0.2608,0.4743,0.6522,1.1699,0.0026,0.0137,0.0308,0.1197,0.2354,0.6563,4.419,4.4523,4.4857,4.3862,4.6006,4.4934,4.5149,4.3979,4.6318,4.6205,4.375,4.866,4.3974,4.6958,4.9942,4.7266,4.4624,4.9909,2.1691,2.3136,2.3543,2.3377,2.3156,2.3156,3.8902,4.7459,-0.0305,-0.088,-0.0575,11.4856,8.5819,-3.1781,36.1662,4.8347,-65628308.08,70380155.0
2018-10-16,4.591,2125874.0,IG.MI,4.4937,4.4964,4.5141,4.6029,4.6816,4.7227,4.5207,4.5036,4.5075,4.5539,4.6082,4.6928,4.5489,4.5108,4.4909,4.4973,4.5372,4.6227,4.5292,4.5603,4.5582,4.6134,4.649,4.7775,73.1181,57.5851,50.6711,44.9536,44.7995,46.2173,68.911,60.2909,55.7134,33.6534,21.5419,10.257,0.124,0.015,-0.005,-0.247,-0.299,-0.164,100.0,74.187,52.0688,-42.5305,-73.7289,-107.5743,0.9918,0.9918,0.9918,0.9918,0.9918,0.9918,46.2362,15.1701,1.3422,-10.0928,-10.401,-7.5655,1.0278,1.0033,0.9989,0.9489,0.9389,0.9655,0.0,66.6667,80.0,0.0,0.0,85.7143,0.0,92.8571,19.0476,95.2381,97.619,42.8571,29.4192,6.7282,21.8551,31.7517,29.0964,20.2357,19.9483,26.9248,29.3724,29.624,28.2744,26.1566,36.5778,23.5301,18.8363,15.3454,15.5292,17.3523,0.0647,0.1464,0.2236,0.4404,0.6212,1.1421,0.1187,0.128,0.1434,0.2281,0.3412,0.7577,4.3536,4.4937,4.6338,4.3797,4.6131,4.4964,4.5141,4.3991,4.6291,4.6029,4.389,4.8167,4.3932,4.6816,4.9699,4.7227,4.4554,4.99,2.3563,2.3692,2.3685,2.313,2.2787,2.2644,3.8945,4.7444,-0.0182,-0.0802,-0.062,18.1714,38.3799,-3.0691,43.1308,4.801,-63537284.4734,72506029.0
2018-10-17,4.483,1643380.0,IG.MI,4.5117,4.4862,4.5059,4.5806,4.6623,4.7154,4.5153,4.4991,4.4998,4.538,4.5901,4.6817,4.5046,4.4923,4.4789,4.4826,4.5196,4.6065,4.5276,4.5586,4.5567,4.6029,4.6383,4.7708,41.769,40.3192,38.8964,38.9826,40.5959,43.9614,58.1637,48.2986,50.1346,33.31,21.8091,10.4731,0.054,-0.051,-0.058,-0.312,-0.404,-0.31,22.4609,41.5991,7.7504,-58.9759,-82.7233,-120.1372,-0.6397,-0.6397,-0.6397,-0.6397,-0.6397,-0.6397,-16.4619,-19.3617,-22.2072,-22.0348,-18.8083,-12.0771,1.0122,0.9888,0.9872,0.9349,0.9173,0.9353,100.0,33.3333,60.0,0.0,14.2857,71.4286,0.0,85.7143,14.2857,90.4762,95.2381,40.4762,36.6691,0.3296,16.6623,28.846,27.1541,19.3348,12.2487,20.5127,24.3057,26.9673,26.5488,25.3478,26.4329,20.378,17.3628,14.8924,15.2096,17.134,0.0432,0.1171,0.1916,0.409,0.5916,1.1149,0.0931,0.1164,0.1369,0.2258,0.3389,0.7536,4.398,4.5117,4.6253,4.3757,4.5967,4.4862,4.5059,4.3914,4.6203,4.5806,4.3874,4.7737,4.3775,4.6623,4.9472,4.7154,4.4392,4.9915,2.6199,2.5477,2.5124,2.4163,2.367,2.336,3.8987,4.7417,-0.0159,-0.0819,-0.066,32.2039,49.6498,-3.0515,39.6008,4.77,-64866488.8852,70862649.0
2018-10-18,4.524,1895816.0,IG.MI,4.5327,4.4976,4.4984,4.5699,4.6497,4.7075,4.5215,4.5117,4.5043,4.5304,4.5776,4.6728,4.5189,4.5058,4.4904,4.4818,4.5118,4.5952,4.5275,4.5577,4.5561,4.6003,4.634,4.7647,53.1961,47.753,44.5983,42.1254,42.7376,45.0053,50.9989,38.7048,45.3529,32.9911,22.0637,10.6841,0.063,0.057,-0.052,-0.15,-0.266,-0.332,-40.678,40.404,25.8239,-49.4389,-72.633,-112.3501,0.4681,0.4681,0.4681,0.4681,0.4681,0.4681,6.3921,-4.4941,-10.8034,-15.7492,-14.5248,-9.9894,1.0141,1.0128,0.9886,0.9679,0.9445,0.9316,66.6667,0.0,40.0,80.0,0.0,57.1429,0.0,78.5714,9.5238,85.7143,92.8571,38.0952,36.6691,0.3296,16.6623,28.846,27.1541,19.3348,8.748,17.0124,21.3377,25.2798,25.4227,24.8048,18.8784,16.9006,15.2426,13.9605,14.5645,16.767,0.0288,0.0937,0.1643,0.3797,0.5634,1.0883,0.0621,0.0931,0.1173,0.2097,0.3228,0.7357,4.4436,4.5327,4.6217,4.3856,4.6096,4.4976,4.4984,4.3972,4.5997,4.5699,4.382,4.7577,4.365,4.6497,4.9343,4.7075,4.4289,4.986,2.4234,2.4353,2.4308,2.3718,2.3328,2.3092,3.9029,4.7396,-0.0104,-0.079,-0.0686,49.6347,60.8744,-3.043,36.5914,4.7416,-64826152.3746,72758465.0
2018-10-19,4.511,5324720.0,IG.MI,4.506,4.514,4.4951,4.5576,4.6316,4.7025,4.5107,4.5162,4.5074,4.5226,4.565,4.6636,4.514,4.5066,4.4933,4.4787,4.5033,4.5837,4.5253,4.5555,4.5557,4.5969,4.6253,4.7607,48.655,45.5064,43.1102,41.3973,42.2307,44.7346,41.5032,31.9217,41.5898,32.7592,22.3346,10.8976,-0.08,0.082,-0.023,-0.171,-0.38,-0.208,-100.0,3.6232,20.4197,-54.5451,-71.6227,-112.2898,-0.1685,-0.1685,-0.1685,-0.1685,-0.1685,-0.1685,-2.69,-8.9872,-13.7797,-17.2054,-15.5386,-10.5307,0.9826,1.0185,0.9949,0.9635,0.9223,0.9559,33.3333,100.0,20.0,60.0,0.0,42.8571,0.0,71.4286,4.7619,80.9524,90.4762,35.7143,22.512,4.7891,19.0111,29.7445,27.7533,19.6507,8.4931,15.4755,19.7365,24.2353,24.7123,24.46,13.428,14.0609,13.431,13.1232,13.9753,16.4257,0.0262,0.082,0.1478,0.3596,0.5436,1.0694,0.0414,0.0745,0.1006,0.1947,0.3074,0.7182,4.4718,4.506,4.5402,4.4254,4.6026,4.514,4.4951,4.3973,4.593,4.5576,4.3785,4.7367,4.3627,4.6316,4.9004,4.7025,4.4176,4.9874,2.2779,2.3484,2.3714,2.3496,2.322,2.3077,3.9071,4.7373,-0.0066,-0.0768,-0.0702,52.8136,47.9167,-3.1585,39.8426,4.7154,-65125293.9476,67433745.0
2018-10-22,4.582,5398178.0,IG.MI,4.539,4.5382,4.5116,4.5486,4.6168,4.7005,4.5487,4.5389,4.5291,4.5258,4.5605,4.658,4.5652,4.5469,4.527,4.4946,4.5086,4.5794,4.5419,4.5574,4.557,4.5965,4.6232,4.7593,69.7852,58.7537,53.0848,46.8049,45.9098,46.5336,49.5997,31.1374,36.5233,31.62,22.1929,11.0159,0.099,0.121,0.115,-0.126,-0.311,-0.082,100.0,113.0552,117.4713,16.5311,-34.1886,-76.6866,0.2075,0.2075,0.2075,0.2075,0.2075,0.2075,39.5704,17.5074,6.1695,-6.3901,-8.1804,-6.9328,1.0221,1.0271,1.0257,0.9732,0.9364,0.9824,100.0,66.6667,0.0,100.0,100.0,28.5714,14.2857,64.2857,0.0,76.1905,88.0952,33.3333,65.7926,28.0004,6.1243,16.8099,19.359,15.8661,5.6031,12.3789,16.939,22.504,23.5222,23.8672,27.1566,22.0072,19.1492,16.027,15.892,17.3307,0.0175,0.0656,0.1267,0.3339,0.5177,1.044,0.0846,0.1166,0.1432,0.2378,0.3498,0.7581,4.4773,4.539,4.6007,4.4548,4.6216,4.5382,4.5116,4.4004,4.6227,4.5486,4.3891,4.7082,4.3742,4.6168,4.8594,4.7005,4.4135,4.9876,2.2662,2.3123,2.3316,2.3132,2.2874,2.2729,3.9112,4.7357,0.0013,-0.0686,-0.0699,56.8425,61.7366,-3.0204,45.4605,4.6912,-63088245.6457,72831923.0
2018-10-23,4.574,2496826.0,IG.MI,4.5557,4.5348,4.5323,4.5361,4.6073,4.6982,4.5662,4.5508,4.5447,4.5292,4.5566,4.6521,4.5763,4.5643,4.546,4.5061,4.5122,4.5749,4.5469,4.5575,4.5583,4.5957,4.6218,4.7577,65.247,56.8086,51.8888,46.2867,45.5665,46.3594,36.2244,25.5523,32.4231,30.9296,22.214,11.1705,0.05,-0.017,0.145,-0.175,-0.199,-0.1,27.3973,59.5238,68.4047,20.6907,-38.8123,-82.1125,0.15,0.15,0.15,0.15,0.15,0.15,30.4939,13.6173,3.7776,-7.4267,-8.867,-7.2811,1.0111,0.9963,1.0327,0.9632,0.9583,0.9786,66.6667,33.3333,60.0,80.0,85.7143,14.2857,7.1429,57.1429,0.0,71.4286,85.7143,30.9524,9.4738,3.2119,7.8222,21.9549,22.6364,17.5073,13.4138,15.5129,18.384,22.7342,23.6147,23.9032,16.2213,16.5425,15.7166,14.5488,14.897,16.7805,0.0466,0.0875,0.1436,0.3451,0.5281,1.0541,0.0564,0.0933,0.1227,0.2208,0.3331,0.74,4.4922,4.5557,4.6192,4.4593,4.6103,4.5348,4.5323,4.4376,4.627,4.5361,4.4197,4.6526,4.3745,4.6073,4.8401,4.6982,4.4087,4.9877,2.5337,2.4652,2.4393,2.3704,2.328,2.2956,3.9153,4.7341,0.0063,-0.062,-0.0683,58.7551,66.612,-2.8065,52.7523,4.6691,-62018177.36,70335097.0
2018-10-24,4.58,2967574.0,IG.MI,4.5787,4.5542,4.5493,4.5321,4.5968,4.6958,4.5783,4.5659,4.5567,4.535,4.5541,4.6466,4.5829,4.5764,4.561,4.5174,4.5167,4.5713,4.557,4.5628,4.5597,4.5954,4.6203,4.7561,67.6162,58.1088,52.8189,46.7628,45.8852,46.5133,41.5007,26.828,29.9218,29.3826,21.8299,11.2272,0.069,0.097,0.119,-0.057,-0.221,-0.1,100.0,124.1956,150.8829,128.7024,2.1744,-52.189,0.1949,0.1949,0.1949,0.1949,0.1949,0.1949,35.2324,16.2176,5.6378,-6.4744,-8.2297,-6.9735,1.0153,1.0216,1.0267,0.9877,0.954,0.9786,100.0,0.0,40.0,100.0,100.0,0.0,0.0,50.0,4.7619,66.6667,83.3333,28.5714,52.0533,31.9305,14.9139,9.2707,14.1467,13.5524,8.8886,12.2961,15.6291,20.978,22.3749,23.2655,28.1884,23.8319,21.108,17.4184,16.8289,17.712,0.0311,0.07,0.1231,0.3204,0.5029,1.029,0.0986,0.1356,0.1662,0.2661,0.3783,0.7834,4.5719,4.5787,4.5855,4.4935,4.6149,4.5542,4.5493,4.4705,4.6281,4.5321,4.4266,4.6376,4.3805,4.5968,4.813,4.6958,4.4041,4.9875,2.5457,2.4849,2.4561,2.3822,2.3369,2.2993,3.9194,4.7326,0.0101,-0.0557,-0.0658,65.3605,67.7329,-2.4892,48.861,4.414,-63828900.4786,73302671.0
2018-10-25,4.636,2998067.0,IG.MI,4.5967,4.5766,4.5557,4.5349,4.5871,4.6954,4.607,4.5931,4.5784,4.5489,4.5577,4.6438,4.6259,4.6133,4.5951,4.541,4.5307,4.5731,4.5791,4.5813,4.5616,4.5958,4.6208,4.7555,83.4305,68.9969,61.0235,51.1181,48.8216,47.9406,32.2574,22.6326,26.9677,28.6465,21.7621,11.3566,0.054,0.112,0.045,0.04,-0.202,-0.015,23.5294,60.1375,81.0707,101.5076,-0.749,-59.1505,0.2617,0.2617,0.2617,0.2617,0.2617,0.2617,66.861,37.9938,22.0471,2.2362,-2.3568,-4.1188,1.0118,1.0248,1.0098,1.0087,0.9582,0.9968,66.6667,33.3333,20.0,80.0,85.7143,42.8571,92.8571,42.8571,0.0,61.9048,80.9524,26.1905,13.7709,5.8512,9.2433,19.0776,20.4064,16.6613,22.6923,20.1869,20.813,23.1946,23.8014,23.967,17.1989,17.9551,17.2909,15.7625,15.7337,17.1212,0.0867,0.122,0.1715,0.3635,0.545,1.0705,0.0657,0.1085,0.1425,0.2471,0.3602,0.7647,4.5408,4.5967,4.6525,4.4972,4.656,4.5766,4.5557,4.459,4.6524,4.5349,4.4209,4.649,4.3985,4.5871,4.7758,4.6954,4.4035,4.9874,2.748,2.6067,2.539,2.4149,2.3518,2.294,3.9235,4.7316,0.0162,-0.0456,-0.0618,67.7671,68.9564,-2.2568,50.8362,4.4166,-60991803.5189,76300738.0
2018-10-26,4.572,2292625.0,IG.MI,4.596,4.5888,4.5684,4.5371,4.5765,4.6926,4.5947,4.5916,4.5824,4.5538,4.5563,4.6381,4.5911,4.5967,4.5889,4.5444,4.532,4.5691,4.5791,4.5807,4.5623,4.5956,4.6191,4.7537,45.4129,50.3148,49.5376,46.4419,45.8369,46.4882,22.6983,18.1872,23.8765,27.8156,21.6318,11.4674,-0.002,0.061,0.089,0.031,-0.223,-0.119,-67.6471,21.5721,54.3301,84.7368,5.7346,-59.3271,-0.4017,-0.4017,-0.4017,-0.4017,-0.4017,-0.4017,-9.1742,0.6295,-0.9247,-7.1161,-8.3262,-7.0236,0.9996,1.0135,1.0199,1.0068,0.9535,0.9746,33.3333,0.0,0.0,60.0,71.4286,28.5714,85.7143,35.7143,0.0,57.1429,78.5714,23.8095,3.58,0.4054,5.3293,17.0138,19.0258,16.0137,15.5512,16.253,17.855,21.4688,22.5894,23.3407,14.4762,16.1217,16.0482,15.2256,15.3678,16.8971,0.0578,0.0976,0.147,0.3376,0.519,1.045,0.0538,0.0968,0.1321,0.2394,0.3531,0.7565,4.5391,4.596,4.6529,4.541,4.6366,4.5888,4.5684,4.4921,4.6448,4.5371,4.4215,4.6528,4.4124,4.5765,4.7407,4.6926,4.3982,4.987,2.7106,2.6264,2.5723,2.4566,2.393,2.3316,3.9275,4.73,0.0156,-0.0423,-0.0579,65.9751,61.2359,-1.9289,53.2174,4.4192,-61756011.8522,74008113.0
2018-10-29,4.6,3009630.0,IG.MI,4.6027,4.5924,4.5793,4.5389,4.573,4.6926,4.5967,4.5953,4.5903,4.5622,4.5584,4.6338,4.5987,4.6021,4.5966,4.5545,4.5383,4.568,4.5795,4.5811,4.5647,4.5957,4.6189,4.7531,57.9789,56.723,53.9607,48.6549,47.3165,47.205,18.3488,15.2513,21.5038,27.0988,21.5307,11.5814,0.02,0.018,0.076,0.024,-0.074,0.0,71.4286,32.0934,53.2624,84.4956,18.6459,-55.4522,0.2609,0.2609,0.2609,0.2609,0.2609,0.2609,15.9578,13.4461,7.9214,-2.6902,-5.3671,-5.5899,1.0044,1.0039,1.0168,1.0052,0.9842,1.0,0.0,33.3333,20.0,40.0,57.1429,14.2857,78.5714,28.5714,0.0,52.381,76.1905,21.4286,9.6498,3.5081,7.2674,17.7811,19.5103,16.2518,12.0006,13.9532,15.9622,20.2187,21.6786,22.8538,9.8883,13.0074,13.7993,14.114,14.6004,16.4639,0.0435,0.0831,0.131,0.3185,0.4993,1.0251,0.0359,0.0774,0.1132,0.2223,0.3363,0.7385,4.5503,4.6027,4.6551,4.5445,4.6403,4.5924,4.5793,4.51,4.6486,4.5389,4.4203,4.6574,4.4143,4.573,4.7317,4.6926,4.3982,4.987,2.6294,2.5883,2.5486,2.4458,2.3842,2.3218,3.9315,4.7287,0.0167,-0.037,-0.0537,64.7875,64.1702,-1.449,53.9826,4.4218,-60997061.6783,77017743.0
2018-10-30,4.568,2116842.0,IG.MI,4.58,4.5912,4.5874,4.5413,4.5676,4.6905,4.5793,4.5872,4.5875,4.5661,4.558,4.628,4.5769,4.5865,4.5871,4.5549,4.5384,4.5642,4.5777,4.581,4.5648,4.5954,4.618,4.7516,41.573,47.8977,48.3143,46.3003,45.8147,46.4762,15.4491,12.9027,19.47,26.4333,21.4345,11.6926,-0.068,-0.006,0.057,0.034,-0.114,-0.086,-54.5455,-73.7977,13.5535,68.9033,20.9273,-57.0793,-0.617,-0.617,-0.617,-0.617,-0.617,-0.617,-16.8541,-4.2046,-3.3714,-7.3993,-8.3707,-7.0477,0.9853,0.9987,1.0126,1.0075,0.9757,0.9815,33.3333,0.0,0.0,20.0,42.8571,0.0,71.4286,21.4286,0.0,47.619,73.8095,19.0476,9.6498,3.5081,7.2674,17.7811,19.5103,16.2518,8.6423,11.6531,14.0805,18.9978,20.7877,22.3735,7.1212,10.8632,12.1726,13.2617,14.0005,16.1179,0.029,0.0665,0.1123,0.2957,0.4755,1.0007,0.0239,0.0619,0.0971,0.2064,0.3203,0.7209,4.5515,4.58,4.6085,4.5413,4.6411,4.5912,4.5874,4.5434,4.6315,4.5413,4.4218,4.6608,4.4165,4.5676,4.7186,4.6905,4.3939,4.9872,2.4512,2.4967,2.4937,2.434,2.3846,2.3314,3.9355,4.7271,0.015,-0.035,-0.05,58.8343,51.0969,-1.0286,52.3202,4.4243,-62123041.4656,74900901.0
2018-10-31,4.562,2891161.0,IG.MI,4.5767,4.5876,4.5846,4.5481,4.5606,4.6869,4.5703,4.5775,4.5811,4.5689,4.5575,4.622,4.5647,4.5742,4.578,4.554,4.5378,4.5601,4.5773,4.5807,4.5648,4.5946,4.6167,4.7492,38.5083,46.2125,47.2332,45.8523,45.5302,46.3387,22.909,13.6246,18.8113,26.0101,21.4221,11.8199,-0.01,-0.018,-0.02,0.095,-0.146,-0.153,-100.0,-166.6667,-55.2632,45.1559,13.8807,-59.9478,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-22.9834,-7.5749,-5.5337,-8.2955,-8.9397,-7.3225,0.9978,0.9961,0.9956,1.0213,0.969,0.9676,0.0,33.3333,20.0,0.0,28.5714,14.2857,64.2857,14.2857,9.5238,42.8571,71.4286,16.6667,37.8288,16.5125,14.8592,20.5088,21.1744,17.0416,10.9137,12.4347,14.3255,18.8038,20.5776,22.2308,4.9229,8.9101,10.619,12.4035,13.386,15.7571,0.0354,0.0692,0.1122,0.2906,0.4689,0.9929,0.0159,0.0496,0.0832,0.1917,0.305,0.7038,4.5433,4.5767,4.61,4.5326,4.6426,4.5876,4.5846,4.537,4.6321,4.5481,4.4357,4.6605,4.4232,4.5606,4.698,4.6869,4.3878,4.986,2.3669,2.4384,2.4535,2.4197,2.3784,2.331,3.9394,4.7254,0.0132,-0.0335,-0.0467,54.9989,49.7295,-0.6474,50.4604,4.4268,-63163859.4256,72009740.0
2018-11-01,4.608,3410234.0,IG.MI,4.5793,4.582,4.5894,4.5609,4.5539,4.6844,4.586,4.5843,4.587,4.5769,4.5618,4.6184,4.5955,4.5929,4.592,4.5648,4.5454,4.5607,4.5778,4.5814,4.5658,4.5954,4.6166,4.7479,66.7207,59.7751,56.0333,49.8585,48.1234,47.5566,18.5053,11.3099,16.6547,25.2846,21.2728,11.9143,0.008,-0.028,0.034,0.179,-0.141,-0.104,89.6552,97.0696,41.3567,71.0938,63.97,-48.2798,0.4094,0.4094,0.4094,0.4094,0.4094,0.4094,33.4414,19.5501,12.0666,-0.283,-3.7531,-4.8868,1.0017,0.994,1.0074,1.0404,0.9703,0.9779,100.0,100.0,0.0,20.0,14.2857,0.0,57.1429,7.1429,4.7619,38.0952,69.0476,14.2857,9.698,2.0511,3.7149,15.8523,18.2856,15.7833,6.8723,9.6736,12.0472,17.2749,19.4399,21.6016,8.3483,10.0788,11.1842,12.5474,13.4295,15.7122,0.0236,0.0553,0.0962,0.2698,0.4465,0.9693,0.0286,0.0576,0.0893,0.196,0.3085,0.705,4.5385,4.5793,4.6202,4.5452,4.6188,4.582,4.5894,4.5403,4.6386,4.5609,4.4662,4.6555,4.4427,4.5539,4.6651,4.6844,4.3845,4.9843,2.4809,2.4825,2.4757,2.4213,2.3738,2.3185,3.9434,4.7243,0.0147,-0.0283,-0.043,50.7137,51.3146,-0.4249,51.844,4.4293,-61901804.3232,75419974.0
2018-11-02,4.629,1539652.0,IG.MI,4.5997,4.5934,4.5964,4.5729,4.5535,4.6824,4.6108,4.5999,4.5969,4.586,4.5686,4.6158,4.6221,4.6146,4.61,4.579,4.5558,4.5631,4.5943,4.5864,4.5678,4.5971,4.6166,4.747,74.6767,64.835,59.62,51.6184,49.2809,48.1074,17.2054,9.8823,14.6221,24.5727,21.1149,12.003,0.061,0.057,0.049,0.168,-0.008,-0.087,100.0,166.6667,223.6111,130.9931,130.2174,-31.8279,-0.0938,-0.0938,-0.0938,-0.0938,-0.0938,-0.0938,49.3534,29.6699,19.2401,3.2368,-1.4381,-3.7852,1.0134,1.0125,1.0107,1.0377,0.9983,0.9816,100.0,66.6667,80.0,100.0,0.0,14.2857,50.0,0.0,0.0,33.3333,66.6667,11.9048,14.6057,4.1717,2.4266,15.3191,17.9575,15.6418,5.3693,8.4866,11.0171,16.5449,18.8874,21.2905,7.206,9.2255,10.4951,12.1492,13.1367,15.531,0.0157,0.0443,0.0825,0.2506,0.4253,0.9462,0.0211,0.0481,0.0786,0.184,0.2958,0.6902,4.5437,4.5997,4.6556,4.5432,4.6436,4.5934,4.5964,4.5411,4.6518,4.5729,4.49,4.6557,4.4434,4.5535,4.6636,4.6824,4.3821,4.9826,2.1073,2.2535,2.3099,2.3369,2.3163,2.2859,3.9473,4.7233,0.0167,-0.0222,-0.0388,55.4388,65.2723,-0.0204,55.341,4.4317,-61372548.9482,76959626.0
2018-11-05,4.689,2373885.0,IG.MI,4.642,4.6112,4.604,4.5799,4.558,4.682,4.6555,4.6318,4.62,4.6014,4.5809,4.6161,4.6754,4.6591,4.6476,4.6054,4.5755,4.571,4.6364,4.6019,4.5721,4.5997,4.6177,4.7467,87.4921,75.7357,68.253,56.3341,52.4629,49.6549,36.4436,17.2483,16.5686,22.861,20.5202,11.9916,0.127,0.089,0.053,0.098,0.093,-0.017,100.0,139.9711,184.976,206.9735,203.5981,-4.4772,0.4471,0.4471,0.4471,0.4471,0.4471,0.4471,74.9841,51.4714,36.5059,12.6682,4.9259,-0.6902,1.0278,1.0193,1.0114,1.0213,1.0202,0.9964,100.0,33.3333,60.0,100.0,100.0,0.0,100.0,21.4286,100.0,28.5714,64.2857,9.5238,74.92,46.7126,28.2474,0.6086,8.6253,11.5228,3.7399,7.0503,9.7282,15.6019,18.1673,20.8814,26.0836,19.4112,17.3878,15.4131,15.2822,16.5663,0.0105,0.0354,0.0707,0.2327,0.405,0.9237,0.0731,0.0975,0.1263,0.2299,0.3407,0.7328,4.5734,4.642,4.7106,4.5188,4.7036,4.6112,4.604,4.5213,4.6867,4.5799,4.4778,4.6819,4.4347,4.558,4.6812,4.682,4.3818,4.9821,1.9911,2.1423,2.2136,2.2717,2.2641,2.2461,3.9511,4.723,0.0212,-0.0123,-0.0335,65.5872,80.1748,0.2672,51.1194,4.4342,-60115786.3011,79333511.0
2018-11-06,4.772,3039388.0,IG.MI,4.6967,4.652,4.6326,4.6005,4.569,4.6829,4.7205,4.6854,4.662,4.6271,4.6004,4.6203,4.7544,4.7284,4.7077,4.6475,4.6071,4.5859,4.6967,4.6701,4.6223,4.6259,4.6242,4.7468,93.8988,84.2031,76.3969,61.8706,56.433,51.6962,54.2962,27.8449,21.6421,22.3602,19.6794,11.8493,0.164,0.204,0.2,0.289,0.231,0.038,100.0,126.9143,166.4294,263.0024,258.1441,31.9909,0.4262,0.4262,0.4262,0.4262,0.4262,0.4262,87.7977,68.4063,52.7939,23.7412,12.8661,3.3924,1.0356,1.0447,1.0437,1.0645,1.0509,1.008,100.0,0.0,40.0,100.0,100.0,57.1429,100.0,14.2857,100.0,23.8095,61.9048,7.1429,90.0015,70.2312,52.0829,15.8499,2.8632,6.0156,2.262,5.4082,8.1346,14.3386,17.1802,20.3076,42.9846,30.9267,25.8183,19.74,18.193,18.003,0.007,0.0283,0.0606,0.216,0.3857,0.9017,0.1327,0.162,0.1923,0.2974,0.4085,0.7993,4.5794,4.6967,4.8139,4.5069,4.7971,4.652,4.6326,4.4943,4.7708,4.6005,4.4717,4.7293,4.416,4.569,4.7219,4.6829,4.3819,4.9838,2.1565,2.1953,2.2296,2.2553,2.2406,2.2153,3.955,4.7235,0.0285,0.0021,-0.0264,77.967,88.454,0.6659,57.8974,4.4397,-58122744.9897,82372899.0
